'Time','II','AVR','V','RESP','PLETH','ABP'
'[15:00:14.788]',-0.200,0.545,0.360,-0.025,1.075,98.909
'[15:00:14.796]',-0.200,0.550,0.355,-0.020,1.113,98.177
'[15:00:14.804]',-0.206,0.555,0.360,-0.014,1.170,97.200
'[15:00:14.812]',-0.211,0.545,0.345,-0.008,1.260,95.979
'[15:00:14.820]',-0.206,0.560,0.355,0.001,1.382,94.611
'[15:00:14.828]',-0.211,0.550,0.350,0.010,1.534,93.341
'[15:00:14.836]',-0.206,0.560,0.355,0.020,1.708,92.364
'[15:00:14.844]',-0.211,0.550,0.350,0.031,1.895,91.729
'[15:00:14.852]',-0.206,0.560,0.355,0.040,2.087,91.387
'[15:00:14.860]',-0.211,0.555,0.345,0.050,2.272,91.094
'[15:00:14.868]',-0.206,0.560,0.355,0.058,2.441,90.948
'[15:00:14.876]',-0.211,0.555,0.350,0.067,2.588,90.752
'[15:00:14.884]',-0.200,0.555,0.355,0.075,2.710,90.655
'[15:00:14.892]',-0.206,0.555,0.355,0.083,2.793,90.801
'[15:00:14.900]',-0.200,0.555,0.360,0.090,2.846,91.045
'[15:00:14.908]',-0.200,0.545,0.360,0.098,2.883,91.387
'[15:00:14.916]',-0.195,0.555,0.365,0.104,2.901,91.680
'[15:00:14.924]',-0.185,0.535,0.365,0.111,2.900,91.973
'[15:00:14.932]',-0.190,0.545,0.370,0.117,2.882,92.169
'[15:00:14.940]',-0.195,0.540,0.370,0.122,2.849,92.315
'[15:00:14.948]',-0.190,0.545,0.370,0.127,2.808,92.364
'[15:00:14.956]',-0.185,0.540,0.375,0.132,2.760,92.315
'[15:00:14.964]',-0.185,0.545,0.360,0.135,2.705,92.169
'[15:00:14.972]',-0.180,0.535,0.380,0.140,2.647,91.925
'[15:00:14.980]',-0.185,0.550,0.375,0.143,2.589,91.534
'[15:00:14.988]',-0.180,0.535,0.385,0.146,2.534,91.094
'[15:00:14.996]',-0.185,0.540,0.385,0.148,2.484,90.508
'[15:00:15.004]',-0.175,0.545,0.390,0.150,2.438,89.873
'[15:00:15.012]',-0.175,0.530,0.385,0.152,2.391,89.189
'[15:00:15.020]',-0.155,0.535,0.405,0.154,2.347,88.506
'[15:00:15.028]',-0.140,0.510,0.410,0.156,2.306,87.724
'[15:00:15.036]',-0.131,0.500,0.430,0.159,2.265,86.991
'[15:00:15.044]',-0.110,0.485,0.435,0.162,2.224,86.308
'[15:00:15.052]',-0.095,0.480,0.450,0.165,2.184,85.673
'[15:00:15.060]',-0.050,0.450,0.470,0.169,2.142,85.038
'[15:00:15.068]',-0.035,0.445,0.480,0.173,2.099,84.403
'[15:00:15.076]',-0.070,0.450,0.445,0.178,2.055,83.816
'[15:00:15.084]',-0.065,0.455,0.440,0.182,2.012,83.279
'[15:00:15.092]',-0.091,0.450,0.420,0.186,1.976,82.791
'[15:00:15.100]',-0.131,0.500,0.405,0.191,1.941,82.302
'[15:00:15.108]',-0.166,0.515,0.390,0.197,1.907,81.863
'[15:00:15.116]',-0.175,0.540,0.390,0.203,1.874,81.423
'[15:00:15.124]',-0.175,0.530,0.385,0.210,1.845,80.935
'[15:00:15.132]',-0.171,0.535,0.390,0.218,1.820,80.495
'[15:00:15.140]',-0.166,0.525,0.395,0.226,1.800,80.055
'[15:00:15.148]',-0.160,0.530,0.400,0.235,1.784,79.665
'[15:00:15.156]',-0.150,0.510,0.405,0.244,1.771,79.323
'[15:00:15.164]',-0.145,0.515,0.415,0.253,1.762,78.932
'[15:00:15.172]',-0.135,0.490,0.440,0.261,1.757,78.590
'[15:00:15.180]',-0.055,0.450,0.565,0.270,1.753,78.248
'[15:00:15.188]',0.245,0.270,0.665,0.278,1.749,77.858
'[15:00:15.196]',0.730,-0.010,0.605,0.286,1.743,77.564
'[15:00:15.204]',0.921,-0.081,0.250,0.295,1.737,77.223
'[15:00:15.212]',0.065,0.500,-0.160,0.304,1.730,76.881
'[15:00:15.220]',-0.480,0.775,-0.265,0.314,1.722,76.539
'[15:00:15.228]',-0.371,0.640,0.105,0.323,1.714,76.246
'[15:00:15.236]',-0.206,0.530,0.370,0.332,1.704,76.001
'[15:00:15.244]',-0.150,0.485,0.465,0.341,1.693,75.660
'[15:00:15.252]',-0.131,0.490,0.510,0.350,1.680,75.415
'[15:00:15.260]',-0.131,0.480,0.525,0.358,1.667,75.171
'[15:00:15.268]',-0.126,0.490,0.535,0.367,1.651,74.878
'[15:00:15.276]',-0.120,0.470,0.520,0.376,1.633,74.634
'[15:00:15.284]',-0.110,0.475,0.525,0.386,1.614,74.341
'[15:00:15.292]',-0.105,0.465,0.520,0.396,1.595,74.194
'[15:00:15.300]',-0.100,0.475,0.525,0.405,1.579,73.999
'[15:00:15.308]',-0.086,0.460,0.530,0.416,1.559,73.852
'[15:00:15.316]',-0.080,0.470,0.550,0.426,1.538,73.608
'[15:00:15.324]',-0.070,0.450,0.550,0.436,1.516,73.413
'[15:00:15.332]',-0.065,0.455,0.555,0.446,1.495,73.168
'[15:00:15.340]',-0.055,0.435,0.560,0.456,1.474,73.071
'[15:00:15.348]',-0.050,0.450,0.570,0.466,1.454,72.875
'[15:00:15.356]',-0.035,0.430,0.575,0.476,1.435,72.680
'[15:00:15.364]',-0.030,0.435,0.585,0.487,1.417,72.485
'[15:00:15.372]',-0.010,0.415,0.600,0.499,1.401,72.240
'[15:00:15.380]',-0.006,0.410,0.615,0.511,1.385,72.045
'[15:00:15.388]',0.015,0.395,0.620,0.523,1.372,71.801
'[15:00:15.396]',0.034,0.385,0.635,0.534,1.362,71.508
'[15:00:15.404]',0.065,0.360,0.655,0.546,1.349,71.166
'[15:00:15.412]',0.085,0.350,0.675,0.557,1.336,70.824
'[15:00:15.420]',0.120,0.330,0.705,0.568,1.324,70.384
'[15:00:15.428]',0.155,0.310,0.730,0.580,1.311,69.945
'[15:00:15.436]',0.200,0.280,0.770,0.592,1.298,69.554
'[15:00:15.444]',0.245,0.245,0.800,0.605,1.285,69.261
'[15:00:15.452]',0.290,0.220,0.830,0.618,1.273,69.261
'[15:00:15.460]',0.335,0.195,0.850,0.632,1.261,69.945
'[15:00:15.468]',0.360,0.180,0.875,0.646,1.250,71.850
'[15:00:15.476]',0.385,0.160,0.875,0.659,1.241,75.660
'[15:00:15.484]',0.390,0.175,0.875,0.673,1.233,81.472
'[15:00:15.492]',0.380,0.165,0.845,0.685,1.227,88.847
'[15:00:15.500]',0.355,0.200,0.805,0.697,1.223,96.662
'[15:00:15.508]',0.295,0.230,0.730,0.706,1.217,103.989
'[15:00:15.516]',0.195,0.305,0.655,0.716,1.211,110.534
'[15:00:15.524]',0.085,0.360,0.565,0.723,1.205,116.493
'[15:00:15.532]',-0.025,0.440,0.495,0.731,1.199,121.817
'[15:00:15.540]',-0.115,0.480,0.430,0.735,1.193,126.311
'[15:00:15.548]',-0.180,0.535,0.395,0.741,1.186,129.486
'[15:00:15.556]',-0.220,0.550,0.365,0.744,1.180,131.244
'[15:00:15.564]',-0.256,0.580,0.355,0.748,1.175,131.488
'[15:00:15.572]',-0.260,0.585,0.345,0.750,1.172,130.609
'[15:00:15.580]',-0.265,0.575,0.335,0.752,1.169,128.948
'[15:00:15.588]',-0.260,0.585,0.345,0.753,1.169,126.702
'[15:00:15.596]',-0.246,0.570,0.340,0.754,1.170,124.064
'[15:00:15.604]',-0.235,0.560,0.350,0.753,1.169,121.182
'[15:00:15.612]',-0.225,0.555,0.355,0.753,1.167,118.203
'[15:00:15.620]',-0.220,0.560,0.365,0.753,1.165,115.174
'[15:00:15.628]',-0.211,0.540,0.360,0.753,1.163,112.244
'[15:00:15.636]',-0.200,0.550,0.375,0.753,1.160,109.411
'[15:00:15.644]',-0.200,0.535,0.365,0.753,1.155,106.871
'[15:00:15.652]',-0.195,0.540,0.380,0.754,1.151,104.673
'[15:00:15.660]',-0.190,0.530,0.370,0.754,1.144,102.866
'[15:00:15.668]',-0.190,0.540,0.375,0.755,1.137,101.449
'[15:00:15.676]',-0.190,0.525,0.370,0.756,1.130,100.326
'[15:00:15.684]',-0.185,0.530,0.375,0.759,1.122,99.447
'[15:00:15.692]',-0.190,0.525,0.370,0.762,1.118,98.763
'[15:00:15.700]',-0.190,0.540,0.375,0.766,1.119,98.177
'[15:00:15.708]',-0.195,0.530,0.360,0.771,1.128,97.688
'[15:00:15.716]',-0.195,0.550,0.370,0.776,1.151,97.053
'[15:00:15.724]',-0.190,0.530,0.360,0.782,1.196,96.223
'[15:00:15.732]',-0.200,0.545,0.365,0.788,1.269,95.197
'[15:00:15.740]',-0.200,0.535,0.360,0.795,1.372,93.878
'[15:00:15.748]',-0.195,0.545,0.365,0.803,1.506,92.511
'[15:00:15.756]',-0.200,0.535,0.370,0.812,1.666,91.387
'[15:00:15.764]',-0.200,0.540,0.360,0.821,1.845,90.557
'[15:00:15.772]',-0.200,0.530,0.370,0.832,2.033,90.166
'[15:00:15.780]',-0.195,0.540,0.365,0.842,2.221,90.069
'[15:00:15.788]',-0.195,0.530,0.370,0.852,2.377,89.922
'[15:00:15.796]',-0.190,0.535,0.360,0.862,2.508,89.873
'[15:00:15.804]',-0.185,0.530,0.370,0.872,2.637,89.824
'[15:00:15.812]',-0.190,0.530,0.370,0.881,2.752,89.922
'[15:00:15.820]',-0.180,0.530,0.375,0.889,2.842,90.215
'[15:00:15.828]',-0.185,0.530,0.370,0.897,2.904,90.557
'[15:00:15.836]',-0.180,0.540,0.380,0.904,2.940,90.948
'[15:00:15.844]',-0.180,0.525,0.380,0.911,2.952,91.290
'[15:00:15.852]',-0.175,0.530,0.385,0.917,2.943,91.680
'[15:00:15.860]',-0.175,0.530,0.385,0.922,2.917,91.925
'[15:00:15.868]',-0.171,0.520,0.385,0.928,2.878,92.120
'[15:00:15.876]',-0.166,0.515,0.390,0.932,2.830,92.169
'[15:00:15.884]',-0.175,0.525,0.395,0.935,2.775,92.169
'[15:00:15.892]',-0.166,0.520,0.385,0.938,2.720,91.925
'[15:00:15.900]',-0.171,0.525,0.400,0.940,2.667,91.534
'[15:00:15.908]',-0.166,0.515,0.390,0.941,2.610,91.045
'[15:00:15.916]',-0.150,0.520,0.405,0.942,2.554,90.508
'[15:00:15.924]',-0.131,0.485,0.420,0.941,2.501,89.824
'[15:00:15.932]',-0.115,0.485,0.440,0.941,2.451,89.043
'[15:00:15.940]',-0.095,0.465,0.445,0.940,2.402,88.310
'[15:00:15.948]',-0.080,0.470,0.460,0.940,2.356,87.529
'[15:00:15.956]',-0.035,0.430,0.485,0.939,2.311,86.796
'[15:00:15.964]',-0.025,0.425,0.480,0.938,2.268,86.063
'[15:00:15.972]',-0.055,0.455,0.450,0.937,2.226,85.379
'[15:00:15.980]',-0.065,0.435,0.445,0.936,2.185,84.696
'[15:00:15.988]',-0.086,0.455,0.430,0.936,2.147,84.061
'[15:00:15.996]',-0.131,0.495,0.410,0.935,2.109,83.475
'[15:00:16.004]',-0.160,0.515,0.405,0.934,2.066,82.986
'[15:00:16.012]',-0.175,0.525,0.390,0.934,2.023,82.449
'[15:00:16.020]',-0.175,0.530,0.395,0.933,1.982,82.009
'[15:00:16.028]',-0.171,0.515,0.390,0.932,1.941,81.472
'[15:00:16.036]',-0.171,0.530,0.395,0.931,1.903,81.130
'[15:00:16.044]',-0.160,0.510,0.395,0.930,1.870,80.690
'[15:00:16.052]',-0.155,0.525,0.410,0.928,1.842,80.251
'[15:00:16.060]',-0.150,0.505,0.410,0.927,1.818,79.860
'[15:00:16.068]',-0.135,0.510,0.455,0.925,1.802,79.421
'[15:00:16.076]',-0.025,0.420,0.580,0.923,1.790,79.030
'[15:00:16.084]',0.300,0.240,0.650,0.920,1.782,78.688
'[15:00:16.092]',0.775,-0.035,0.515,0.918,1.777,78.346
'[15:00:16.100]',0.921,-0.065,0.125,0.915,1.773,78.053
'[15:00:16.108]',-0.095,0.590,-0.240,0.912,1.769,77.760
'[15:00:16.116]',-0.486,0.770,-0.310,0.909,1.766,77.418
'[15:00:16.124]',-0.331,0.605,0.175,0.905,1.763,77.125
'[15:00:16.132]',-0.180,0.510,0.410,0.902,1.760,76.881
'[15:00:16.140]',-0.140,0.480,0.485,0.899,1.754,76.539
'[15:00:16.148]',-0.131,0.485,0.530,0.895,1.746,76.246
'[15:00:16.156]',-0.120,0.480,0.545,0.891,1.735,75.904
'[15:00:16.164]',-0.126,0.485,0.540,0.887,1.722,75.611
'[15:00:16.172]',-0.115,0.475,0.530,0.883,1.708,75.318
'[15:00:16.180]',-0.115,0.485,0.525,0.879,1.691,75.122
'[15:00:16.188]',-0.105,0.470,0.535,0.875,1.675,74.976
'[15:00:16.196]',-0.100,0.470,0.530,0.871,1.659,74.780
'[15:00:16.204]',-0.091,0.475,0.550,0.867,1.639,74.634
'[15:00:16.212]',-0.086,0.460,0.550,0.864,1.617,74.438
'[15:00:16.220]',-0.080,0.470,0.560,0.860,1.591,74.194
'[15:00:16.228]',-0.080,0.460,0.555,0.856,1.565,73.999
'[15:00:16.236]',-0.065,0.455,0.575,0.853,1.540,73.755
'[15:00:16.244]',-0.055,0.445,0.570,0.850,1.515,73.559
'[15:00:16.252]',-0.046,0.450,0.590,0.847,1.492,73.315
'[15:00:16.260]',-0.040,0.435,0.595,0.844,1.470,73.120
'[15:00:16.268]',-0.020,0.430,0.615,0.842,1.450,72.875
'[15:00:16.276]',-0.006,0.410,0.620,0.839,1.429,72.631
'[15:00:16.284]',0.010,0.415,0.640,0.837,1.411,72.289
'[15:00:16.292]',0.040,0.375,0.650,0.834,1.396,71.996
'[15:00:16.300]',0.065,0.365,0.675,0.832,1.382,71.605
'[15:00:16.308]',0.100,0.335,0.690,0.830,1.366,71.215
'[15:00:16.316]',0.130,0.325,0.730,0.828,1.349,70.824
'[15:00:16.324]',0.170,0.290,0.755,0.826,1.332,70.384
'[15:00:16.332]',0.210,0.275,0.790,0.824,1.316,69.994
'[15:00:16.340]',0.260,0.230,0.815,0.822,1.300,69.798
'[15:00:16.348]',0.300,0.215,0.855,0.820,1.285,70.042
'[15:00:16.356]',0.335,0.180,0.875,0.817,1.272,71.166
'[15:00:16.364]',0.370,0.180,0.895,0.815,1.258,73.755
'[15:00:16.372]',0.390,0.155,0.900,0.812,1.244,78.297
'[15:00:16.380]',0.395,0.160,0.885,0.809,1.232,84.793
'[15:00:16.388]',0.385,0.165,0.860,0.804,1.224,92.413
'[15:00:16.396]',0.345,0.205,0.805,0.800,1.218,100.130
'[15:00:16.404]',0.280,0.240,0.730,0.795,1.209,107.164
'[15:00:16.412]',0.175,0.310,0.650,0.789,1.199,113.563
'[15:00:16.420]',0.065,0.380,0.565,0.780,1.190,119.375
'[15:00:16.428]',-0.046,0.450,0.490,0.772,1.179,124.504
'[15:00:16.436]',-0.131,0.505,0.435,0.761,1.168,128.607
'[15:00:16.444]',-0.190,0.545,0.390,0.750,1.158,131.439
'[15:00:16.452]',-0.225,0.565,0.370,0.739,1.151,132.758
'[15:00:16.460]',-0.251,0.575,0.350,0.728,1.144,132.758
'[15:00:16.468]',-0.260,0.585,0.350,0.717,1.137,131.684
'[15:00:16.476]',-0.265,0.580,0.340,0.705,1.132,129.925
'[15:00:16.484]',-0.260,0.590,0.345,0.692,1.127,127.678
'[15:00:16.492]',-0.256,0.575,0.345,0.679,1.125,125.041
'[15:00:16.500]',-0.246,0.575,0.355,0.664,1.124,122.159
'[15:00:16.508]',-0.230,0.555,0.360,0.649,1.121,119.326
'[15:00:16.516]',-0.220,0.555,0.365,0.634,1.117,116.444
'[15:00:16.524]',-0.206,0.540,0.365,0.620,1.112,113.611
'[15:00:16.532]',-0.211,0.550,0.375,0.607,1.108,110.925
'[15:00:16.540]',-0.206,0.540,0.370,0.593,1.101,108.483
'[15:00:16.548]',-0.200,0.545,0.380,0.580,1.094,106.431
'[15:00:16.556]',-0.195,0.530,0.385,0.566,1.086,104.673
'[15:00:16.564]',-0.195,0.545,0.375,0.553,1.076,103.305
'[15:00:16.572]',-0.190,0.530,0.385,0.540,1.065,102.280
'[15:00:16.580]',-0.185,0.525,0.375,0.529,1.057,101.449
'[15:00:16.588]',-0.190,0.540,0.380,0.517,1.054,100.717
'[15:00:16.596]',-0.195,0.530,0.370,0.508,1.057,100.179
'[15:00:16.604]',-0.190,0.540,0.375,0.499,1.068,99.593
'[15:00:16.612]',-0.200,0.530,0.365,0.492,1.096,98.909
'[15:00:16.620]',-0.200,0.545,0.370,0.485,1.148,98.030
'[15:00:16.628]',-0.195,0.530,0.360,0.481,1.230,96.907
'[15:00:16.636]',-0.200,0.550,0.365,0.476,1.345,95.490
'[15:00:16.644]',-0.195,0.535,0.360,0.472,1.492,93.976
'[15:00:16.652]',-0.195,0.545,0.370,0.468,1.665,92.657
'[15:00:16.660]',-0.195,0.530,0.360,0.465,1.856,91.778
'[15:00:16.668]',-0.195,0.540,0.370,0.462,2.056,91.290
'[15:00:16.676]',-0.195,0.530,0.365,0.459,2.251,90.997
'[15:00:16.684]',-0.195,0.540,0.370,0.456,2.434,90.801
'[15:00:16.692]',-0.200,0.535,0.365,0.454,2.577,90.655
'[15:00:16.700]',-0.200,0.545,0.375,0.451,2.689,90.557
'[15:00:16.708]',-0.190,0.530,0.370,0.448,2.794,90.606
'[15:00:16.716]',-0.195,0.540,0.380,0.445,2.878,90.801
'[15:00:16.724]',-0.185,0.530,0.370,0.441,2.938,91.094
'[15:00:16.732]',-0.195,0.540,0.375,0.437,2.975,91.485
'[15:00:16.740]',-0.185,0.530,0.370,0.432,2.987,91.729
'[15:00:16.748]',-0.185,0.540,0.380,0.427,2.980,91.973
'[15:00:16.756]',-0.180,0.530,0.375,0.420,2.956,92.218
'[15:00:16.764]',-0.185,0.535,0.385,0.414,2.919,92.364
'[15:00:16.772]',-0.175,0.530,0.380,0.406,2.872,92.413
'[15:00:16.780]',-0.180,0.535,0.385,0.400,2.818,92.364
'[15:00:16.788]',-0.175,0.525,0.385,0.392,2.765,92.169
'[15:00:16.796]',-0.175,0.530,0.385,0.384,2.712,91.925
'[15:00:16.804]',-0.171,0.520,0.390,0.376,2.655,91.485
'[15:00:16.812]',-0.171,0.530,0.385,0.367,2.599,90.948
'[15:00:16.820]',-0.160,0.520,0.400,0.358,2.546,90.215
'[15:00:16.828]',-0.140,0.505,0.410,0.349,2.498,89.531
'[15:00:16.836]',-0.120,0.485,0.430,0.340,2.451,88.799
'[15:00:16.844]',-0.105,0.475,0.435,0.332,2.408,88.066
'[15:00:16.852]',-0.100,0.480,0.455,0.323,2.367,87.236
'[15:00:16.860]',-0.055,0.445,0.465,0.316,2.325,86.503
'[15:00:16.868]',-0.030,0.435,0.480,0.307,2.282,85.819
'[15:00:16.876]',-0.055,0.445,0.445,0.300,2.238,85.135
'[15:00:16.884]',-0.060,0.450,0.435,0.291,2.192,84.500
'[15:00:16.892]',-0.080,0.440,0.425,0.283,2.150,83.865
'[15:00:16.900]',-0.120,0.485,0.405,0.275,2.109,83.279
'[15:00:16.908]',-0.160,0.510,0.390,0.267,2.064,82.742
'[15:00:16.916]',-0.175,0.535,0.390,0.259,2.019,82.253
'[15:00:16.924]',-0.185,0.530,0.380,0.251,1.976,81.716
'[15:00:16.932]',-0.180,0.535,0.385,0.244,1.935,81.228
'[15:00:16.940]',-0.175,0.525,0.385,0.237,1.898,80.739
'[15:00:16.948]',-0.166,0.530,0.390,0.231,1.866,80.300
'[15:00:16.956]',-0.155,0.510,0.395,0.224,1.838,79.909
'[15:00:16.964]',-0.160,0.525,0.405,0.218,1.815,79.469
'[15:00:16.972]',-0.150,0.500,0.440,0.212,1.798,79.127
'[15:00:16.980]',-0.060,0.455,0.565,0.205,1.785,78.737
'[15:00:16.988]',0.215,0.285,0.640,0.198,1.777,78.444
'[15:00:16.996]',0.730,-0.000,0.520,0.192,1.771,78.053
'[15:00:17.004]',0.955,-0.075,0.170,0.186,1.767,77.760
'[15:00:17.012]',0.105,0.480,-0.200,0.181,1.764,77.369
'[15:00:17.020]',-0.451,0.750,-0.305,0.175,1.761,77.027
'[15:00:17.028]',-0.341,0.620,0.135,0.169,1.755,76.734
'[15:00:17.036]',-0.190,0.515,0.390,0.164,1.748,76.441
'[15:00:17.044]',-0.135,0.485,0.480,0.157,1.739,76.099
'[15:00:17.052]',-0.131,0.485,0.525,0.151,1.728,75.806
'[15:00:17.060]',-0.131,0.485,0.535,0.145,1.717,75.464
'[15:00:17.068]',-0.131,0.490,0.540,0.139,1.703,75.220
'[15:00:17.076]',-0.115,0.470,0.525,0.133,1.686,74.976
'[15:00:17.084]',-0.110,0.475,0.525,0.128,1.668,74.731
'[15:00:17.092]',-0.105,0.460,0.525,0.123,1.651,74.536
'[15:00:17.100]',-0.100,0.470,0.530,0.118,1.633,74.341
'[15:00:17.108]',-0.091,0.455,0.525,0.115,1.613,74.194
'[15:00:17.116]',-0.091,0.460,0.540,0.111,1.589,73.901
'[15:00:17.124]',-0.080,0.450,0.535,0.108,1.564,73.755
'[15:00:17.132]',-0.075,0.455,0.550,0.104,1.540,73.510
'[15:00:17.140]',-0.070,0.435,0.550,0.101,1.515,73.315
'[15:00:17.148]',-0.055,0.445,0.570,0.098,1.492,73.120
'[15:00:17.156]',-0.046,0.420,0.575,0.095,1.469,72.924
'[15:00:17.164]',-0.035,0.430,0.595,0.093,1.448,72.729
'[15:00:17.172]',-0.010,0.405,0.600,0.090,1.427,72.485
'[15:00:17.180]',-0.006,0.410,0.610,0.088,1.407,72.240
'[15:00:17.188]',0.020,0.385,0.620,0.087,1.391,71.947
'[15:00:17.196]',0.040,0.380,0.635,0.086,1.378,71.605
'[15:00:17.204]',0.065,0.360,0.655,0.085,1.364,71.215
'[15:00:17.212]',0.100,0.340,0.685,0.085,1.347,70.873
'[15:00:17.220]',0.130,0.315,0.710,0.084,1.329,70.433
'[15:00:17.228]',0.165,0.295,0.740,0.084,1.312,70.042
'[15:00:17.236]',0.210,0.260,0.780,0.083,1.294,69.652
'[15:00:17.244]',0.260,0.225,0.805,0.083,1.278,69.554
'[15:00:17.252]',0.305,0.200,0.845,0.083,1.261,69.945
'[15:00:17.260]',0.345,0.175,0.870,0.083,1.244,71.215
'[15:00:17.268]',0.375,0.160,0.895,0.082,1.230,74.097
'[15:00:17.276]',0.400,0.135,0.900,0.082,1.216,78.981
'[15:00:17.284]',0.410,0.140,0.900,0.080,1.207,85.819
'[15:00:17.292]',0.400,0.135,0.870,0.079,1.201,93.634
'[15:00:17.300]',0.370,0.175,0.820,0.076,1.194,101.352
'[15:00:17.308]',0.305,0.215,0.745,0.074,1.184,108.434
'[15:00:17.316]',0.210,0.285,0.670,0.071,1.174,114.784
'[15:00:17.324]',0.100,0.345,0.570,0.068,1.163,120.498
'[15:00:17.332]',-0.015,0.425,0.500,0.064,1.153,125.627
'[15:00:17.340]',-0.100,0.475,0.430,0.060,1.145,129.632
'[15:00:17.348]',-0.175,0.530,0.385,0.053,1.137,132.221
'[15:00:17.356]',-0.220,0.545,0.355,0.047,1.129,133.344
'[15:00:17.364]',-0.246,0.570,0.345,0.038,1.122,133.247
'[15:00:17.372]',-0.251,0.575,0.330,0.029,1.116,132.123
'[15:00:17.380]',-0.256,0.565,0.335,0.018,1.111,130.316
'[15:00:17.388]',-0.251,0.575,0.325,0.007,1.109,128.069
'[15:00:17.396]',-0.246,0.560,0.330,-0.004,1.109,125.481
'[15:00:17.404]',-0.235,0.565,0.335,-0.016,1.106,122.696
'[15:00:17.412]',-0.230,0.555,0.340,-0.026,1.102,119.815
'[15:00:17.420]',-0.216,0.545,0.355,-0.035,1.097,116.933
'[15:00:17.428]',-0.206,0.535,0.355,-0.044,1.092,114.100
'[15:00:17.436]',-0.200,0.540,0.360,-0.052,1.085,111.511
'[15:00:17.444]',-0.195,0.530,0.360,-0.060,1.077,109.069
'[15:00:17.452]',-0.185,0.535,0.365,-0.067,1.069,106.969
'[15:00:17.460]',-0.180,0.520,0.360,-0.074,1.063,105.308
'[15:00:17.468]',-0.180,0.530,0.365,-0.081,1.055,103.989
'[15:00:17.476]',-0.180,0.520,0.360,-0.086,1.047,102.915
'[15:00:17.484]',-0.185,0.530,0.360,-0.091,1.043,102.035
'[15:00:17.492]',-0.185,0.520,0.360,-0.094,1.042,101.352
'[15:00:17.500]',-0.185,0.530,0.360,-0.098,1.044,100.814
'[15:00:17.508]',-0.185,0.520,0.355,-0.099,1.057,100.326
'[15:00:17.516]',-0.195,0.535,0.360,-0.100,1.087,99.691
'[15:00:17.524]',-0.200,0.530,0.355,-0.099,1.144,98.812
'[15:00:17.532]',-0.200,0.535,0.360,-0.098,1.233,97.591
'[15:00:17.540]',-0.200,0.530,0.355,-0.095,1.355,96.223
'[15:00:17.548]',-0.200,0.540,0.360,-0.093,1.508,94.855
'[15:00:17.556]',-0.200,0.530,0.355,-0.089,1.689,93.634
'[15:00:17.564]',-0.200,0.540,0.360,-0.085,1.888,92.657
'[15:00:17.572]',-0.200,0.530,0.360,-0.081,2.094,92.169
'[15:00:17.580]',-0.195,0.535,0.360,-0.077,2.296,91.876
'[15:00:17.588]',-0.195,0.530,0.360,-0.074,2.463,91.632
'[15:00:17.596]',-0.195,0.535,0.355,-0.070,2.602,91.387
'[15:00:17.604]',-0.190,0.525,0.360,-0.067,2.740,91.192
'[15:00:17.612]',-0.180,0.530,0.365,-0.063,2.860,91.192
'[15:00:17.620]',-0.185,0.525,0.365,-0.060,2.954,91.290
'[15:00:17.628]',-0.190,0.530,0.360,-0.057,3.021,91.632
'[15:00:17.636]',-0.185,0.530,0.370,-0.055,3.062,91.973
'[15:00:17.644]',-0.180,0.520,0.365,-0.052,3.078,92.218
'[15:00:17.652]',-0.175,0.530,0.380,-0.051,3.073,92.511
'[15:00:17.660]',-0.175,0.515,0.370,-0.050,3.051,92.657
'[15:00:17.668]',-0.175,0.530,0.385,-0.050,3.016,92.853
'[15:00:17.676]',-0.175,0.520,0.375,-0.051,2.972,92.950
'[15:00:17.684]',-0.175,0.530,0.385,-0.053,2.925,92.853
'[15:00:17.692]',-0.175,0.520,0.375,-0.054,2.876,92.657
'[15:00:17.700]',-0.175,0.530,0.385,-0.057,2.824,92.315
'[15:00:17.708]',-0.166,0.520,0.380,-0.060,2.772,91.876
'[15:00:17.716]',-0.160,0.530,0.390,-0.063,2.720,91.387
'[15:00:17.724]',-0.166,0.515,0.385,-0.067,2.670,90.752
'[15:00:17.732]',-0.166,0.535,0.390,-0.069,2.621,90.069
'[15:00:17.740]',-0.166,0.515,0.385,-0.072,2.573,89.385
'[15:00:17.748]',-0.155,0.530,0.395,-0.074,2.527,88.603
'[15:00:17.756]',-0.135,0.490,0.405,-0.077,2.482,87.871
'[15:00:17.764]',-0.126,0.500,0.425,-0.079,2.437,87.187
'[15:00:17.772]',-0.105,0.470,0.430,-0.082,2.391,86.405
'[15:00:17.780]',-0.095,0.475,0.450,-0.084,2.345,85.721
'[15:00:17.788]',-0.060,0.445,0.465,-0.087,2.301,85.135
'[15:00:17.796]',-0.030,0.435,0.480,-0.089,2.258,84.500
'[15:00:17.804]',-0.055,0.440,0.460,-0.091,2.211,83.914
'[15:00:17.812]',-0.055,0.435,0.435,-0.093,2.161,83.377
'[15:00:17.820]',-0.075,0.445,0.440,-0.095,2.112,82.840
'[15:00:17.828]',-0.115,0.475,0.405,-0.096,2.065,82.351
'[15:00:17.836]',-0.155,0.510,0.405,-0.097,2.019,81.863
'[15:00:17.844]',-0.175,0.525,0.390,-0.098,1.977,81.423
'[15:00:17.852]',-0.175,0.535,0.390,-0.098,1.938,80.984
'[15:00:17.860]',-0.175,0.520,0.385,-0.099,1.906,80.544
'[15:00:17.868]',-0.175,0.535,0.395,-0.100,1.880,80.104
'[15:00:17.876]',-0.166,0.515,0.385,-0.101,1.858,79.762
