"'Time','II','AVR','V','RESP','PLETH','ABP'"
"'[14:18:58.110]',0.230,0.545,0.855,0.032,-,-"
"'[14:18:58.118]',0.245,0.525,0.855,0.034,-,-"
"'[14:18:58.126]',0.235,0.540,0.850,0.036,-,-"
"'[14:18:58.134]',0.225,0.550,0.850,0.038,-,-"
"'[14:18:58.142]',0.225,0.540,0.850,0.040,-,-"
"'[14:18:58.150]',0.225,0.550,0.845,0.042,-,-"
"'[14:18:58.158]',0.225,0.540,0.835,0.045,-,-"
"'[14:18:58.166]',0.230,0.550,0.830,0.049,-,-"
"'[14:18:58.174]',0.220,0.550,0.820,0.053,-,-"
"'[14:18:58.182]',0.225,0.550,0.810,0.058,-,-"
"'[14:18:58.190]',0.210,0.550,0.805,0.064,-,-"
"'[14:18:58.198]',0.220,0.550,0.805,0.069,-,-"
"'[14:18:58.206]',0.200,0.570,0.800,0.075,-,-"
"'[14:18:58.214]',0.195,0.565,0.795,0.081,-,-"
"'[14:18:58.222]',0.190,0.570,0.785,0.088,-,-"
"'[14:18:58.230]',0.195,0.570,0.785,0.096,-,-"
"'[14:18:58.238]',0.180,0.575,0.775,0.103,-,-"
"'[14:18:58.246]',0.200,0.560,0.770,0.112,-,-"
"'[14:18:58.254]',0.175,0.570,0.765,0.122,-,-"
"'[14:18:58.262]',0.195,0.550,0.765,0.132,-,-"
"'[14:18:58.270]',0.185,0.570,0.760,0.143,-,-"
"'[14:18:58.278]',0.175,0.575,0.755,0.154,-,-"
"'[14:18:58.286]',0.180,0.575,0.760,0.165,-,-"
"'[14:18:58.294]',0.180,0.575,0.755,0.175,-,-"
"'[14:18:58.302]',0.175,0.575,0.760,0.185,-,-"
"'[14:18:58.310]',0.180,0.575,0.750,0.194,-,-"
"'[14:18:58.318]',0.185,0.575,0.745,0.203,-,-"
"'[14:18:58.326]',0.175,0.570,0.745,0.212,-,-"
"'[14:18:58.334]',0.180,0.565,0.750,0.221,-,-"
"'[14:18:58.342]',0.185,0.560,0.750,0.230,-,-"
"'[14:18:58.350]',0.175,0.575,0.755,0.239,-,-"
"'[14:18:58.358]',0.175,0.575,0.745,0.247,-,-"
"'[14:18:58.366]',0.180,0.570,0.750,0.256,-,-"
"'[14:18:58.374]',0.195,0.560,0.750,0.263,-,-"
"'[14:18:58.382]',0.185,0.565,0.745,0.271,-,-"
"'[14:18:58.390]',0.170,0.580,0.750,0.280,-,-"
"'[14:18:58.398]',0.175,0.570,0.755,0.288,-,-"
"'[14:18:58.406]',0.180,0.570,0.755,0.297,-,-"
"'[14:18:58.414]',0.205,0.560,0.770,0.307,-,-"
"'[14:18:58.422]',0.215,0.555,0.785,0.317,-,-"
"'[14:18:58.430]',0.225,0.530,0.805,0.327,-,-"
"'[14:18:58.438]',0.250,0.520,0.815,0.337,-,-"
"'[14:18:58.446]',0.280,0.500,0.805,0.347,-,-"
"'[14:18:58.454]',0.270,0.490,0.790,0.357,-,-"
"'[14:18:58.462]',0.265,0.495,0.785,0.367,-,-"
"'[14:18:58.470]',0.245,0.530,0.775,0.376,-,-"
"'[14:18:58.478]',0.215,0.550,0.760,0.386,-,-"
"'[14:18:58.486]',0.170,0.575,0.735,0.397,-,-"
"'[14:18:58.494]',0.160,0.575,0.735,0.409,-,-"
"'[14:18:58.502]',0.135,0.595,0.725,0.422,-,-"
"'[14:18:58.510]',0.145,0.590,0.720,0.435,-,-"
"'[14:18:58.518]',0.150,0.595,0.730,0.447,-,-"
"'[14:18:58.526]',0.140,0.585,0.720,0.460,-,-"
"'[14:18:58.534]',0.150,0.585,0.730,0.472,-,-"
"'[14:18:58.542]',0.095,0.605,0.825,0.484,-,-"
"'[14:18:58.550]',0.075,0.565,1.050,0.497,-,-"
"'[14:18:58.558]',0.515,0.325,1.215,0.510,-,-"
"'[14:18:58.566]',1.170,0.075,-0.090,0.525,-,-"
"'[14:18:58.574]',0.825,0.285,-0.500,0.540,-,-"
"'[14:18:58.582]',0.015,0.745,-0.500,0.556,-,-"
"'[14:18:58.590]',-0.155,0.835,-0.130,0.572,-,-"
"'[14:18:58.598]',0.070,0.640,0.520,0.590,-,-"
"'[14:18:58.606]',0.130,0.595,0.740,0.607,-,-"
"'[14:18:58.614]',0.130,0.590,0.790,0.622,-,-"
"'[14:18:58.622]',0.125,0.595,0.805,0.638,-,-"
"'[14:18:58.630]',0.135,0.590,0.810,0.652,-,-"
"'[14:18:58.638]',0.130,0.595,0.805,0.667,-,-"
"'[14:18:58.646]',0.140,0.590,0.810,0.682,-,-"
"'[14:18:58.654]',0.135,0.595,0.805,0.698,-,-"
"'[14:18:58.662]',0.150,0.585,0.815,0.715,-,-"
"'[14:18:58.670]',0.140,0.590,0.820,0.731,-,-"
"'[14:18:58.678]',0.150,0.580,0.815,0.746,-,-"
"'[14:18:58.686]',0.150,0.585,0.815,0.761,-,-"
"'[14:18:58.694]',0.155,0.575,0.810,0.775,-,-"
"'[14:18:58.702]',0.150,0.585,0.815,0.789,-,-"
"'[14:18:58.710]',0.175,0.565,0.805,0.804,-,-"
"'[14:18:58.718]',0.175,0.565,0.805,0.818,-,-"
"'[14:18:58.726]',0.185,0.570,0.800,0.834,-,-"
"'[14:18:58.734]',0.195,0.550,0.805,0.849,-,-"
"'[14:18:58.742]',0.185,0.555,0.805,0.865,-,-"
"'[14:18:58.750]',0.200,0.545,0.805,0.881,-,-"
"'[14:18:58.758]',0.190,0.550,0.805,0.896,-,-"
"'[14:18:58.766]',0.205,0.535,0.810,0.912,-,-"
"'[14:18:58.774]',0.220,0.525,0.810,0.925,-,-"
"'[14:18:58.782]',0.225,0.520,0.815,0.939,-,-"
"'[14:18:58.790]',0.225,0.525,0.810,0.951,-,-"
"'[14:18:58.798]',0.230,0.505,0.825,0.963,-,-"
"'[14:18:58.806]',0.230,0.510,0.825,0.975,-,-"
"'[14:18:58.814]',0.235,0.500,0.830,0.987,-,-"
"'[14:18:58.822]',0.225,0.505,0.835,0.993,-,-"
"'[14:18:58.830]',0.235,0.490,0.855,1.000,-,-"
"'[14:18:58.838]',0.230,0.495,0.865,1.000,-,-"
"'[14:18:58.846]',0.240,0.490,0.870,1.000,-,-"
"'[14:18:58.854]',0.235,0.500,0.880,1.000,-,-"
"'[14:18:58.862]',0.255,0.495,0.890,1.000,-,-"
"'[14:18:58.870]',0.265,0.500,0.900,1.000,-,-"
"'[14:18:58.878]',0.260,0.510,0.895,1.000,-,-"
"'[14:18:58.886]',0.240,0.530,0.880,1.000,-,-"
"'[14:18:58.894]',0.235,0.535,0.875,1.000,-,-"
"'[14:18:58.902]',0.215,0.550,0.870,1.000,-,-"
"'[14:18:58.910]',0.220,0.550,0.855,1.000,-,-"
"'[14:18:58.918]',0.210,0.560,0.850,1.000,-,-"
"'[14:18:58.926]',0.215,0.550,0.845,1.000,-,-"
"'[14:18:58.934]',0.200,0.560,0.845,1.000,-,-"
"'[14:18:58.942]',0.205,0.555,0.845,1.000,-,-"
"'[14:18:58.950]',0.210,0.555,0.845,1.000,-,-"
"'[14:18:58.958]',0.205,0.565,0.850,1.000,-,-"
"'[14:18:58.966]',0.215,0.550,0.855,1.000,-,-"
"'[14:18:58.974]',0.220,0.555,0.855,1.000,-,-"
"'[14:18:58.982]',0.225,0.545,0.860,1.000,-,-"
"'[14:18:58.990]',0.205,0.560,0.855,1.000,-,-"
"'[14:18:58.998]',0.215,0.550,0.860,1.000,-,-"
"'[14:18:59.006]',0.200,0.560,0.855,1.000,-,-"
"'[14:18:59.014]',0.210,0.550,0.865,1.000,-,-"
"'[14:18:59.022]',0.200,0.555,0.855,1.000,-,-"
"'[14:18:59.030]',0.210,0.550,0.855,1.000,-,-"
"'[14:18:59.038]',0.200,0.560,0.850,1.000,-,-"
"'[14:18:59.046]',0.200,0.555,0.840,1.000,-,-"
"'[14:18:59.054]',0.190,0.565,0.830,1.000,-,-"
"'[14:18:59.062]',0.190,0.560,0.830,1.000,-,-"
"'[14:18:59.070]',0.175,0.570,0.820,1.000,-,-"
"'[14:18:59.078]',0.180,0.570,0.810,1.000,-,-"
"'[14:18:59.086]',0.180,0.575,0.805,1.000,-,-"
"'[14:18:59.094]',0.175,0.575,0.800,1.000,-,-"
"'[14:18:59.102]',0.165,0.580,0.795,1.000,-,-"
"'[14:18:59.110]',0.160,0.585,0.795,1.000,-,-"
"'[14:18:59.118]',0.165,0.575,0.785,1.000,-,-"
"'[14:18:59.126]',0.155,0.575,0.785,1.000,-,-"
"'[14:18:59.134]',0.160,0.585,0.780,1.000,-,-"
"'[14:18:59.142]',0.155,0.575,0.770,1.000,-,-"
"'[14:18:59.150]',0.150,0.585,0.775,1.000,-,-"
"'[14:18:59.158]',0.155,0.590,0.770,1.000,-,-"
"'[14:18:59.166]',0.160,0.575,0.770,1.000,-,-"
"'[14:18:59.174]',0.150,0.590,0.765,1.000,-,-"
"'[14:18:59.182]',0.160,0.580,0.765,1.000,-,-"
"'[14:18:59.190]',0.145,0.590,0.760,1.000,-,-"
"'[14:18:59.198]',0.155,0.585,0.760,1.000,-,-"
"'[14:18:59.206]',0.160,0.580,0.760,1.000,-,-"
"'[14:18:59.214]',0.155,0.585,0.760,1.000,-,-"
"'[14:18:59.222]',0.150,0.595,0.760,1.000,-,-"
"'[14:18:59.230]',0.160,0.575,0.760,1.000,-,-"
"'[14:18:59.238]',0.155,0.580,0.760,1.000,-,-"
"'[14:18:59.246]',0.165,0.575,0.755,1.000,-,-"
"'[14:18:59.254]',0.150,0.590,0.760,1.000,-,-"
"'[14:18:59.262]',0.150,0.590,0.755,1.000,-,-"
"'[14:18:59.270]',0.150,0.595,0.755,0.997,-,-"
"'[14:18:59.278]',0.165,0.575,0.760,0.994,-,-"
"'[14:18:59.286]',0.180,0.575,0.770,0.984,-,-"
"'[14:18:59.294]',0.205,0.550,0.800,0.974,-,-"
"'[14:18:59.302]',0.200,0.545,0.810,0.964,-,-"
"'[14:18:59.310]',0.225,0.525,0.820,0.953,-,-"
"'[14:18:59.318]',0.250,0.520,0.815,0.943,-,-"
"'[14:18:59.326]',0.255,0.510,0.805,0.934,-,-"
"'[14:18:59.334]',0.240,0.505,0.795,0.925,-,-"
"'[14:18:59.342]',0.230,0.525,0.785,0.915,-,-"
"'[14:18:59.350]',0.180,0.570,0.765,0.907,-,-"
"'[14:18:59.358]',0.145,0.585,0.745,0.898,-,-"
"'[14:18:59.366]',0.130,0.600,0.740,0.889,-,-"
"'[14:18:59.374]',0.125,0.605,0.735,0.881,-,-"
"'[14:18:59.382]',0.130,0.605,0.735,0.872,-,-"
"'[14:18:59.390]',0.125,0.605,0.735,0.864,-,-"
"'[14:18:59.398]',0.130,0.610,0.735,0.857,-,-"
"'[14:18:59.406]',0.125,0.600,0.745,0.849,-,-"
"'[14:18:59.414]',0.090,0.605,0.830,0.842,-,-"
"'[14:18:59.422]',0.060,0.560,1.080,0.836,-,-"
"'[14:18:59.430]',0.505,0.320,1.235,0.829,-,-"
"'[14:18:59.438]',1.125,0.075,-0.120,0.824,-,-"
"'[14:18:59.446]',0.770,0.295,-0.500,0.817,-,-"
"'[14:18:59.454]',-0.015,0.760,-0.500,0.812,-,-"
"'[14:18:59.462]',-0.165,0.840,-0.080,0.806,-,-"
"'[14:18:59.470]',0.060,0.640,0.570,0.800,-,-"
"'[14:18:59.478]',0.120,0.595,0.765,0.794,-,-"
"'[14:18:59.486]',0.110,0.605,0.805,0.789,-,-"
"'[14:18:59.494]',0.115,0.610,0.825,0.784,-,-"
"'[14:18:59.502]',0.105,0.610,0.830,0.778,-,-"
"'[14:18:59.510]',0.120,0.595,0.830,0.773,-,-"
"'[14:18:59.518]',0.125,0.600,0.830,0.767,-,-"
"'[14:18:59.526]',0.120,0.595,0.830,0.761,-,-"
"'[14:18:59.534]',0.125,0.600,0.835,0.754,-,-"
"'[14:18:59.542]',0.120,0.590,0.835,0.748,-,-"
"'[14:18:59.550]',0.130,0.595,0.835,0.742,-,-"
"'[14:18:59.558]',0.125,0.590,0.840,0.736,-,-"
"'[14:18:59.566]',0.135,0.595,0.835,0.730,-,-"
"'[14:18:59.574]',0.130,0.580,0.830,0.724,-,-"
"'[14:18:59.582]',0.150,0.580,0.830,0.719,-,-"
"'[14:18:59.590]',0.150,0.575,0.825,0.714,-,-"
"'[14:18:59.598]',0.155,0.570,0.830,0.709,-,-"
"'[14:18:59.606]',0.165,0.560,0.830,0.704,-,-"
"'[14:18:59.614]',0.185,0.550,0.830,0.699,-,-"
"'[14:18:59.622]',0.180,0.545,0.830,0.693,-,-"
"'[14:18:59.630]',0.190,0.545,0.830,0.688,-,-"
"'[14:18:59.638]',0.195,0.550,0.830,0.682,-,-"
"'[14:18:59.646]',0.200,0.525,0.835,0.677,-,-"
"'[14:18:59.654]',0.200,0.530,0.845,0.671,-,-"
"'[14:18:59.662]',0.210,0.525,0.850,0.666,-,-"
"'[14:18:59.670]',0.210,0.525,0.855,0.660,-,-"
"'[14:18:59.678]',0.210,0.520,0.860,0.655,-,-"
"'[14:18:59.686]',0.210,0.510,0.870,0.649,-,-"
"'[14:18:59.694]',0.210,0.505,0.875,0.644,-,-"
"'[14:18:59.702]',0.210,0.505,0.875,0.637,-,-"
"'[14:18:59.710]',0.225,0.500,0.890,0.631,-,-"
"'[14:18:59.718]',0.220,0.505,0.900,0.624,-,-"
"'[14:18:59.726]',0.230,0.500,0.905,0.618,-,-"
"'[14:18:59.734]',0.235,0.505,0.910,0.612,-,-"
"'[14:18:59.742]',0.245,0.510,0.915,0.605,-,-"
"'[14:18:59.750]',0.235,0.525,0.910,0.599,-,-"
"'[14:18:59.758]',0.240,0.530,0.900,0.592,-,-"
"'[14:18:59.766]',0.230,0.535,0.890,0.585,-,-"
"'[14:18:59.774]',0.225,0.540,0.870,0.577,-,-"
"'[14:18:59.782]',0.230,0.545,0.865,0.568,-,-"
"'[14:18:59.790]',0.215,0.550,0.855,0.559,-,-"
"'[14:18:59.798]',0.215,0.550,0.855,0.551,-,-"
"'[14:18:59.806]',0.220,0.545,0.855,0.542,-,-"
"'[14:18:59.814]',0.225,0.540,0.855,0.533,-,-"
"'[14:18:59.822]',0.215,0.550,0.855,0.524,-,-"
"'[14:18:59.830]',0.225,0.545,0.860,0.514,-,-"
"'[14:18:59.838]',0.220,0.550,0.855,0.504,-,-"
"'[14:18:59.846]',0.230,0.535,0.860,0.493,-,-"
"'[14:18:59.854]',0.220,0.550,0.860,0.482,-,-"
"'[14:18:59.862]',0.225,0.550,0.865,0.470,-,-"
"'[14:18:59.870]',0.225,0.545,0.855,0.458,-,-"
"'[14:18:59.878]',0.225,0.540,0.855,0.447,-,-"
"'[14:18:59.886]',0.210,0.555,0.850,0.435,-,-"
"'[14:18:59.894]',0.225,0.550,0.850,0.424,-,-"
"'[14:18:59.902]',0.205,0.560,0.845,0.414,-,-"
"'[14:18:59.910]',0.215,0.550,0.830,0.405,-,-"
"'[14:18:59.918]',0.200,0.560,0.830,0.396,-,-"
"'[14:18:59.926]',0.210,0.550,0.820,0.388,-,-"
"'[14:18:59.934]',0.195,0.560,0.810,0.380,-,-"
"'[14:18:59.942]',0.200,0.560,0.805,0.372,-,-"
"'[14:18:59.950]',0.190,0.565,0.805,0.365,-,-"
"'[14:18:59.958]',0.190,0.565,0.785,0.359,-,-"
"'[14:18:59.966]',0.185,0.565,0.790,0.352,-,-"
"'[14:18:59.974]',0.180,0.575,0.780,0.347,-,-"
"'[14:18:59.982]',0.175,0.575,0.780,0.341,-,-"
"'[14:18:59.990]',0.180,0.575,0.775,0.336,-,-"
"'[14:18:59.998]',0.175,0.575,0.765,0.332,-,-"
"'[14:19:00.006]',0.175,0.580,0.760,0.327,-,-"
"'[14:19:00.014]',0.180,0.570,0.760,0.323,-,-"
"'[14:19:00.022]',0.175,0.575,0.760,0.319,-,-"
"'[14:19:00.030]',0.185,0.570,0.760,0.314,-,-"
"'[14:19:00.038]',0.175,0.575,0.755,0.310,-,-"
"'[14:19:00.046]',0.185,0.575,0.750,0.305,-,-"
"'[14:19:00.054]',0.180,0.575,0.745,0.300,-,-"
"'[14:19:00.062]',0.190,0.570,0.745,0.296,-,-"
"'[14:19:00.070]',0.180,0.575,0.745,0.291,-,-"
"'[14:19:00.078]',0.190,0.570,0.740,0.286,-,-"
"'[14:19:00.086]',0.180,0.575,0.745,0.280,-,-"
"'[14:19:00.094]',0.185,0.575,0.740,0.274,-,-"
"'[14:19:00.102]',0.185,0.575,0.745,0.268,-,-"
"'[14:19:00.110]',0.195,0.560,0.740,0.261,-,-"
"'[14:19:00.118]',0.200,0.555,0.745,0.255,-,-"
"'[14:19:00.126]',0.195,0.560,0.745,0.248,-,-"
"'[14:19:00.134]',0.175,0.575,0.745,0.243,-,-"
"'[14:19:00.142]',0.195,0.565,0.735,0.237,-,-"
"'[14:19:00.150]',0.200,0.575,0.740,0.230,-,-"
"'[14:19:00.158]',0.190,0.565,0.735,0.224,-,-"
"'[14:19:00.166]',0.200,0.560,0.745,0.217,-,-"
"'[14:19:00.174]',0.210,0.555,0.745,0.210,-,-"
"'[14:19:00.182]',0.235,0.545,0.770,0.204,-,-"
"'[14:19:00.190]',0.240,0.530,0.795,0.198,-,-"
"'[14:19:00.198]',0.245,0.515,0.805,0.193,-,-"
"'[14:19:00.206]',0.280,0.500,0.815,0.188,-,-"
"'[14:19:00.214]',0.300,0.490,0.805,0.183,-,-"
"'[14:19:00.222]',0.295,0.485,0.785,0.179,-,-"
"'[14:19:00.230]',0.285,0.495,0.775,0.175,-,-"
"'[14:19:00.238]',0.260,0.520,0.770,0.172,-,-"
"'[14:19:00.246]',0.205,0.555,0.745,0.169,-,-"
"'[14:19:00.254]',0.175,0.580,0.725,0.166,-,-"
"'[14:19:00.262]',0.175,0.575,0.725,0.164,-,-"
"'[14:19:00.270]',0.170,0.580,0.720,0.162,-,-"
"'[14:19:00.278]',0.175,0.580,0.715,0.160,-,-"
"'[14:19:00.286]',0.165,0.590,0.720,0.159,-,-"
"'[14:19:00.294]',0.175,0.580,0.715,0.158,-,-"
"'[14:19:00.302]',0.160,0.590,0.735,0.158,-,-"
"'[14:19:00.310]',0.110,0.595,0.870,0.157,-,-"
"'[14:19:00.318]',0.100,0.515,1.175,0.157,-,-"
"'[14:19:00.326]',0.715,0.225,1.185,0.158,-,-"
"'[14:19:00.334]',1.150,0.075,-0.230,0.158,-,-"
"'[14:19:00.342]',0.525,0.435,-0.490,0.159,-,-"
"'[14:19:00.350]',-0.090,0.810,-0.500,0.160,-,-"
"'[14:19:00.358]',-0.150,0.830,0.105,0.161,-,-"
"'[14:19:00.366]',0.135,0.610,0.625,0.163,-,-"
"'[14:19:00.374]',0.160,0.585,0.745,0.165,-,-"
"'[14:19:00.382]',0.165,0.590,0.785,0.166,-,-"
"'[14:19:00.390]',0.145,0.595,0.790,0.168,-,-"
"'[14:19:00.398]',0.150,0.590,0.800,0.169,-,-"
"'[14:19:00.406]',0.150,0.595,0.805,0.171,-,-"
"'[14:19:00.414]',0.160,0.580,0.805,0.173,-,-"
"'[14:19:00.422]',0.150,0.595,0.805,0.175,-,-"
"'[14:19:00.430]',0.170,0.575,0.810,0.178,-,-"
"'[14:19:00.438]',0.170,0.575,0.805,0.180,-,-"
"'[14:19:00.446]',0.165,0.575,0.805,0.182,-,-"
"'[14:19:00.454]',0.160,0.580,0.805,0.183,-,-"
"'[14:19:00.462]',0.185,0.565,0.805,0.185,-,-"
"'[14:19:00.470]',0.180,0.565,0.805,0.188,-,-"
"'[14:19:00.478]',0.195,0.555,0.800,0.190,-,-"
"'[14:19:00.486]',0.200,0.565,0.795,0.194,-,-"
"'[14:19:00.494]',0.205,0.550,0.795,0.197,-,-"
"'[14:19:00.502]',0.210,0.550,0.790,0.200,-,-"
"'[14:19:00.510]',0.225,0.540,0.785,0.203,-,-"
"'[14:19:00.518]',0.220,0.545,0.795,0.206,-,-"
"'[14:19:00.526]',0.235,0.525,0.800,0.209,-,-"
"'[14:19:00.534]',0.225,0.525,0.805,0.212,-,-"
"'[14:19:00.542]',0.230,0.515,0.805,0.215,-,-"
"'[14:19:00.550]',0.245,0.505,0.805,0.218,-,-"
"'[14:19:00.558]',0.240,0.515,0.810,0.221,-,-"
"'[14:19:00.566]',0.245,0.505,0.820,0.225,-,-"
"'[14:19:00.574]',0.240,0.500,0.820,0.229,-,-"
"'[14:19:00.582]',0.245,0.495,0.825,0.234,-,-"
"'[14:19:00.590]',0.225,0.505,0.830,0.238,-,-"
"'[14:19:00.598]',0.245,0.500,0.835,0.241,-,-"
"'[14:19:00.606]',0.250,0.490,0.840,0.245,-,-"
"'[14:19:00.614]',0.265,0.485,0.850,0.248,-,-"
"'[14:19:00.622]',0.265,0.495,0.855,0.251,-,-"
"'[14:19:00.630]',0.265,0.495,0.865,0.254,-,-"
"'[14:19:00.638]',0.270,0.500,0.875,0.257,-,-"
"'[14:19:00.646]',0.270,0.505,0.875,0.260,-,-"
"'[14:19:00.654]',0.270,0.520,0.870,0.264,-,-"
"'[14:19:00.662]',0.265,0.525,0.865,0.266,-,-"
"'[14:19:00.670]',0.245,0.535,0.855,0.268,-,-"
"'[14:19:00.678]',0.250,0.540,0.855,0.269,-,-"
"'[14:19:00.686]',0.240,0.545,0.850,0.270,-,-"
"'[14:19:00.694]',0.245,0.535,0.845,0.271,-,-"
"'[14:19:00.702]',0.240,0.550,0.850,0.272,-,-"
"'[14:19:00.710]',0.245,0.540,0.850,0.272,-,-"
"'[14:19:00.718]',0.235,0.550,0.850,0.273,-,-"
"'[14:19:00.726]',0.250,0.530,0.850,0.272,-,-"
"'[14:19:00.734]',0.245,0.535,0.855,0.271,-,-"
"'[14:19:00.742]',0.250,0.525,0.850,0.270,-,-"
"'[14:19:00.750]',0.240,0.545,0.855,0.268,-,-"
"'[14:19:00.758]',0.235,0.550,0.850,0.267,-,-"
"'[14:19:00.766]',0.230,0.545,0.855,0.266,-,-"
"'[14:19:00.774]',0.225,0.550,0.850,0.265,-,-"
"'[14:19:00.782]',0.235,0.535,0.840,0.264,-,-"
"'[14:19:00.790]',0.225,0.550,0.830,0.264,-,-"
"'[14:19:00.798]',0.220,0.545,0.825,0.263,-,-"
"'[14:19:00.806]',0.215,0.550,0.815,0.264,-,-"
"'[14:19:00.814]',0.205,0.555,0.810,0.264,-,-"
"'[14:19:00.822]',0.200,0.560,0.805,0.266,-,-"
"'[14:19:00.830]',0.205,0.570,0.800,0.269,-,-"
"'[14:19:00.838]',0.185,0.575,0.785,0.272,-,-"
"'[14:19:00.846]',0.190,0.570,0.785,0.275,-,-"
"'[14:19:00.854]',0.180,0.575,0.775,0.278,-,-"
"'[14:19:00.862]',0.195,0.565,0.770,0.282,-,-"
"'[14:19:00.870]',0.185,0.570,0.765,0.286,-,-"
"'[14:19:00.878]',0.175,0.575,0.760,0.290,-,-"
"'[14:19:00.886]',0.165,0.585,0.760,0.295,-,-"
"'[14:19:00.894]',0.180,0.575,0.755,0.301,-,-"
"'[14:19:00.902]',0.175,0.580,0.755,0.307,-,-"
"'[14:19:00.910]',0.180,0.575,0.750,0.313,-,-"
"'[14:19:00.918]',0.165,0.585,0.745,0.319,-,-"
"'[14:19:00.926]',0.170,0.580,0.740,0.326,-,-"
"'[14:19:00.934]',0.170,0.585,0.750,0.333,-,-"
"'[14:19:00.942]',0.175,0.580,0.745,0.339,-,-"
"'[14:19:00.950]',0.170,0.575,0.745,0.346,-,-"
"'[14:19:00.958]',0.165,0.580,0.750,0.353,-,-"
"'[14:19:00.966]',0.175,0.575,0.740,0.359,-,-"
"'[14:19:00.974]',0.170,0.575,0.740,0.366,-,-"
"'[14:19:00.982]',0.175,0.575,0.740,0.372,-,-"
"'[14:19:00.990]',0.180,0.570,0.740,0.378,-,-"
"'[14:19:00.998]',0.175,0.575,0.740,0.384,-,-"
"'[14:19:01.006]',0.175,0.580,0.740,0.390,-,-"
"'[14:19:01.014]',0.180,0.570,0.745,0.395,-,-"
"'[14:19:01.022]',0.175,0.575,0.740,0.399,-,-"
"'[14:19:01.030]',0.190,0.565,0.740,0.403,-,-"
"'[14:19:01.038]',0.170,0.575,0.740,0.406,-,-"
"'[14:19:01.046]',0.180,0.565,0.735,0.409,-,-"
"'[14:19:01.054]',0.175,0.575,0.735,0.413,-,-"
"'[14:19:01.062]',0.180,0.575,0.735,0.417,-,-"
"'[14:19:01.070]',0.190,0.570,0.745,0.420,-,-"
"'[14:19:01.078]',0.220,0.550,0.765,0.423,-,-"
"'[14:19:01.086]',0.225,0.545,0.790,0.426,-,-"
"'[14:19:01.094]',0.240,0.520,0.800,0.429,-,-"
"'[14:19:01.102]',0.250,0.515,0.805,0.431,-,-"
"'[14:19:01.110]',0.290,0.490,0.805,0.433,-,-"
"'[14:19:01.118]',0.285,0.480,0.785,0.436,-,-"
"'[14:19:01.126]',0.275,0.495,0.770,0.439,-,-"
"'[14:19:01.134]',0.235,0.530,0.770,0.442,-,-"
"'[14:19:01.142]',0.205,0.555,0.750,0.447,-,-"
"'[14:19:01.150]',0.165,0.580,0.725,0.451,-,-"
"'[14:19:01.158]',0.155,0.590,0.720,0.457,-,-"
"'[14:19:01.166]',0.135,0.595,0.715,0.462,-,-"
"'[14:19:01.174]',0.150,0.590,0.715,0.468,-,-"
"'[14:19:01.182]',0.160,0.580,0.720,0.473,-,-"
"'[14:19:01.190]',0.150,0.595,0.710,0.478,-,-"
"'[14:19:01.198]',0.160,0.585,0.715,0.484,-,-"
"'[14:19:01.206]',0.120,0.595,0.805,0.490,-,-"
"'[14:19:01.214]',0.100,0.560,1.045,0.496,-,-"
"'[14:19:01.222]',0.440,0.345,1.215,0.503,-,-"
"'[14:19:01.230]',1.085,0.085,0.090,0.509,-,-"
"'[14:19:01.238]',0.785,0.285,-0.380,0.516,-,-"
"'[14:19:01.246]',0.050,0.730,-0.465,0.522,-,-"
"'[14:19:01.254]',-0.145,0.840,-0.105,0.528,-,-"
"'[14:19:01.262]',0.075,0.650,0.495,0.534,-,-"
"'[14:19:01.270]',0.135,0.600,0.720,0.540,-,-"
"'[14:19:01.278]',0.150,0.590,0.775,0.547,-,-"
"'[14:19:01.286]',0.140,0.600,0.790,0.554,-,-"
"'[14:19:01.294]',0.140,0.595,0.800,0.561,-,-"
"'[14:19:01.302]',0.135,0.600,0.805,0.569,-,-"
"'[14:19:01.310]',0.130,0.585,0.805,0.577,-,-"
"'[14:19:01.318]',0.150,0.590,0.805,0.585,-,-"
"'[14:19:01.326]',0.155,0.575,0.805,0.593,-,-"
"'[14:19:01.334]',0.150,0.585,0.815,0.600,-,-"
"'[14:19:01.342]',0.160,0.575,0.805,0.607,-,-"
"'[14:19:01.350]',0.165,0.575,0.805,0.613,-,-"
"'[14:19:01.358]',0.175,0.565,0.805,0.620,-,-"
"'[14:19:01.366]',0.170,0.575,0.805,0.626,-,-"
"'[14:19:01.374]',0.175,0.570,0.800,0.633,-,-"
"'[14:19:01.382]',0.175,0.565,0.800,0.639,-,-"
"'[14:19:01.390]',0.190,0.550,0.795,0.645,-,-"
"'[14:19:01.398]',0.195,0.555,0.795,0.651,-,-"
"'[14:19:01.406]',0.210,0.540,0.795,0.657,-,-"
"'[14:19:01.414]',0.220,0.540,0.805,0.663,-,-"
"'[14:19:01.422]',0.215,0.540,0.805,0.668,-,-"
"'[14:19:01.430]',0.225,0.530,0.805,0.674,-,-"
"'[14:19:01.438]',0.225,0.535,0.805,0.680,-,-"
"'[14:19:01.446]',0.225,0.525,0.810,0.686,-,-"
"'[14:19:01.454]',0.220,0.515,0.815,0.691,-,-"
"'[14:19:01.462]',0.225,0.515,0.820,0.697,-,-"
"'[14:19:01.470]',0.215,0.525,0.825,0.702,-,-"
"'[14:19:01.478]',0.235,0.505,0.815,0.707,-,-"
