'Time','I','II','AVR','V','RESP','PLETH','ABP'
'[20:35:29.937]',-,0.385,0.530,0.420,0.487,2.897,-
'[20:35:29.945]',-,0.405,0.515,0.420,0.484,2.895,-
'[20:35:29.953]',-,0.425,0.495,0.415,0.480,2.894,-
'[20:35:29.961]',-,0.445,0.475,0.400,0.477,2.893,-
'[20:35:29.969]',-,0.465,0.455,0.390,0.473,2.891,-
'[20:35:29.977]',-,0.495,0.440,0.375,0.469,2.890,-
'[20:35:29.985]',-,0.530,0.410,0.365,0.465,2.889,-
'[20:35:29.993]',-,0.565,0.390,0.360,0.461,2.887,-
'[20:35:30.001]',-,0.590,0.375,0.355,0.458,2.886,-
'[20:35:30.009]',-,0.615,0.365,0.355,0.454,2.885,-
'[20:35:30.017]',-,0.635,0.360,0.355,0.452,2.884,-
'[20:35:30.025]',-,0.645,0.355,0.360,0.449,2.883,-
'[20:35:30.033]',-,0.635,0.365,0.380,0.447,2.882,-
'[20:35:30.041]',-,0.595,0.395,0.400,0.446,2.881,-
'[20:35:30.049]',-,0.525,0.445,0.430,0.445,2.879,-
'[20:35:30.057]',-,0.450,0.505,0.455,0.444,2.878,-
'[20:35:30.065]',-,0.385,0.560,0.475,0.443,2.877,-
'[20:35:30.073]',-,0.335,0.605,0.490,0.442,2.875,-
'[20:35:30.081]',-,0.300,0.635,0.495,0.440,2.874,-
'[20:35:30.089]',-,0.270,0.655,0.495,0.439,2.873,-
'[20:35:30.097]',-,0.255,0.670,0.495,0.437,2.872,-
'[20:35:30.105]',-,0.250,0.675,0.495,0.435,2.871,-
'[20:35:30.113]',-,0.250,0.680,0.490,0.433,2.870,-
'[20:35:30.121]',-,0.250,0.680,0.490,0.430,2.869,-
'[20:35:30.129]',-,0.250,0.675,0.495,0.426,2.868,-
'[20:35:30.137]',-,0.255,0.675,0.495,0.422,2.867,-
'[20:35:30.145]',-,0.255,0.675,0.500,0.417,2.866,-
'[20:35:30.153]',-,0.255,0.670,0.495,0.411,2.865,-
'[20:35:30.161]',-,0.255,0.675,0.490,0.405,2.864,-
'[20:35:30.169]',-,0.255,0.670,0.490,0.399,2.864,-
'[20:35:30.177]',-,0.265,0.665,0.495,0.393,2.863,-
'[20:35:30.185]',-,0.265,0.660,0.495,0.386,2.863,-
'[20:35:30.193]',-,0.270,0.660,0.495,0.378,2.863,-
'[20:35:30.201]',-,0.270,0.660,0.495,0.370,2.864,-
'[20:35:30.209]',-,0.270,0.660,0.490,0.360,2.865,-
'[20:35:30.217]',-,0.275,0.660,0.485,0.350,2.867,-
'[20:35:30.225]',-,0.275,0.660,0.485,0.341,2.870,-
'[20:35:30.233]',-,0.280,0.655,0.485,0.331,2.875,-
'[20:35:30.241]',-,0.285,0.655,0.485,0.323,2.880,-
'[20:35:30.249]',-,0.285,0.650,0.490,0.314,2.886,-
'[20:35:30.257]',-,0.290,0.645,0.490,0.306,2.892,-
'[20:35:30.265]',-,0.290,0.650,0.485,0.299,2.899,-
'[20:35:30.273]',-,0.290,0.650,0.480,0.293,2.906,-
'[20:35:30.281]',-,0.290,0.655,0.480,0.287,2.913,-
'[20:35:30.289]',-,0.285,0.655,0.485,0.282,2.919,-
'[20:35:30.297]',-,0.285,0.655,0.485,0.278,2.925,-
'[20:35:30.305]',-,0.285,0.650,0.480,0.275,2.930,-
'[20:35:30.313]',-,0.285,0.650,0.485,0.272,2.934,-
'[20:35:30.321]',-,0.280,0.650,0.485,0.271,2.937,-
'[20:35:30.329]',-,0.285,0.650,0.480,0.269,2.940,-
'[20:35:30.337]',-,0.280,0.650,0.480,0.269,2.943,-
'[20:35:30.345]',-,0.280,0.655,0.480,0.269,2.946,-
'[20:35:30.353]',-,0.280,0.655,0.480,0.270,2.948,-
'[20:35:30.361]',-,0.285,0.655,0.480,0.272,2.949,-
'[20:35:30.369]',-,0.285,0.655,0.480,0.276,2.950,-
'[20:35:30.377]',-,0.285,0.655,0.485,0.280,2.951,-
'[20:35:30.385]',-,0.285,0.650,0.480,0.285,2.952,-
'[20:35:30.393]',-,0.285,0.650,0.480,0.290,2.953,-
'[20:35:30.401]',-,0.285,0.650,0.480,0.296,2.954,-
'[20:35:30.409]',-,0.280,0.655,0.475,0.301,2.954,-
'[20:35:30.417]',-,0.285,0.655,0.475,0.307,2.954,-
'[20:35:30.425]',-,0.285,0.650,0.470,0.312,2.954,-
'[20:35:30.433]',-,0.285,0.650,0.475,0.317,2.955,-
'[20:35:30.441]',-,0.290,0.650,0.480,0.321,2.955,-
'[20:35:30.449]',-,0.295,0.645,0.480,0.324,2.955,-
'[20:35:30.457]',-,0.300,0.635,0.485,0.328,2.955,-
'[20:35:30.465]',-,0.305,0.630,0.490,0.330,2.955,-
'[20:35:30.473]',-,0.315,0.610,0.495,0.333,2.955,-
'[20:35:30.481]',-,0.335,0.595,0.495,0.335,2.954,-
'[20:35:30.489]',-,0.355,0.585,0.495,0.337,2.953,-
'[20:35:30.497]',-,0.360,0.585,0.490,0.338,2.952,-
'[20:35:30.505]',-,0.355,0.585,0.475,0.339,2.951,-
'[20:35:30.513]',-,0.340,0.595,0.465,0.339,2.950,-
'[20:35:30.521]',-,0.320,0.615,0.465,0.339,2.948,-
'[20:35:30.529]',-,0.300,0.635,0.465,0.338,2.946,-
'[20:35:30.537]',-,0.290,0.650,0.460,0.337,2.944,-
'[20:35:30.545]',-,0.290,0.650,0.460,0.335,2.942,-
'[20:35:30.553]',-,0.290,0.650,0.455,0.334,2.939,-
'[20:35:30.561]',-,0.280,0.650,0.460,0.332,2.937,-
'[20:35:30.569]',-,0.240,0.660,0.480,0.330,2.935,-
'[20:35:30.577]',-,0.200,0.645,0.505,0.329,2.934,-
'[20:35:30.585]',-,0.270,0.575,0.510,0.327,2.932,-
'[20:35:30.593]',-,0.530,0.440,0.480,0.326,2.930,-
'[20:35:30.601]',-,0.935,0.290,0.395,0.325,2.928,-
'[20:35:30.609]',-,1.140,0.255,0.250,0.326,2.926,-
'[20:35:30.617]',-,0.905,0.440,0.165,0.327,2.924,-
'[20:35:30.625]',-,0.550,0.605,0.200,0.329,2.923,-
'[20:35:30.633]',-,0.365,0.640,0.295,0.331,2.921,-
'[20:35:30.641]',-,0.295,0.640,0.385,0.333,2.920,-
'[20:35:30.649]',-,0.265,0.645,0.435,0.335,2.919,-
'[20:35:30.657]',-,0.250,0.650,0.455,0.338,2.918,-
'[20:35:30.665]',-,0.250,0.650,0.465,0.340,2.917,-
'[20:35:30.673]',-,0.245,0.650,0.470,0.344,2.916,-
'[20:35:30.681]',-,0.250,0.650,0.470,0.347,2.915,-
'[20:35:30.689]',-,0.250,0.650,0.470,0.351,2.914,-
'[20:35:30.697]',-,0.250,0.650,0.470,0.355,2.912,-
'[20:35:30.705]',-,0.255,0.650,0.470,0.359,2.911,-
'[20:35:30.713]',-,0.255,0.645,0.470,0.363,2.910,-
'[20:35:30.721]',-,0.260,0.635,0.470,0.366,2.909,-
'[20:35:30.729]',-,0.270,0.630,0.470,0.370,2.907,-
'[20:35:30.737]',-,0.275,0.630,0.465,0.372,2.906,-
'[20:35:30.745]',-,0.280,0.625,0.465,0.375,2.904,-
'[20:35:30.753]',-,0.285,0.620,0.465,0.376,2.903,-
'[20:35:30.761]',-,0.290,0.610,0.460,0.378,2.902,-
'[20:35:30.769]',-,0.300,0.605,0.455,0.380,2.900,-
'[20:35:30.777]',-,0.310,0.595,0.450,0.381,2.898,-
'[20:35:30.785]',-,0.320,0.590,0.445,0.382,2.897,-
'[20:35:30.793]',-,0.330,0.585,0.445,0.383,2.895,-
'[20:35:30.801]',-,0.335,0.580,0.445,0.383,2.894,-
'[20:35:30.809]',-,0.345,0.570,0.440,0.383,2.892,-
'[20:35:30.817]',-,0.355,0.560,0.430,0.383,2.891,-
'[20:35:30.825]',-,0.370,0.545,0.430,0.382,2.891,-
'[20:35:30.833]',-,0.380,0.535,0.425,0.382,2.889,-
'[20:35:30.841]',-,0.395,0.525,0.420,0.381,2.888,-
'[20:35:30.849]',-,0.415,0.505,0.410,0.381,2.887,-
'[20:35:30.857]',-,0.430,0.495,0.400,0.380,2.886,-
'[20:35:30.865]',-,0.450,0.480,0.390,0.380,2.885,-
'[20:35:30.873]',-,0.475,0.460,0.380,0.381,2.883,-
'[20:35:30.881]',-,0.505,0.440,0.375,0.381,2.882,-
'[20:35:30.889]',-,0.535,0.415,0.365,0.382,2.881,-
'[20:35:30.897]',-,0.565,0.390,0.355,0.382,2.880,-
'[20:35:30.905]',-,0.595,0.375,0.350,0.383,2.879,-
'[20:35:30.913]',-,0.620,0.360,0.345,0.383,2.878,-
'[20:35:30.921]',-,0.640,0.355,0.350,0.383,2.877,-
'[20:35:30.929]',-,0.645,0.355,0.355,0.384,2.876,-
'[20:35:30.937]',-,0.635,0.365,0.370,0.385,2.875,-
'[20:35:30.945]',-,0.595,0.400,0.400,0.386,2.874,-
'[20:35:30.953]',-,0.530,0.445,0.425,0.387,2.873,-
'[20:35:30.961]',-,0.455,0.500,0.450,0.387,2.872,-
'[20:35:30.969]',-,0.385,0.560,0.470,0.388,2.871,-
'[20:35:30.977]',-,0.330,0.610,0.485,0.388,2.870,-
'[20:35:30.985]',-,0.290,0.640,0.495,0.388,2.869,-
'[20:35:30.993]',-,0.270,0.660,0.505,0.387,2.868,-
'[20:35:31.001]',-,0.255,0.675,0.505,0.386,2.867,-
'[20:35:31.009]',-,0.250,0.680,0.505,0.383,2.867,-
'[20:35:31.017]',-,0.245,0.690,0.500,0.380,2.866,-
'[20:35:31.025]',-,0.245,0.690,0.500,0.375,2.865,-
'[20:35:31.033]',-,0.245,0.690,0.500,0.369,2.864,-
'[20:35:31.041]',-,0.245,0.685,0.495,0.363,2.863,-
'[20:35:31.049]',-,0.250,0.680,0.495,0.356,2.862,-
'[20:35:31.057]',-,0.250,0.675,0.495,0.349,2.861,-
'[20:35:31.065]',-,0.255,0.675,0.495,0.342,2.860,-
'[20:35:31.073]',-,0.250,0.680,0.490,0.334,2.859,-
'[20:35:31.081]',-,0.250,0.680,0.490,0.327,2.859,-
'[20:35:31.089]',-,0.255,0.675,0.490,0.319,2.859,-
'[20:35:31.097]',-,0.255,0.670,0.490,0.310,2.859,-
'[20:35:31.105]',-,0.260,0.665,0.490,0.301,2.859,-
'[20:35:31.113]',-,0.265,0.665,0.490,0.292,2.860,-
'[20:35:31.121]',-,0.265,0.665,0.490,0.283,2.862,-
'[20:35:31.129]',-,0.275,0.655,0.490,0.275,2.865,-
'[20:35:31.137]',-,0.280,0.655,0.490,0.266,2.869,-
'[20:35:31.145]',-,0.275,0.665,0.490,0.258,2.874,-
'[20:35:31.153]',-,0.275,0.665,0.490,0.250,2.880,-
'[20:35:31.161]',-,0.275,0.660,0.490,0.243,2.886,-
'[20:35:31.169]',-,0.280,0.655,0.490,0.235,2.891,-
'[20:35:31.177]',-,0.280,0.655,0.490,0.228,2.898,-
'[20:35:31.185]',-,0.280,0.655,0.490,0.223,2.904,-
'[20:35:31.193]',-,0.280,0.655,0.490,0.217,2.910,-
'[20:35:31.201]',-,0.280,0.660,0.490,0.213,2.725,-
'[20:35:31.209]',-,0.280,0.660,0.485,0.209,2.463,-
'[20:35:31.217]',-,0.275,0.665,0.485,0.207,2.369,-
'[20:35:31.225]',-,0.275,0.660,0.485,0.204,2.351,-
'[20:35:31.233]',-,0.280,0.660,0.485,0.202,2.367,-
'[20:35:31.241]',-,0.280,0.660,0.485,0.201,2.393,-
'[20:35:31.249]',-,0.280,0.660,0.490,0.201,2.421,-
'[20:35:31.257]',-,0.285,0.660,0.490,0.201,2.445,-
'[20:35:31.265]',-,0.280,0.660,0.490,0.203,2.463,-
'[20:35:31.273]',-,0.280,0.655,0.485,0.205,2.477,-
'[20:35:31.281]',-,0.285,0.655,0.480,0.208,2.486,-
'[20:35:31.289]',-,0.285,0.655,0.480,0.211,2.493,-
'[20:35:31.297]',-,0.285,0.655,0.485,0.215,2.498,-
'[20:35:31.305]',-,0.285,0.655,0.485,0.218,2.500,-
'[20:35:31.313]',-,0.285,0.655,0.485,0.223,2.500,-
'[20:35:31.321]',-,0.285,0.650,0.480,0.228,2.501,-
'[20:35:31.329]',-,0.290,0.650,0.480,0.234,2.504,-
'[20:35:31.337]',-,0.285,0.650,0.480,0.239,2.508,-
'[20:35:31.345]',-,0.280,0.655,0.480,0.246,2.511,-
'[20:35:31.353]',-,0.285,0.655,0.480,0.253,2.513,-
'[20:35:31.361]',-,0.290,0.650,0.480,0.260,2.512,-
'[20:35:31.369]',-,0.295,0.645,0.490,0.268,2.510,-
'[20:35:31.377]',-,0.300,0.635,0.495,0.274,2.504,-
'[20:35:31.385]',-,0.315,0.615,0.500,0.280,2.496,-
'[20:35:31.393]',-,0.340,0.595,0.500,0.286,2.479,-
'[20:35:31.401]',-,0.355,0.590,0.495,0.291,2.462,-
'[20:35:31.409]',-,0.355,0.590,0.485,0.295,2.448,-
'[20:35:31.417]',-,0.350,0.595,0.470,0.299,2.426,-
'[20:35:31.425]',-,0.325,0.610,0.465,0.302,2.400,-
'[20:35:31.433]',-,0.300,0.630,0.465,0.305,2.370,-
'[20:35:31.441]',-,0.290,0.645,0.465,0.307,2.336,-
'[20:35:31.449]',-,0.285,0.655,0.460,0.309,2.299,-
'[20:35:31.457]',-,0.280,0.655,0.460,0.309,2.260,-
'[20:35:31.465]',-,0.280,0.655,0.455,0.310,2.220,-
'[20:35:31.473]',-,0.260,0.660,0.465,0.309,2.181,-
'[20:35:31.481]',-,0.215,0.665,0.495,0.309,2.144,-
'[20:35:31.489]',-,0.205,0.620,0.510,0.307,2.109,-
'[20:35:31.497]',-,0.390,0.510,0.500,0.305,2.077,-
'[20:35:31.505]',-,0.755,0.360,0.445,0.303,2.050,-
'[20:35:31.513]',-,1.105,0.260,0.320,0.302,2.024,-
'[20:35:31.521]',-,1.145,0.350,0.195,0.300,1.998,-
'[20:35:31.529]',-,0.700,0.540,0.170,0.298,1.974,-
'[20:35:31.537]',-,0.435,0.630,0.255,0.297,1.953,-
'[20:35:31.545]',-,0.325,0.635,0.350,0.296,1.935,-
'[20:35:31.553]',-,0.280,0.640,0.420,0.296,1.916,-
'[20:35:31.561]',-,0.260,0.650,0.445,0.295,1.898,-
'[20:35:31.569]',-,0.255,0.650,0.460,0.296,1.881,-
'[20:35:31.577]',-,0.250,0.650,0.465,0.297,1.864,-
'[20:35:31.585]',-,0.250,0.655,0.465,0.299,1.847,-
'[20:35:31.593]',-,0.250,0.655,0.465,0.301,1.831,-
'[20:35:31.601]',-,0.255,0.650,0.470,0.303,1.819,-
'[20:35:31.609]',-,0.260,0.645,0.470,0.306,1.806,-
'[20:35:31.617]',-,0.265,0.635,0.470,0.309,1.790,-
'[20:35:31.625]',-,0.270,0.635,0.470,0.312,1.770,-
'[20:35:31.633]',-,0.275,0.630,0.470,0.316,1.750,-
'[20:35:31.641]',-,0.285,0.620,0.470,0.320,1.729,-
'[20:35:31.649]',-,0.290,0.620,0.470,0.324,1.707,-
'[20:35:31.657]',-,0.295,0.610,0.470,0.329,1.685,-
'[20:35:31.665]',-,0.300,0.605,0.465,0.334,1.664,-
'[20:35:31.673]',-,0.310,0.600,0.460,0.339,1.640,-
'[20:35:31.681]',-,0.310,0.600,0.455,0.343,1.616,-
'[20:35:31.689]',-,0.315,0.595,0.455,0.348,1.590,-
'[20:35:31.697]',-,0.320,0.590,0.450,0.352,1.566,-
'[20:35:31.705]',-,0.335,0.580,0.445,0.356,1.547,-
'[20:35:31.713]',-,0.340,0.570,0.445,0.360,1.532,-
'[20:35:31.721]',-,0.355,0.565,0.440,0.363,1.513,-
'[20:35:31.729]',-,0.365,0.555,0.430,0.366,1.494,-
'[20:35:31.737]',-,0.375,0.540,0.430,0.369,1.473,-
'[20:35:31.745]',-,0.390,0.535,0.420,0.371,1.450,-
'[20:35:31.753]',-,0.400,0.520,0.410,0.373,1.431,-
'[20:35:31.761]',-,0.420,0.505,0.405,0.374,1.419,-
'[20:35:31.769]',-,0.440,0.485,0.395,0.375,1.407,-
'[20:35:31.777]',-,0.465,0.465,0.385,0.375,1.392,-
'[20:35:31.785]',-,0.495,0.445,0.380,0.375,1.376,-
'[20:35:31.793]',-,0.525,0.420,0.370,0.374,1.360,-
'[20:35:31.801]',-,0.555,0.400,0.360,0.374,1.347,-
'[20:35:31.809]',-,0.590,0.380,0.355,0.372,1.336,-
'[20:35:31.817]',-,0.615,0.360,0.350,0.371,1.323,-
'[20:35:31.825]',-,0.640,0.350,0.350,0.369,1.307,-
'[20:35:31.833]',-,0.655,0.350,0.355,0.367,1.291,-
'[20:35:31.841]',-,0.645,0.360,0.360,0.365,1.277,-
'[20:35:31.849]',-,0.615,0.385,0.380,0.362,1.262,-
'[20:35:31.857]',-,0.560,0.420,0.410,0.360,1.247,-
'[20:35:31.865]',-,0.495,0.475,0.440,0.358,1.232,-
'[20:35:31.873]',-,0.425,0.525,0.465,0.355,1.215,-
'[20:35:31.881]',-,0.360,0.575,0.480,0.354,1.196,-
'[20:35:31.889]',-,0.315,0.620,0.490,0.350,1.177,-
'[20:35:31.897]',-,0.285,0.650,0.495,0.347,1.164,-
'[20:35:31.905]',-,0.270,0.665,0.495,0.343,1.156,-
'[20:35:31.913]',-,0.260,0.675,0.495,0.339,1.150,-
'[20:35:31.921]',-,0.255,0.680,0.495,0.335,1.139,-
'[20:35:31.929]',-,0.255,0.675,0.495,0.332,1.128,-
'[20:35:31.937]',-,0.250,0.675,0.495,0.328,1.116,-
'[20:35:31.945]',-,0.250,0.680,0.495,0.324,1.104,-
'[20:35:31.953]',-,0.250,0.680,0.490,0.319,1.090,-
'[20:35:31.961]',-,0.255,0.675,0.490,0.314,1.076,-
'[20:35:31.969]',-,0.255,0.675,0.490,0.308,1.062,-
'[20:35:31.977]',-,0.255,0.675,0.490,0.302,1.048,-
'[20:35:31.985]',-,0.260,0.670,0.490,0.295,1.037,-
'[20:35:31.993]',-,0.265,0.665,0.490,0.289,1.031,-
'[20:35:32.001]',-,0.270,0.655,0.490,0.282,1.031,-
'[20:35:32.009]',-,0.270,0.660,0.490,0.276,1.034,-
'[20:35:32.017]',-,0.270,0.660,0.490,0.270,1.046,-
'[20:35:32.025]',-,0.275,0.655,0.490,0.264,1.089,-
'[20:35:32.033]',-,0.275,0.655,0.490,0.258,1.139,-
'[20:35:32.041]',-,0.280,0.655,0.490,0.252,1.187,-
'[20:35:32.049]',-,0.280,0.655,0.490,0.246,1.259,-
'[20:35:32.057]',-,0.285,0.650,0.490,0.240,1.351,-
'[20:35:32.065]',-,0.290,0.650,0.485,0.235,1.486,-
'[20:35:32.073]',-,0.285,0.650,0.490,0.229,1.613,-
'[20:35:32.081]',-,0.280,0.655,0.490,0.225,1.730,-
'[20:35:32.089]',-,0.280,0.660,0.485,0.220,1.865,-
'[20:35:32.097]',-,0.285,0.655,0.485,0.217,1.957,-
'[20:35:32.105]',-,0.285,0.655,0.485,0.214,2.031,-
'[20:35:32.113]',-,0.285,0.655,0.485,0.211,2.113,-
'[20:35:32.121]',-,0.285,0.655,0.485,0.208,2.183,-
'[20:35:32.129]',-,0.285,0.655,0.485,0.206,2.241,-
'[20:35:32.137]',-,0.285,0.650,0.485,0.204,2.288,-
'[20:35:32.145]',-,0.285,0.655,0.485,0.202,2.318,-
'[20:35:32.153]',-,0.285,0.655,0.480,0.201,2.340,-
'[20:35:32.161]',-,0.285,0.650,0.480,0.200,2.361,-
'[20:35:32.169]',-,0.285,0.650,0.480,0.199,2.374,-
'[20:35:32.177]',-,0.290,0.645,0.480,0.199,2.382,-
'[20:35:32.185]',-,0.290,0.645,0.480,0.199,2.386,-
'[20:35:32.193]',-,0.290,0.650,0.480,0.199,2.386,-
'[20:35:32.201]',-,0.290,0.650,0.480,0.200,2.386,-
'[20:35:32.209]',-,0.290,0.650,0.480,0.202,2.388,-
'[20:35:32.217]',-,0.290,0.645,0.475,0.204,2.389,-
'[20:35:32.225]',-,0.295,0.640,0.475,0.206,2.390,-
'[20:35:32.233]',-,0.295,0.640,0.470,0.209,2.390,-
'[20:35:32.241]',-,0.295,0.640,0.470,0.212,2.390,-
'[20:35:32.249]',-,0.290,0.645,0.470,0.215,2.390,-
'[20:35:32.257]',-,0.290,0.645,0.470,0.219,2.390,-
'[20:35:32.265]',-,0.295,0.640,0.470,0.223,2.390,-
'[20:35:32.273]',-,0.305,0.635,0.480,0.228,2.389,-
'[20:35:32.281]',-,0.310,0.630,0.485,0.233,2.385,-
'[20:35:32.289]',-,0.310,0.625,0.495,0.238,2.377,-
'[20:35:32.297]',-,0.325,0.605,0.495,0.244,2.365,-
'[20:35:32.305]',-,0.350,0.585,0.495,0.249,2.348,-
'[20:35:32.313]',-,0.365,0.580,0.490,0.255,2.328,-
'[20:35:32.321]',-,0.370,0.580,0.480,0.259,2.305,-
'[20:35:32.329]',-,0.355,0.585,0.470,0.263,2.277,-
'[20:35:32.337]',-,0.330,0.605,0.465,0.267,2.245,-
'[20:35:32.345]',-,0.305,0.625,0.465,0.270,2.213,-
'[20:35:32.353]',-,0.290,0.645,0.465,0.273,2.180,-
'[20:35:32.361]',-,0.285,0.650,0.460,0.275,2.146,-
'[20:35:32.369]',-,0.285,0.650,0.460,0.277,2.111,-
'[20:35:32.377]',-,0.285,0.650,0.460,0.278,2.078,-
'[20:35:32.385]',-,0.260,0.655,0.465,0.279,2.047,-
'[20:35:32.393]',-,0.215,0.655,0.495,0.279,2.020,-
'[20:35:32.401]',-,0.205,0.615,0.510,0.279,1.994,-
'[20:35:32.409]',-,0.390,0.505,0.495,0.279,1.968,-
'[20:35:32.417]',-,0.750,0.350,0.450,0.278,1.941,-
'[20:35:32.425]',-,1.105,0.255,0.330,0.277,1.918,-
'[20:35:32.433]',-,1.145,0.345,0.200,0.276,1.897,-
'[20:35:32.441]',-,0.710,0.535,0.175,0.276,1.879,-
'[20:35:32.449]',-,0.440,0.630,0.260,0.275,1.861,-
'[20:35:32.457]',-,0.330,0.635,0.350,0.275,1.847,-
'[20:35:32.465]',-,0.285,0.635,0.410,0.275,1.833,-
'[20:35:32.473]',-,0.265,0.635,0.440,0.275,1.820,-
'[20:35:32.481]',-,0.255,0.645,0.460,0.276,1.807,-
'[20:35:32.489]',-,0.250,0.645,0.465,0.277,1.795,-
'[20:35:32.497]',-,0.250,0.650,0.465,0.278,1.784,-
'[20:35:32.505]',-,0.250,0.645,0.470,0.279,1.774,-
'[20:35:32.513]',-,0.255,0.645,0.470,0.280,1.762,-
'[20:35:32.521]',-,0.260,0.640,0.470,0.282,1.750,-
'[20:35:32.529]',-,0.265,0.635,0.470,0.284,1.733,-
'[20:35:32.537]',-,0.270,0.630,0.470,0.287,1.715,-
'[20:35:32.545]',-,0.275,0.625,0.470,0.291,1.696,-
'[20:35:32.553]',-,0.280,0.620,0.470,0.294,1.677,-
'[20:35:32.561]',-,0.290,0.620,0.465,0.298,1.660,-
'[20:35:32.569]',-,0.295,0.610,0.465,0.301,1.641,-
'[20:35:32.577]',-,0.300,0.605,0.465,0.304,1.622,-
'[20:35:32.585]',-,0.310,0.605,0.465,0.308,1.601,-
'[20:35:32.593]',-,0.315,0.600,0.460,0.311,1.585,-
'[20:35:32.601]',-,0.320,0.590,0.460,0.315,1.571,-
'[20:35:32.609]',-,0.325,0.585,0.450,0.318,1.554,-
'[20:35:32.617]',-,0.335,0.580,0.445,0.322,1.538,-
'[20:35:32.625]',-,0.340,0.570,0.445,0.325,1.521,-
'[20:35:32.633]',-,0.355,0.565,0.440,0.328,1.501,-
'[20:35:32.641]',-,0.365,0.550,0.430,0.330,1.481,-
'[20:35:32.649]',-,0.375,0.540,0.425,0.332,1.460,-
'[20:35:32.657]',-,0.385,0.530,0.425,0.333,1.440,-
'[20:35:32.665]',-,0.400,0.515,0.420,0.335,1.421,-
'[20:35:32.673]',-,0.415,0.500,0.410,0.336,1.404,-
'[20:35:32.681]',-,0.435,0.485,0.400,0.337,1.386,-
'[20:35:32.689]',-,0.460,0.465,0.395,0.337,1.369,-
'[20:35:32.697]',-,0.485,0.445,0.380,0.337,1.356,-
'[20:35:32.705]',-,0.520,0.420,0.375,0.335,1.345,-
'[20:35:32.713]',-,0.550,0.400,0.365,0.334,1.331,-
'[20:35:32.721]',-,0.580,0.380,0.355,0.332,1.316,-
'[20:35:32.729]',-,0.610,0.365,0.355,0.331,1.300,-
'[20:35:32.737]',-,0.630,0.355,0.350,0.329,1.286,-
'[20:35:32.745]',-,0.645,0.350,0.355,0.327,1.274,-
'[20:35:32.753]',-,0.645,0.355,0.365,0.324,1.262,-
'[20:35:32.761]',-,0.620,0.375,0.385,0.323,1.250,-
'[20:35:32.769]',-,0.565,0.415,0.415,0.320,1.238,-
'[20:35:32.777]',-,0.495,0.465,0.440,0.318,1.225,-
'[20:35:32.785]',-,0.425,0.525,0.465,0.314,1.212,-
'[20:35:32.793]',-,0.365,0.575,0.485,0.311,1.203,-
'[20:35:32.801]',-,0.320,0.620,0.495,0.307,1.197,-
'[20:35:32.809]',-,0.285,0.645,0.500,0.303,1.188,-
'[20:35:32.817]',-,0.270,0.660,0.505,0.299,1.176,-
'[20:35:32.825]',-,0.260,0.670,0.505,0.295,1.164,-
'[20:35:32.833]',-,0.260,0.675,0.505,0.291,1.154,-
'[20:35:32.841]',-,0.260,0.675,0.495,0.287,1.147,-
'[20:35:32.849]',-,0.260,0.675,0.495,0.281,1.141,-
'[20:35:32.857]',-,0.260,0.670,0.495,0.276,1.135,-
'[20:35:32.865]',-,0.260,0.670,0.495,0.269,1.128,-
'[20:35:32.873]',-,0.265,0.665,0.490,0.262,1.120,-
'[20:35:32.881]',-,0.265,0.660,0.490,0.255,1.110,-
'[20:35:32.889]',-,0.265,0.655,0.490,0.247,1.105,-
'[20:35:32.897]',-,0.270,0.655,0.490,0.240,1.102,-
'[20:35:32.905]',-,0.270,0.650,0.490,0.234,1.099,-
'[20:35:32.913]',-,0.275,0.650,0.490,0.226,1.100,-
'[20:35:32.921]',-,0.275,0.650,0.490,0.218,1.111,-
'[20:35:32.929]',-,0.285,0.650,0.490,0.209,1.136,-
'[20:35:32.937]',-,0.285,0.645,0.490,0.201,1.178,-
'[20:35:32.945]',-,0.280,0.650,0.495,0.192,1.237,-
'[20:35:32.953]',-,0.285,0.645,0.495,0.183,1.313,-
'[20:35:32.961]',-,0.285,0.645,0.495,0.174,1.404,-
'[20:35:32.969]',-,0.290,0.645,0.495,0.165,1.506,-
'[20:35:32.977]',-,0.290,0.645,0.495,0.157,1.616,-
'[20:35:32.985]',-,0.290,0.645,0.495,0.149,1.727,-
'[20:35:32.993]',-,0.285,0.650,0.495,0.142,1.823,-
'[20:35:33.001]',-,0.280,0.650,0.495,0.135,1.910,-
'[20:35:33.009]',-,0.275,0.650,0.490,0.128,2.001,-
'[20:35:33.017]',-,0.275,0.655,0.490,0.121,2.087,-
'[20:35:33.025]',-,0.275,0.655,0.490,0.115,2.164,-
'[20:35:33.033]',-,0.275,0.655,0.490,0.109,2.232,-
'[20:35:33.041]',-,0.275,0.655,0.490,0.104,2.287,-
'[20:35:33.049]',-,0.270,0.660,0.495,0.099,2.330,-
'[20:35:33.057]',-,0.270,0.665,0.495,0.094,2.364,-
'[20:35:33.065]',-,0.270,0.660,0.490,0.090,2.388,-
'[20:35:33.073]',-,0.270,0.660,0.490,0.086,2.406,-
'[20:35:33.081]',-,0.270,0.660,0.490,0.082,2.418,-
'[20:35:33.089]',-,0.265,0.665,0.490,0.079,2.423,-
'[20:35:33.097]',-,0.270,0.665,0.490,0.076,2.426,-
'[20:35:33.105]',-,0.265,0.665,0.495,0.074,2.429,-
'[20:35:33.113]',-,0.265,0.665,0.495,0.071,2.433,-
'[20:35:33.121]',-,0.270,0.665,0.495,0.070,2.437,-
