'Time','II','AVR','V','RESP','PLETH','ABP'
'[23:15:10.475]',0.185,0.630,0.585,0.632,1.360,61.661
'[23:15:10.483]',0.190,0.625,0.585,0.628,1.346,61.368
'[23:15:10.491]',0.185,0.635,0.585,0.624,1.334,61.192
'[23:15:10.499]',0.200,0.615,0.585,0.620,1.320,61.075
'[23:15:10.507]',0.185,0.625,0.585,0.615,1.304,60.899
'[23:15:10.515]',0.190,0.625,0.575,0.611,1.289,60.782
'[23:15:10.523]',0.205,0.630,0.575,0.606,1.275,60.664
'[23:15:10.531]',0.210,0.615,0.570,0.603,1.260,60.488
'[23:15:10.539]',0.205,0.615,0.565,0.599,1.245,60.254
'[23:15:10.547]',0.215,0.600,0.570,0.596,1.231,59.961
'[23:15:10.555]',0.225,0.590,0.565,0.593,1.217,59.727
'[23:15:10.563]',0.235,0.585,0.555,0.590,1.205,59.433
'[23:15:10.571]',0.250,0.570,0.555,0.587,1.195,59.082
'[23:15:10.579]',0.255,0.575,0.550,0.584,1.188,58.789
'[23:15:10.587]',0.260,0.565,0.545,0.581,1.183,58.613
'[23:15:10.595]',0.275,0.550,0.540,0.578,1.175,58.437
'[23:15:10.603]',0.275,0.545,0.530,0.576,1.165,58.496
'[23:15:10.611]',0.290,0.535,0.515,0.574,1.154,59.199
'[23:15:10.619]',0.325,0.500,0.510,0.572,1.144,60.957
'[23:15:10.627]',0.335,0.480,0.500,0.570,1.133,64.884
'[23:15:10.635]',0.370,0.455,0.485,0.569,1.122,71.566
'[23:15:10.643]',0.365,0.460,0.465,0.569,1.112,81.237
'[23:15:10.651]',0.370,0.445,0.450,0.569,1.104,93.136
'[23:15:10.659]',0.370,0.450,0.445,0.569,1.096,105.562
'[23:15:10.667]',0.395,0.435,0.430,0.569,1.089,116.405
'[23:15:10.675]',0.385,0.445,0.420,0.569,1.082,124.201
'[23:15:10.683]',0.380,0.440,0.420,0.570,1.080,128.245
'[23:15:10.691]',0.370,0.455,0.430,0.570,1.080,129.476
'[23:15:10.699]',0.345,0.475,0.445,0.570,1.077,129.241
'[23:15:10.707]',0.310,0.515,0.475,0.570,1.073,128.948
'[23:15:10.715]',0.275,0.540,0.505,0.570,1.069,129.066
'[23:15:10.723]',0.250,0.570,0.535,0.569,1.066,129.534
'[23:15:10.731]',0.220,0.600,0.555,0.568,1.065,130.179
'[23:15:10.739]',0.200,0.620,0.580,0.567,1.064,130.531
'[23:15:10.747]',0.190,0.630,0.585,0.566,1.064,130.648
'[23:15:10.755]',0.160,0.655,0.590,0.565,1.064,130.472
'[23:15:10.763]',0.150,0.665,0.595,0.564,1.063,130.121
'[23:15:10.771]',0.145,0.670,0.585,0.562,1.062,129.652
'[23:15:10.779]',0.135,0.675,0.585,0.561,1.063,129.300
'[23:15:10.787]',0.140,0.670,0.585,0.559,1.065,128.890
'[23:15:10.795]',0.150,0.665,0.585,0.558,1.065,128.245
'[23:15:10.803]',0.150,0.670,0.585,0.555,1.063,127.483
'[23:15:10.811]',0.160,0.665,0.590,0.552,1.059,126.545
'[23:15:10.819]',0.155,0.670,0.585,0.550,1.054,125.490
'[23:15:10.827]',0.160,0.660,0.585,0.548,1.050,124.259
'[23:15:10.835]',0.160,0.660,0.590,0.545,1.048,122.911
'[23:15:10.843]',0.160,0.665,0.580,0.543,1.050,121.504
'[23:15:10.851]',0.165,0.660,0.585,0.542,1.062,119.922
'[23:15:10.859]',0.170,0.650,0.590,0.540,1.088,118.281
'[23:15:10.867]',0.175,0.650,0.590,0.539,1.133,116.640
'[23:15:10.875]',0.180,0.645,0.595,0.537,1.200,114.823
'[23:15:10.883]',0.175,0.640,0.580,0.536,1.279,112.888
'[23:15:10.891]',0.185,0.635,0.570,0.535,1.370,110.778
'[23:15:10.899]',0.180,0.640,0.570,0.534,1.495,108.492
'[23:15:10.907]',0.195,0.630,0.575,0.533,1.644,105.972
'[23:15:10.915]',0.195,0.635,0.575,0.531,1.811,103.100
'[23:15:10.923]',0.190,0.625,0.575,0.529,1.989,99.935
'[23:15:10.931]',0.200,0.615,0.560,0.527,2.170,96.477
'[23:15:10.939]',0.180,0.635,0.560,0.526,2.348,92.960
'[23:15:10.947]',0.180,0.635,0.555,0.524,2.516,89.736
'[23:15:10.955]',0.180,0.635,0.555,0.522,2.670,86.981
'[23:15:10.963]',0.185,0.635,0.560,0.519,2.806,84.989
'[23:15:10.971]',0.175,0.640,0.545,0.517,2.926,83.758
'[23:15:10.979]',0.180,0.635,0.540,0.515,3.012,83.172
'[23:15:10.987]',0.185,0.635,0.555,0.512,3.075,83.054
'[23:15:10.995]',0.180,0.635,0.545,0.510,3.135,83.172
'[23:15:11.003]',0.165,0.650,0.540,0.507,3.185,83.230
'[23:15:11.011]',0.175,0.640,0.545,0.505,3.223,83.113
'[23:15:11.019]',0.180,0.635,0.550,0.503,3.249,82.937
'[23:15:11.027]',0.165,0.650,0.540,0.501,3.266,82.586
'[23:15:11.035]',0.180,0.635,0.540,0.500,3.274,82.175
'[23:15:11.043]',0.175,0.635,0.540,0.497,3.273,81.648
'[23:15:11.051]',0.170,0.645,0.540,0.495,3.265,81.179
'[23:15:11.059]',0.165,0.655,0.540,0.493,3.250,80.651
'[23:15:11.067]',0.180,0.635,0.540,0.491,3.229,80.124
'[23:15:11.075]',0.180,0.635,0.545,0.489,3.200,79.538
'[23:15:11.083]',0.185,0.630,0.560,0.487,3.166,79.010
'[23:15:11.091]',0.200,0.615,0.570,0.486,3.127,78.365
'[23:15:11.099]',0.210,0.600,0.580,0.484,3.084,77.721
'[23:15:11.107]',0.225,0.590,0.570,0.482,3.038,77.193
'[23:15:11.115]',0.200,0.615,0.540,0.481,2.988,76.548
'[23:15:11.123]',0.195,0.625,0.535,0.478,2.935,75.962
'[23:15:11.131]',0.205,0.615,0.520,0.476,2.877,75.435
'[23:15:11.139]',0.205,0.615,0.515,0.474,2.815,74.849
'[23:15:11.147]',0.205,0.610,0.510,0.472,2.750,74.321
'[23:15:11.155]',0.205,0.615,0.505,0.470,2.679,73.794
'[23:15:11.163]',0.195,0.615,0.495,0.467,2.606,73.325
'[23:15:11.171]',0.185,0.620,0.490,0.465,2.529,72.797
'[23:15:11.179]',0.185,0.615,0.490,0.463,2.457,72.387
'[23:15:11.187]',0.190,0.615,0.500,0.462,2.387,71.859
'[23:15:11.195]',0.200,0.605,0.500,0.460,2.311,71.332
'[23:15:11.203]',0.200,0.615,0.505,0.458,2.233,70.922
'[23:15:11.211]',0.195,0.630,0.510,0.456,2.155,70.394
'[23:15:11.219]',0.190,0.635,0.510,0.454,2.080,69.867
'[23:15:11.227]',0.180,0.645,0.515,0.452,2.008,69.339
'[23:15:11.235]',0.170,0.650,0.515,0.450,1.939,68.870
'[23:15:11.243]',0.180,0.640,0.515,0.448,1.876,68.401
'[23:15:11.251]',0.185,0.640,0.515,0.446,1.818,67.932
'[23:15:11.259]',0.180,0.635,0.515,0.445,1.767,67.405
'[23:15:11.267]',0.200,0.620,0.520,0.444,1.722,66.995
'[23:15:11.275]',0.180,0.640,0.515,0.443,1.682,66.467
'[23:15:11.283]',0.180,0.650,0.535,0.442,1.651,66.115
'[23:15:11.291]',0.160,0.685,0.620,0.442,1.626,65.705
'[23:15:11.299]',0.190,0.655,0.695,0.442,1.601,65.412
'[23:15:11.307]',0.260,0.530,0.745,0.442,1.579,65.119
'[23:15:11.315]',0.545,0.200,0.605,0.443,1.558,64.767
'[23:15:11.323]',0.655,0.060,0.275,0.443,1.540,64.474
'[23:15:11.331]',0.440,0.470,-0.080,0.444,1.522,64.240
'[23:15:11.339]',0.365,0.635,-0.390,0.444,1.504,64.005
'[23:15:11.347]',0.300,0.655,-0.270,0.444,1.487,63.771
'[23:15:11.355]',0.325,0.590,0.110,0.444,1.469,63.536
'[23:15:11.363]',0.285,0.575,0.370,0.444,1.452,63.361
'[23:15:11.371]',0.230,0.605,0.500,0.443,1.434,63.126
'[23:15:11.379]',0.210,0.615,0.550,0.443,1.420,62.774
'[23:15:11.387]',0.195,0.630,0.560,0.443,1.408,62.540
'[23:15:11.395]',0.205,0.620,0.575,0.442,1.393,62.247
'[23:15:11.403]',0.205,0.615,0.580,0.442,1.377,61.837
'[23:15:11.411]',0.190,0.625,0.585,0.441,1.361,61.544
'[23:15:11.419]',0.185,0.615,0.585,0.441,1.345,61.250
'[23:15:11.427]',0.210,0.610,0.585,0.439,1.329,60.957
'[23:15:11.435]',0.215,0.615,0.580,0.438,1.314,60.782
'[23:15:11.443]',0.205,0.620,0.580,0.437,1.298,60.606
'[23:15:11.451]',0.205,0.615,0.575,0.435,1.283,60.488
'[23:15:11.459]',0.205,0.620,0.580,0.434,1.267,60.371
'[23:15:11.467]',0.210,0.615,0.570,0.432,1.252,60.254
'[23:15:11.475]',0.220,0.600,0.570,0.431,1.241,60.020
'[23:15:11.483]',0.220,0.600,0.575,0.430,1.233,59.785
'[23:15:11.491]',0.235,0.585,0.560,0.429,1.222,59.551
'[23:15:11.499]',0.240,0.585,0.560,0.428,1.211,59.316
'[23:15:11.507]',0.240,0.580,0.555,0.427,1.200,58.906
'[23:15:11.515]',0.250,0.575,0.555,0.426,1.189,58.613
'[23:15:11.523]',0.255,0.565,0.555,0.425,1.177,58.320
'[23:15:11.531]',0.275,0.545,0.550,0.425,1.166,58.027
'[23:15:11.539]',0.280,0.540,0.540,0.425,1.155,57.910
'[23:15:11.547]',0.300,0.520,0.525,0.425,1.146,58.027
'[23:15:11.555]',0.315,0.510,0.520,0.426,1.137,58.789
'[23:15:11.563]',0.335,0.485,0.515,0.426,1.129,60.840
'[23:15:11.571]',0.345,0.470,0.495,0.427,1.122,65.060
'[23:15:11.579]',0.355,0.460,0.485,0.428,1.119,72.094
'[23:15:11.587]',0.375,0.445,0.470,0.429,1.119,82.175
'[23:15:11.595]',0.395,0.425,0.460,0.430,1.117,94.308
'[23:15:11.603]',0.380,0.430,0.445,0.430,1.113,106.675
'[23:15:11.611]',0.390,0.435,0.430,0.431,1.109,117.167
'[23:15:11.619]',0.395,0.430,0.420,0.431,1.106,124.259
'[23:15:11.627]',0.390,0.430,0.430,0.431,1.102,127.776
'[23:15:11.635]',0.370,0.450,0.435,0.429,1.097,128.714
'[23:15:11.643]',0.350,0.470,0.460,0.428,1.093,128.538
'[23:15:11.651]',0.320,0.500,0.480,0.425,1.089,128.304
'[23:15:11.659]',0.295,0.530,0.510,0.423,1.085,128.479
'[23:15:11.667]',0.255,0.565,0.535,0.421,1.081,129.066
'[23:15:11.675]',0.235,0.585,0.560,0.419,1.081,129.652
'[23:15:11.683]',0.220,0.600,0.575,0.415,1.083,130.062
'[23:15:11.691]',0.190,0.625,0.590,0.411,1.082,130.062
'[23:15:11.699]',0.160,0.655,0.585,0.407,1.079,129.886
'[23:15:11.707]',0.155,0.660,0.585,0.402,1.076,129.476
'[23:15:11.715]',0.160,0.660,0.580,0.398,1.072,129.124
'[23:15:11.723]',0.155,0.665,0.585,0.394,1.068,128.772
'[23:15:11.731]',0.150,0.660,0.585,0.390,1.065,128.479
'[23:15:11.739]',0.165,0.655,0.590,0.386,1.061,128.186
'[23:15:11.747]',0.170,0.650,0.585,0.382,1.057,127.659
'[23:15:11.755]',0.165,0.660,0.590,0.377,1.053,126.897
'[23:15:11.763]',0.180,0.650,0.585,0.373,1.050,125.900
'[23:15:11.771]',0.165,0.660,0.585,0.369,1.048,124.670
'[23:15:11.779]',0.170,0.660,0.585,0.365,1.050,123.321
'[23:15:11.787]',0.175,0.655,0.585,0.362,1.057,121.856
'[23:15:11.795]',0.180,0.645,0.585,0.359,1.069,120.274
'[23:15:11.803]',0.195,0.635,0.585,0.356,1.094,118.691
'[23:15:11.811]',0.200,0.635,0.585,0.354,1.135,116.933
'[23:15:11.819]',0.200,0.630,0.585,0.352,1.198,115.057
'[23:15:11.827]',0.205,0.625,0.585,0.350,1.287,113.123
'[23:15:11.835]',0.205,0.635,0.580,0.348,1.403,111.013
'[23:15:11.843]',0.195,0.635,0.585,0.346,1.543,108.610
'[23:15:11.851]',0.205,0.625,0.580,0.345,1.703,105.972
'[23:15:11.859]',0.205,0.625,0.570,0.344,1.878,102.983
'[23:15:11.867]',0.195,0.630,0.565,0.343,2.061,99.583
'[23:15:11.875]',0.205,0.625,0.570,0.342,2.221,96.066
'[23:15:11.883]',0.205,0.620,0.560,0.341,2.366,92.432
'[23:15:11.891]',0.200,0.625,0.560,0.340,2.522,89.092
'[23:15:11.899]',0.195,0.625,0.550,0.339,2.674,86.395
'[23:15:11.907]',0.205,0.615,0.555,0.338,2.816,84.520
'[23:15:11.915]',0.195,0.620,0.545,0.337,2.943,83.465
'[23:15:11.923]',0.190,0.630,0.545,0.337,3.051,83.113
'[23:15:11.931]',0.200,0.630,0.545,0.336,3.140,83.054
'[23:15:11.939]',0.200,0.625,0.540,0.335,3.211,83.113
'[23:15:11.947]',0.180,0.635,0.545,0.335,3.266,83.172
'[23:15:11.955]',0.170,0.635,0.540,0.334,3.306,83.113
'[23:15:11.963]',0.185,0.630,0.540,0.334,3.243,82.879
'[23:15:11.971]',0.200,0.630,0.540,0.334,3.124,82.468
'[23:15:11.979]',0.190,0.635,0.540,0.334,3.058,81.999
'[23:15:11.987]',0.190,0.630,0.540,0.335,3.015,81.472
'[23:15:11.995]',0.205,0.615,0.540,0.335,2.986,81.003
'[23:15:12.003]',0.195,0.625,0.540,0.336,2.963,80.417
'[23:15:12.011]',0.195,0.630,0.540,0.337,2.939,79.831
'[23:15:12.019]',0.185,0.635,0.545,0.338,2.914,79.303
'[23:15:12.027]',0.205,0.615,0.560,0.339,2.886,78.658
'[23:15:12.035]',0.205,0.610,0.575,0.341,2.853,78.072
'[23:15:12.043]',0.230,0.595,0.585,0.342,2.818,77.428
'[23:15:12.051]',0.220,0.590,0.565,0.344,2.779,76.783
'[23:15:12.059]',0.210,0.610,0.540,0.345,2.736,76.197
'[23:15:12.067]',0.220,0.610,0.520,0.347,2.689,75.611
'[23:15:12.075]',0.225,0.605,0.515,0.348,2.641,75.083
'[23:15:12.083]',0.230,0.600,0.510,0.350,2.592,74.556
'[23:15:12.091]',0.205,0.610,0.505,0.352,2.537,74.028
'[23:15:12.099]',0.205,0.615,0.500,0.354,2.476,73.501
'[23:15:12.107]',0.210,0.600,0.500,0.355,2.411,72.914
'[23:15:12.115]',0.190,0.615,0.490,0.357,2.341,72.446
'[23:15:12.123]',0.200,0.615,0.490,0.359,2.269,71.918
'[23:15:12.131]',0.190,0.620,0.490,0.360,2.196,71.449
'[23:15:12.139]',0.200,0.610,0.490,0.361,2.124,70.980
'[23:15:12.147]',0.215,0.605,0.500,0.362,2.053,70.511
'[23:15:12.155]',0.200,0.630,0.515,0.363,1.983,69.925
'[23:15:12.163]',0.195,0.635,0.510,0.364,1.917,69.398
'[23:15:12.171]',0.205,0.625,0.515,0.364,1.853,68.929
'[23:15:12.179]',0.195,0.630,0.515,0.364,1.801,68.401
'[23:15:12.187]',0.205,0.620,0.515,0.365,1.756,67.932
'[23:15:12.195]',0.205,0.615,0.515,0.365,1.711,67.405
'[23:15:12.203]',0.195,0.630,0.515,0.365,1.669,66.995
'[23:15:12.211]',0.190,0.635,0.515,0.365,1.630,66.467
'[23:15:12.219]',0.200,0.635,0.515,0.365,1.595,66.057
'[23:15:12.227]',0.195,0.630,0.555,0.364,1.565,65.646
'[23:15:12.235]',0.175,0.675,0.630,0.363,1.539,65.295
'[23:15:12.243]',0.215,0.620,0.700,0.362,1.515,65.002
'[23:15:12.251]',0.335,0.440,0.720,0.361,1.495,64.709
'[23:15:12.259]',0.645,0.095,0.500,0.359,1.477,64.533
'[23:15:12.267]',0.660,0.060,0.240,0.358,1.460,64.357
'[23:15:12.275]',0.450,0.570,-0.025,0.356,1.448,64.181
'[23:15:12.283]',0.370,0.670,-0.295,0.354,1.438,64.064
'[23:15:12.291]',0.305,0.685,-0.135,0.353,1.426,63.829
'[23:15:12.299]',0.330,0.595,0.180,0.352,1.413,63.595
'[23:15:12.307]',0.285,0.575,0.415,0.352,1.402,63.302
'[23:15:12.315]',0.240,0.605,0.510,0.352,1.389,62.892
'[23:15:12.323]',0.230,0.615,0.540,0.352,1.375,62.599
'[23:15:12.331]',0.215,0.615,0.560,0.352,1.363,62.247
'[23:15:12.339]',0.210,0.615,0.565,0.353,1.349,61.895
'[23:15:12.347]',0.220,0.605,0.560,0.353,1.335,61.602
'[23:15:12.355]',0.225,0.605,0.575,0.354,1.321,61.309
'[23:15:12.363]',0.210,0.615,0.580,0.354,1.306,61.075
'[23:15:12.371]',0.205,0.610,0.570,0.354,1.291,60.782
'[23:15:12.379]',0.235,0.590,0.565,0.355,1.281,60.664
'[23:15:12.387]',0.220,0.600,0.565,0.356,1.272,60.547
'[23:15:12.395]',0.215,0.605,0.565,0.357,1.260,60.371
'[23:15:12.403]',0.235,0.590,0.560,0.359,1.247,60.254
'[23:15:12.411]',0.220,0.595,0.560,0.361,1.234,60.020
'[23:15:12.419]',0.230,0.590,0.560,0.363,1.221,59.785
'[23:15:12.427]',0.240,0.590,0.555,0.366,1.208,59.492
'[23:15:12.435]',0.235,0.585,0.550,0.369,1.196,59.258
'[23:15:12.443]',0.260,0.570,0.550,0.372,1.183,58.906
'[23:15:12.451]',0.260,0.565,0.540,0.375,1.171,58.613
'[23:15:12.459]',0.265,0.565,0.535,0.378,1.159,58.378
'[23:15:12.467]',0.280,0.540,0.530,0.382,1.147,58.027
'[23:15:12.475]',0.300,0.525,0.515,0.385,1.138,57.792
'[23:15:12.483]',0.315,0.520,0.505,0.389,1.131,57.675
'[23:15:12.491]',0.320,0.515,0.500,0.392,1.122,57.734
'[23:15:12.499]',0.340,0.490,0.490,0.396,1.113,58.496
'[23:15:12.507]',0.365,0.470,0.475,0.400,1.105,60.547
'[23:15:12.515]',0.375,0.460,0.465,0.403,1.096,64.767
'[23:15:12.523]',0.395,0.435,0.450,0.406,1.088,71.918
'[23:15:12.531]',0.410,0.425,0.445,0.409,1.081,82.058
'[23:15:12.539]',0.415,0.420,0.420,0.412,1.076,94.308
'[23:15:12.547]',0.425,0.415,0.410,0.415,1.071,106.734
'[23:15:12.555]',0.440,0.410,0.410,0.418,1.067,117.284
'[23:15:12.563]',0.435,0.410,0.395,0.420,1.063,124.435
'[23:15:12.571]',0.425,0.410,0.400,0.422,1.058,127.835
'[23:15:12.579]',0.395,0.435,0.410,0.424,1.057,128.655
'[23:15:12.587]',0.365,0.465,0.435,0.426,1.057,128.304
'[23:15:12.595]',0.345,0.485,0.460,0.427,1.054,127.952
'[23:15:12.603]',0.310,0.525,0.495,0.428,1.050,127.952
'[23:15:12.611]',0.260,0.560,0.525,0.428,1.045,128.245
'[23:15:12.619]',0.240,0.590,0.550,0.429,1.041,128.597
'[23:15:12.627]',0.220,0.605,0.575,0.429,1.039,128.714
'[23:15:12.635]',0.210,0.615,0.590,0.430,1.037,128.597
'[23:15:12.643]',0.175,0.650,0.595,0.429,1.035,128.362
'[23:15:12.651]',0.165,0.660,0.590,0.429,1.033,128.128
'[23:15:12.659]',0.150,0.665,0.585,0.428,1.031,127.776
'[23:15:12.667]',0.160,0.660,0.590,0.427,1.028,127.600
'[23:15:12.675]',0.165,0.660,0.585,0.426,1.028,127.307
'[23:15:12.683]',0.155,0.665,0.585,0.425,1.029,126.897
'[23:15:12.691]',0.170,0.660,0.585,0.424,1.027,126.311
'[23:15:12.699]',0.170,0.655,0.590,0.423,1.025,125.490
'[23:15:12.707]',0.160,0.665,0.585,0.422,1.022,124.435
'[23:15:12.715]',0.175,0.655,0.585,0.421,1.019,123.263
'[23:15:12.723]',0.180,0.650,0.585,0.420,1.017,121.856
'[23:15:12.731]',0.190,0.645,0.580,0.419,1.019,120.391
'[23:15:12.739]',0.185,0.635,0.585,0.419,1.027,118.750
'[23:15:12.747]',0.205,0.630,0.585,0.418,1.047,117.109
'[23:15:12.755]',0.200,0.640,0.580,0.417,1.082,115.350
'[23:15:12.763]',0.205,0.630,0.575,0.417,1.137,113.533
'[23:15:12.771]',0.200,0.635,0.580,0.416,1.216,111.540
'[23:15:12.779]',0.210,0.620,0.575,0.415,1.301,109.372
'[23:15:12.787]',0.220,0.615,0.580,0.414,1.397,106.851
'[23:15:12.795]',0.220,0.610,0.570,0.414,1.520,104.038
'[23:15:12.803]',0.225,0.605,0.570,0.413,1.662,100.873
'[23:15:12.811]',0.205,0.615,0.560,0.412,1.815,97.415
'[23:15:12.819]',0.215,0.620,0.560,0.411,1.973,93.839
'[23:15:12.827]',0.225,0.615,0.560,0.411,2.127,90.498
'[23:15:12.835]',0.195,0.630,0.555,0.411,2.274,87.685
'[23:15:12.843]',0.205,0.635,0.550,0.411,2.408,85.575
'[23:15:12.851]',0.220,0.605,0.555,0.411,2.527,84.285
'[23:15:12.859]',0.210,0.615,0.550,0.411,2.630,83.699
'[23:15:12.867]',0.200,0.620,0.550,0.412,2.717,83.523
'[23:15:12.875]',0.190,0.635,0.550,0.412,2.778,83.582
'[23:15:12.883]',0.195,0.630,0.550,0.413,2.820,83.582
'[23:15:12.891]',0.210,0.615,0.555,0.414,2.857,83.523
'[23:15:12.899]',0.200,0.625,0.545,0.417,2.888,83.289
'[23:15:12.907]',0.195,0.630,0.545,0.419,2.909,82.937
'[23:15:12.915]',0.210,0.615,0.540,0.422,2.921,82.527
'[23:15:12.923]',0.195,0.625,0.540,0.425,2.925,82.058
'[23:15:12.931]',0.190,0.630,0.545,0.429,2.921,81.530
'[23:15:12.939]',0.185,0.625,0.545,0.432,2.911,81.003
'[23:15:12.947]',0.205,0.610,0.560,0.436,2.895,80.475
'[23:15:12.955]',0.220,0.605,0.570,0.440,2.875,79.831
'[23:15:12.963]',0.225,0.600,0.580,0.444,2.850,79.303
'[23:15:12.971]',0.210,0.615,0.575,0.448,2.822,78.658
'[23:15:12.979]',0.215,0.610,0.555,0.453,2.790,78.131
'[23:15:12.987]',0.230,0.595,0.540,0.457,2.756,77.603
'[23:15:12.995]',0.230,0.600,0.525,0.461,2.718,77.135
'[23:15:13.003]',0.235,0.600,0.520,0.465,2.678,76.607
'[23:15:13.011]',0.235,0.590,0.520,0.469,2.633,76.138
'[23:15:13.019]',0.225,0.605,0.510,0.473,2.585,75.611
'[23:15:13.027]',0.205,0.615,0.500,0.477,2.530,75.083
'[23:15:13.035]',0.205,0.615,0.500,0.481,2.469,74.556
'[23:15:13.043]',0.205,0.615,0.490,0.485,2.406,74.028
'[23:15:13.051]',0.185,0.630,0.510,0.490,2.338,73.559
'[23:15:13.059]',0.205,0.615,0.510,0.494,2.268,73.032
'[23:15:13.067]',0.225,0.595,0.515,0.499,2.195,72.563
'[23:15:13.075]',0.200,0.625,0.520,0.503,2.129,71.977
'[23:15:13.083]',0.195,0.635,0.515,0.507,2.067,71.508
'[23:15:13.091]',0.185,0.635,0.525,0.511,2.003,70.980
'[23:15:13.099]',0.185,0.640,0.515,0.514,1.937,70.511
'[23:15:13.107]',0.195,0.635,0.525,0.517,1.874,69.984
'[23:15:13.115]',0.205,0.625,0.520,0.521,1.815,69.456
'[23:15:13.123]',0.205,0.625,0.525,0.524,1.761,69.046
'[23:15:13.131]',0.205,0.625,0.525,0.527,1.711,68.518
'[23:15:13.139]',0.200,0.630,0.525,0.530,1.666,68.108
'[23:15:13.147]',0.190,0.635,0.540,0.533,1.626,67.756
'[23:15:13.155]',0.170,0.675,0.620,0.536,1.590,67.346
'[23:15:13.163]',0.205,0.640,0.680,0.539,1.559,67.053
'[23:15:13.171]',0.270,0.530,0.720,0.541,1.536,66.643
'[23:15:13.179]',0.590,0.205,0.550,0.544,1.516,66.350
'[23:15:13.187]',0.745,0.040,0.315,0.547,1.497,66.115
'[23:15:13.195]',0.510,0.465,0.120,0.549,1.478,65.881
'[23:15:13.203]',0.380,0.690,-0.185,0.552,1.461,65.646
'[23:15:13.211]',0.285,0.720,-0.265,0.555,1.446,65.353
'[23:15:13.219]',0.275,0.635,0.070,0.558,1.430,65.060
'[23:15:13.227]',0.325,0.590,0.350,0.561,1.415,64.709
'[23:15:13.235]',0.235,0.610,0.480,0.564,1.400,64.357
'[23:15:13.243]',0.210,0.615,0.530,0.567,1.385,64.005
'[23:15:13.251]',0.210,0.615,0.555,0.569,1.370,63.654
'[23:15:13.259]',0.205,0.615,0.560,0.571,1.356,63.419
'[23:15:13.267]',0.200,0.620,0.560,0.572,1.341,63.126
'[23:15:13.275]',0.195,0.620,0.565,0.572,1.329,62.833
'[23:15:13.283]',0.210,0.610,0.560,0.573,1.320,62.657
'[23:15:13.291]',0.220,0.590,0.570,0.574,1.308,62.481
'[23:15:13.299]',0.215,0.595,0.570,0.575,1.295,62.305
'[23:15:13.307]',0.210,0.605,0.560,0.576,1.283,62.130
'[23:15:13.315]',0.205,0.600,0.555,0.576,1.270,61.895
'[23:15:13.323]',0.220,0.610,0.560,0.577,1.257,61.719
'[23:15:13.331]',0.215,0.605,0.555,0.576,1.244,61.544
'[23:15:13.339]',0.220,0.600,0.555,0.576,1.231,61.309
'[23:15:13.347]',0.215,0.610,0.555,0.575,1.218,60.957
'[23:15:13.355]',0.245,0.575,0.545,0.575,1.205,60.664
'[23:15:13.363]',0.260,0.560,0.540,0.576,1.193,60.371
'[23:15:13.371]',0.250,0.570,0.540,0.576,1.184,60.020
'[23:15:13.379]',0.260,0.565,0.540,0.576,1.176,59.727
'[23:15:13.387]',0.270,0.560,0.530,0.577,1.167,59.492
'[23:15:13.395]',0.280,0.545,0.520,0.576,1.157,59.199
'[23:15:13.403]',0.300,0.525,0.520,0.576,1.147,58.965
'[23:15:13.411]',0.310,0.520,0.510,0.576,1.136,58.965
'[23:15:13.419]',0.315,0.515,0.505,0.575,1.127,59.433
'[23:15:13.427]',0.330,0.490,0.490,0.574,1.118,60.782
'[23:15:13.435]',0.370,0.455,0.480,0.573,1.110,63.947
'[23:15:13.443]',0.370,0.450,0.465,0.571,1.104,69.691
'[23:15:13.451]',0.375,0.450,0.450,0.570,1.097,78.424
'[23:15:13.459]',0.395,0.435,0.440,0.568,1.091,89.854
'[23:15:13.467]',0.400,0.430,0.420,0.566,1.086,102.338
'[23:15:13.475]',0.400,0.435,0.410,0.563,1.085,113.885
'[23:15:13.483]',0.410,0.425,0.405,0.560,1.085,122.501
'[23:15:13.491]',0.400,0.430,0.410,0.556,1.083,127.483
'[23:15:13.499]',0.395,0.435,0.415,0.552,1.080,129.241
'[23:15:13.507]',0.365,0.470,0.430,0.546,1.077,129.183
'[23:15:13.515]',0.335,0.490,0.460,0.540,1.074,128.597
'[23:15:13.523]',0.295,0.530,0.490,0.533,1.071,128.304
'[23:15:13.531]',0.265,0.560,0.515,0.526,1.068,128.479
'[23:15:13.539]',0.235,0.585,0.540,0.518,1.066,128.772
'[23:15:13.547]',0.215,0.610,0.560,0.509,1.065,129.124
'[23:15:13.555]',0.190,0.630,0.585,0.500,1.063,129.183
'[23:15:13.563]',0.165,0.650,0.590,0.491,1.062,128.948
'[23:15:13.571]',0.150,0.670,0.585,0.481,1.063,128.538
'[23:15:13.579]',0.145,0.670,0.590,0.472,1.065,128.128
'[23:15:13.587]',0.155,0.665,0.590,0.462,1.065,127.717
'[23:15:13.595]',0.160,0.665,0.590,0.452,1.065,127.424
'[23:15:13.603]',0.145,0.675,0.585,0.442,1.065,127.073
'[23:15:13.611]',0.155,0.660,0.595,0.432,1.064,126.545
'[23:15:13.619]',0.145,0.670,0.585,0.422,1.063,125.725
'[23:15:13.627]',0.150,0.670,0.585,0.411,1.061,124.728
'[23:15:13.635]',0.165,0.660,0.590,0.402,1.059,123.556
'[23:15:13.643]',0.170,0.660,0.585,0.392,1.058,122.149
'[23:15:13.651]',0.175,0.655,0.585,0.384,1.059,120.743
'[23:15:13.659]',0.170,0.660,0.585,0.375,1.066,119.219
