'Time','II','III','AVR','V','RESP','PLETH','ABP'
'[20:24:11.984]',0.359,-,0.670,0.721,-0.027,0.626,76.662
'[20:24:11.992]',0.359,-,0.664,0.725,-0.022,0.660,76.076
'[20:24:12.000]',0.365,-,0.770,0.869,-0.017,0.690,75.489
'[20:24:12.008]',0.211,-,0.664,0.725,-0.012,0.715,74.902
'[20:24:12.016]',0.359,-,0.676,0.744,-0.007,0.733,74.120
'[20:24:12.024]',0.311,-,0.689,0.775,-0.002,0.746,73.533
'[20:24:12.032]',0.225,-,0.699,0.830,0.000,0.753,72.751
'[20:24:12.040]',0.096,-,0.721,0.924,0.005,0.754,72.360
'[20:24:12.048]',-0.080,-,0.754,1.055,0.007,0.750,71.969
'[20:24:12.056]',-0.260,-,0.779,1.170,0.012,0.741,71.382
'[20:24:12.064]',-0.414,-,0.814,1.193,0.015,0.729,70.991
'[20:24:12.072]',-0.498,-,0.834,0.975,0.017,0.714,70.404
'[20:24:12.080]',-0.498,-,0.840,0.506,0.020,0.694,70.013
'[20:24:12.088]',-0.465,-,0.779,0.055,0.022,0.672,69.622
'[20:24:12.096]',-0.305,-,0.721,-0.039,0.024,0.646,69.231
'[20:24:12.104]',-0.129,-,0.689,0.201,0.024,0.621,68.840
'[20:24:12.112]',-0.014,-,0.715,0.430,0.027,0.593,68.253
'[20:24:12.120]',0.031,-,0.775,0.561,0.027,0.567,67.862
'[20:24:12.128]',0.070,-,0.811,0.605,0.029,0.542,67.471
'[20:24:12.136]',0.170,-,0.814,0.615,0.029,0.518,67.080
'[20:24:12.144]',0.320,-,0.760,0.650,0.029,0.498,66.688
'[20:24:12.152]',0.455,-,0.699,0.705,0.029,0.480,66.493
'[20:24:12.160]',0.545,-,0.654,0.730,0.029,0.462,66.102
'[20:24:12.168]',0.590,-,0.625,0.734,0.027,0.446,65.906
'[20:24:12.176]',0.609,-,0.615,0.730,0.027,0.432,65.515
'[20:24:12.184]',0.625,-,0.605,0.725,0.029,0.419,65.124
'[20:24:12.192]',0.629,-,0.605,0.725,0.029,0.409,64.928
'[20:24:12.200]',0.635,-,0.600,0.725,0.032,0.400,64.928
'[20:24:12.208]',0.645,-,0.596,0.725,0.034,0.394,64.733
'[20:24:12.216]',0.650,-,0.590,0.721,0.037,0.389,64.537
'[20:24:12.224]',0.660,-,0.590,0.715,0.039,0.385,64.537
'[20:24:12.232]',0.670,-,0.584,0.709,0.042,0.382,64.537
'[20:24:12.240]',0.680,-,0.580,0.705,0.046,0.380,64.537
'[20:24:12.248]',0.695,-,0.574,0.689,0.049,0.378,65.124
'[20:24:12.256]',0.709,-,0.570,0.686,0.054,0.376,66.493
'[20:24:12.264]',0.730,-,0.564,0.686,0.061,0.375,69.035
'[20:24:12.272]',0.750,-,0.561,0.680,0.064,0.373,73.338
'[20:24:12.280]',0.766,-,0.551,0.676,0.068,0.370,79.205
'[20:24:12.288]',0.785,-,0.545,0.676,0.071,0.369,85.658
'[20:24:12.296]',0.799,-,0.539,0.676,0.073,0.366,91.330
'[20:24:12.304]',0.811,-,0.535,0.680,0.076,0.363,95.632
'[20:24:12.312]',0.805,-,0.535,0.689,0.078,0.360,99.153
'[20:24:12.320]',0.795,-,0.535,0.709,0.081,0.356,102.282
'[20:24:12.328]',0.770,-,0.535,0.725,0.081,0.353,105.802
'[20:24:12.336]',0.740,-,0.535,0.709,0.081,0.350,109.322
'[20:24:12.344]',0.699,-,0.539,0.699,0.081,0.346,112.451
'[20:24:12.352]',0.654,-,0.551,0.699,0.081,0.343,114.602
'[20:24:12.360]',0.609,-,0.561,0.699,0.078,0.340,115.776
'[20:24:12.368]',0.574,-,0.570,0.699,0.078,0.336,116.363
'[20:24:12.376]',0.539,-,0.580,0.689,0.078,0.332,116.558
'[20:24:12.384]',0.510,-,0.584,0.686,0.078,0.328,116.558
'[20:24:12.392]',0.480,-,0.596,0.676,0.078,0.325,116.167
'[20:24:12.400]',0.471,-,0.600,0.660,0.078,0.321,114.994
'[20:24:12.408]',0.461,-,0.605,0.660,0.081,0.317,113.429
'[20:24:12.416]',0.465,-,0.605,0.689,0.081,0.313,111.278
'[20:24:12.424]',0.475,-,0.600,0.730,0.081,0.310,108.931
'[20:24:12.432]',0.480,-,0.600,0.750,0.081,0.307,106.389
'[20:24:12.440]',0.471,-,0.600,0.721,0.083,0.304,103.651
'[20:24:12.448]',0.471,-,0.605,0.660,0.083,0.301,100.913
'[20:24:12.456]',0.480,-,0.605,0.600,0.083,0.299,97.784
'[20:24:12.464]',0.490,-,0.609,0.561,0.083,0.298,94.850
'[20:24:12.472]',0.490,-,0.605,0.555,0.083,0.299,91.917
'[20:24:12.480]',0.510,-,0.574,0.564,0.081,0.300,89.765
'[20:24:12.488]',0.529,-,0.545,0.580,0.081,0.306,88.396
'[20:24:12.496]',0.535,-,0.539,0.596,0.078,0.315,87.614
'[20:24:12.504]',0.510,-,0.561,0.619,0.076,0.330,86.832
'[20:24:12.512]',0.449,-,0.605,0.650,0.071,0.351,85.854
'[20:24:12.520]',0.395,-,0.650,0.670,0.068,0.379,84.289
'[20:24:12.528]',0.365,-,0.670,0.676,0.064,0.413,82.921
'[20:24:12.536]',0.359,-,0.676,0.680,0.061,0.452,82.138
'[20:24:12.544]',0.350,-,0.676,0.676,0.061,0.493,81.552
'[20:24:12.552]',0.350,-,0.676,0.670,0.059,0.538,80.965
'[20:24:12.560]',0.350,-,0.676,0.676,0.059,0.583,80.378
'[20:24:12.568]',0.350,-,0.676,0.676,0.056,0.620,79.400
'[20:24:12.576]',0.359,-,0.670,0.676,0.056,0.653,78.422
'[20:24:12.584]',0.359,-,0.670,0.676,0.054,0.687,77.640
'[20:24:12.592]',0.211,-,0.770,0.850,0.054,0.720,76.858
'[20:24:12.600]',0.350,-,0.680,0.689,0.051,0.749,76.076
'[20:24:12.608]',0.340,-,0.686,0.699,0.049,0.773,75.489
'[20:24:12.616]',0.311,-,0.695,0.725,0.049,0.792,74.707
'[20:24:12.624]',0.234,-,0.705,0.770,0.046,0.804,73.924
'[20:24:12.632]',0.115,-,0.721,0.850,0.044,0.812,73.338
'[20:24:12.640]',-0.055,-,0.744,0.980,0.042,0.813,72.751
'[20:24:12.648]',-0.229,-,0.770,1.100,0.039,0.809,72.164
'[20:24:12.656]',-0.395,-,0.799,1.129,0.037,0.800,71.578
'[20:24:12.664]',-0.498,-,0.830,0.949,0.032,0.786,70.991
'[20:24:12.672]',-0.498,-,0.834,0.510,0.027,0.770,70.600
'[20:24:12.680]',-0.494,-,0.779,0.041,0.024,0.752,70.013
'[20:24:12.688]',-0.340,-,0.721,-0.109,0.017,0.729,69.622
'[20:24:12.696]',-0.160,-,0.686,0.086,0.012,0.704,69.035
'[20:24:12.704]',-0.035,-,0.699,0.336,0.007,0.677,68.644
'[20:24:12.712]',0.020,-,0.760,0.484,0.002,0.649,68.253
'[20:24:12.720]',0.061,-,0.805,0.545,-0.005,0.622,67.862
'[20:24:12.728]',0.150,-,0.811,0.555,-0.010,0.595,67.471
'[20:24:12.736]',0.291,-,0.770,0.584,-0.017,0.570,66.884
'[20:24:12.744]',0.430,-,0.715,0.635,-0.024,0.545,66.493
'[20:24:12.752]',0.529,-,0.670,0.670,-0.029,0.523,66.102
'[20:24:12.760]',0.584,-,0.629,0.680,-0.034,0.503,65.906
'[20:24:12.768]',0.605,-,0.615,0.676,-0.039,0.485,65.515
'[20:24:12.776]',0.619,-,0.605,0.664,-0.042,0.471,65.124
'[20:24:12.784]',0.625,-,0.605,0.664,-0.046,0.460,64.928
'[20:24:12.792]',0.625,-,0.605,0.660,-0.049,0.451,64.733
'[20:24:12.800]',0.629,-,0.605,0.654,-0.054,0.441,64.537
'[20:24:12.808]',0.635,-,0.600,0.645,-0.056,0.433,64.342
'[20:24:12.816]',0.641,-,0.600,0.645,-0.059,0.426,64.146
'[20:24:12.824]',0.650,-,0.596,0.641,-0.061,0.420,64.146
'[20:24:12.832]',0.660,-,0.590,0.635,-0.061,0.415,64.146
'[20:24:12.840]',0.676,-,0.590,0.625,-0.064,0.410,64.146
'[20:24:12.848]',0.689,-,0.584,0.619,-0.064,0.406,64.733
'[20:24:12.856]',0.709,-,0.580,0.615,-0.064,0.402,66.102
'[20:24:12.864]',0.730,-,0.570,0.609,-0.064,0.398,68.644
'[20:24:12.872]',0.754,-,0.564,0.600,-0.066,0.394,72.555
'[20:24:12.880]',0.775,-,0.555,0.596,-0.066,0.391,77.836
'[20:24:12.888]',0.795,-,0.545,0.600,-0.066,0.388,83.507
'[20:24:12.896]',0.799,-,0.545,0.605,-0.066,0.384,88.592
'[20:24:12.904]',0.805,-,0.545,0.615,-0.068,0.380,92.699
'[20:24:12.912]',0.785,-,0.545,0.625,-0.071,0.376,96.024
'[20:24:12.920]',0.766,-,0.539,0.645,-0.071,0.372,99.153
'[20:24:12.928]',0.734,-,0.545,0.660,-0.076,0.368,102.282
'[20:24:12.936]',0.695,-,0.551,0.676,-0.078,0.365,105.411
'[20:24:12.944]',0.650,-,0.555,0.686,-0.083,0.361,107.953
'[20:24:12.952]',0.609,-,0.561,0.689,-0.086,0.357,109.909
'[20:24:12.960]',0.564,-,0.570,0.686,-0.090,0.352,111.082
'[20:24:12.968]',0.529,-,0.580,0.686,-0.093,0.347,111.473
'[20:24:12.976]',0.494,-,0.590,0.686,-0.098,0.341,111.473
'[20:24:12.984]',0.471,-,0.600,0.680,-0.100,0.337,111.082
'[20:24:12.992]',0.449,-,0.609,0.676,-0.103,0.334,110.496
'[20:24:13.000]',0.436,-,0.615,0.670,-0.105,0.330,109.322
'[20:24:13.008]',0.436,-,0.615,0.664,-0.108,0.326,107.562
'[20:24:13.016]',0.439,-,0.609,0.664,-0.110,0.322,105.411
'[20:24:13.024]',0.445,-,0.609,0.680,-0.110,0.318,102.868
'[20:24:13.032]',0.439,-,0.615,0.670,-0.112,0.313,100.130
'[20:24:13.040]',0.430,-,0.619,0.629,-0.112,0.309,97.393
'[20:24:13.048]',0.436,-,0.625,0.574,-0.115,0.305,94.655
'[20:24:13.056]',0.449,-,0.629,0.520,-0.115,0.301,91.721
'[20:24:13.064]',0.455,-,0.629,0.500,-0.117,0.298,88.983
'[20:24:13.072]',0.461,-,0.609,0.506,-0.117,0.297,86.832
'[20:24:13.080]',0.484,-,0.580,0.525,-0.117,0.298,85.267
'[20:24:13.088]',0.500,-,0.551,0.535,-0.117,0.302,84.485
'[20:24:13.096]',0.494,-,0.555,0.551,-0.120,0.309,83.898
'[20:24:13.104]',0.455,-,0.584,0.574,-0.120,0.321,82.921
'[20:24:13.112]',0.395,-,0.635,0.600,-0.120,0.338,81.552
'[20:24:13.120]',0.355,-,0.670,0.609,-0.120,0.361,80.574
'[20:24:13.128]',0.330,-,0.680,0.615,-0.122,0.389,79.596
'[20:24:13.136]',0.330,-,0.680,0.605,-0.122,0.422,79.009
'[20:24:13.144]',0.330,-,0.680,0.600,-0.122,0.458,78.618
'[20:24:13.152]',0.336,-,0.680,0.600,-0.125,0.498,78.031
'[20:24:13.160]',0.336,-,0.680,0.600,-0.125,0.538,77.249
'[20:24:13.168]',0.330,-,0.680,0.600,-0.127,0.576,76.467
'[20:24:13.176]',0.330,-,0.680,0.600,-0.127,0.612,75.685
'[20:24:13.184]',0.330,-,0.680,0.600,-0.130,0.645,75.098
'[20:24:13.192]',0.291,-,0.770,0.754,-0.132,0.671,74.511
'[20:24:13.200]',0.324,-,0.689,0.619,-0.132,0.689,73.729
'[20:24:13.208]',0.291,-,0.709,0.654,-0.134,0.706,73.142
'[20:24:13.216]',0.221,-,0.721,0.699,-0.134,0.718,72.360
'[20:24:13.224]',0.105,-,0.734,0.775,-0.134,0.725,71.773
'[20:24:13.232]',-0.055,-,0.770,0.889,-0.137,0.727,71.186
'[20:24:13.240]',-0.234,-,0.795,1.020,-0.137,0.724,70.600
'[20:24:13.248]',-0.398,-,0.820,1.074,-0.139,0.717,70.209
'[20:24:13.256]',-0.498,-,0.850,0.965,-0.139,0.704,69.622
'[20:24:13.264]',-0.498,-,0.855,0.609,-0.142,0.687,69.035
'[20:24:13.272]',-0.498,-,0.814,0.115,-0.142,0.668,68.644
'[20:24:13.280]',-0.424,-,0.754,-0.154,-0.144,0.645,68.253
'[20:24:13.288]',-0.244,-,0.705,-0.049,-0.147,0.620,67.862
'[20:24:13.296]',-0.094,-,0.695,0.215,-0.149,0.596,67.471
'[20:24:13.304]',-0.020,-,0.750,0.400,-0.149,0.573,66.884
'[20:24:13.312]',0.020,-,0.811,0.484,-0.152,0.548,66.493
'[20:24:13.320]',0.100,-,0.824,0.510,-0.154,0.522,66.102
'[20:24:13.328]',0.240,-,0.795,0.535,-0.154,0.497,65.711
'[20:24:13.336]',0.385,-,0.740,0.584,-0.156,0.472,65.319
'[20:24:13.344]',0.490,-,0.689,0.619,-0.159,0.450,65.124
'[20:24:13.352]',0.551,-,0.650,0.635,-0.159,0.429,64.733
'[20:24:13.360]',0.580,-,0.635,0.635,-0.161,0.411,64.537
'[20:24:13.368]',0.590,-,0.629,0.629,-0.161,0.394,64.146
'[20:24:13.376]',0.596,-,0.625,0.629,-0.161,0.379,63.755
'[20:24:13.384]',0.605,-,0.619,0.629,-0.164,0.368,63.559
'[20:24:13.392]',0.615,-,0.615,0.625,-0.164,0.357,63.559
'[20:24:13.400]',0.625,-,0.609,0.625,-0.164,0.350,63.364
'[20:24:13.408]',0.629,-,0.605,0.625,-0.164,0.344,63.364
'[20:24:13.416]',0.641,-,0.600,0.619,-0.164,0.338,63.168
'[20:24:13.424]',0.650,-,0.600,0.615,-0.164,0.333,63.168
'[20:24:13.432]',0.660,-,0.596,0.609,-0.161,0.328,63.364
'[20:24:13.440]',0.676,-,0.590,0.600,-0.161,0.324,63.950
'[20:24:13.448]',0.689,-,0.584,0.596,-0.161,0.320,65.124
'[20:24:13.456]',0.715,-,0.580,0.590,-0.161,0.316,67.275
'[20:24:13.464]',0.740,-,0.570,0.584,-0.159,0.312,70.991
'[20:24:13.472]',0.760,-,0.564,0.580,-0.159,0.308,76.076
'[20:24:13.480]',0.775,-,0.561,0.580,-0.159,0.304,81.943
'[20:24:13.488]',0.789,-,0.555,0.580,-0.161,0.300,87.419
'[20:24:13.496]',0.795,-,0.551,0.590,-0.161,0.296,91.917
'[20:24:13.504]',0.785,-,0.551,0.600,-0.164,0.294,95.437
'[20:24:13.512]',0.760,-,0.551,0.615,-0.166,0.292,98.566
'[20:24:13.520]',0.734,-,0.551,0.641,-0.166,0.290,101.695
'[20:24:13.528]',0.699,-,0.551,0.660,-0.169,0.288,104.824
'[20:24:13.536]',0.654,-,0.555,0.670,-0.171,0.286,107.758
'[20:24:13.544]',0.615,-,0.564,0.676,-0.174,0.283,109.909
'[20:24:13.552]',0.570,-,0.574,0.676,-0.174,0.281,111.278
'[20:24:13.560]',0.529,-,0.584,0.676,-0.176,0.278,111.669
'[20:24:13.568]',0.494,-,0.590,0.676,-0.178,0.274,111.864
'[20:24:13.576]',0.471,-,0.600,0.670,-0.181,0.271,111.473
'[20:24:13.584]',0.449,-,0.605,0.664,-0.181,0.268,110.887
'[20:24:13.592]',0.436,-,0.609,0.664,-0.181,0.266,109.909
'[20:24:13.600]',0.436,-,0.615,0.664,-0.181,0.264,108.149
'[20:24:13.608]',0.439,-,0.609,0.676,-0.181,0.261,105.997
'[20:24:13.616]',0.449,-,0.605,0.695,-0.181,0.260,103.651
'[20:24:13.624]',0.455,-,0.605,0.709,-0.178,0.260,101.108
'[20:24:13.632]',0.449,-,0.609,0.689,-0.178,0.258,98.175
'[20:24:13.640]',0.445,-,0.615,0.641,-0.178,0.257,95.241
'[20:24:13.648]',0.455,-,0.615,0.584,-0.176,0.255,92.308
'[20:24:13.656]',0.465,-,0.615,0.551,-0.176,0.254,89.570
'[20:24:13.664]',0.461,-,0.609,0.545,-0.176,0.254,87.419
'[20:24:13.672]',0.484,-,0.584,0.561,-0.174,0.256,85.854
'[20:24:13.680]',0.510,-,0.551,0.574,-0.174,0.261,85.267
'[20:24:13.688]',0.516,-,0.545,0.584,-0.174,0.270,84.485
'[20:24:13.696]',0.484,-,0.564,0.615,-0.171,0.283,83.507
'[20:24:13.704]',0.430,-,0.609,0.645,-0.171,0.302,82.138
'[20:24:13.712]',0.375,-,0.654,0.660,-0.169,0.326,80.965
'[20:24:13.720]',0.346,-,0.676,0.664,-0.169,0.353,79.987
'[20:24:13.728]',0.340,-,0.680,0.660,-0.166,0.380,79.596
'[20:24:13.736]',0.340,-,0.680,0.654,-0.164,0.413,79.205
'[20:24:13.744]',0.340,-,0.680,0.654,-0.164,0.452,78.422
'[20:24:13.752]',0.340,-,0.680,0.654,-0.161,0.492,77.640
'[20:24:13.760]',0.340,-,0.680,0.660,-0.161,0.532,76.858
'[20:24:13.768]',0.336,-,0.680,0.664,-0.159,0.570,76.076
'[20:24:13.776]',0.330,-,0.686,0.676,-0.159,0.605,75.489
'[20:24:13.784]',0.211,-,0.850,0.730,-0.156,0.636,74.902
'[20:24:13.792]',0.336,-,0.689,0.689,-0.154,0.662,74.120
'[20:24:13.800]',0.305,-,0.699,0.715,-0.154,0.682,73.533
'[20:24:13.808]',0.246,-,0.715,0.750,-0.152,0.697,72.751
'[20:24:13.816]',0.141,-,0.730,0.814,-0.152,0.706,72.164
'[20:24:13.824]',-0.020,-,0.760,0.920,-0.152,0.709,71.578
'[20:24:13.832]',-0.199,-,0.785,1.055,-0.152,0.707,71.186
'[20:24:13.840]',-0.369,-,0.811,1.125,-0.152,0.699,70.600
'[20:24:13.848]',-0.498,-,0.840,1.055,-0.152,0.688,70.209
'[20:24:13.856]',-0.498,-,0.850,0.750,-0.152,0.660,69.622
'[20:24:13.864]',-0.498,-,0.820,0.260,-0.152,0.623,69.035
'[20:24:13.872]',-0.439,-,0.760,-0.074,-0.154,0.592,68.644
'[20:24:13.880]',-0.264,-,0.705,-0.094,-0.154,0.565,68.253
'[20:24:13.888]',-0.104,-,0.689,0.234,-0.154,0.540,67.862
'[20:24:13.896]',-0.014,-,0.740,0.439,-0.154,0.514,67.471
'[20:24:13.904]',0.025,-,0.795,0.535,-0.154,0.491,66.884
'[20:24:13.912]',0.090,-,0.820,0.564,-0.154,0.467,66.493
'[20:24:13.920]',0.215,-,0.799,0.590,-0.154,0.446,66.102
'[20:24:13.928]',0.371,-,0.744,0.641,-0.156,0.427,65.711
'[20:24:13.936]',0.484,-,0.695,0.680,-0.156,0.411,65.515
'[20:24:13.944]',0.555,-,0.650,0.695,-0.156,0.395,65.124
'[20:24:13.952]',0.584,-,0.625,0.699,-0.154,0.378,64.733
'[20:24:13.960]',0.600,-,0.615,0.689,-0.154,0.365,64.537
'[20:24:13.968]',0.605,-,0.615,0.686,-0.154,0.352,64.146
'[20:24:13.976]',0.609,-,0.609,0.686,-0.154,0.340,63.950
'[20:24:13.984]',0.615,-,0.609,0.686,-0.152,0.330,63.755
'[20:24:13.992]',0.619,-,0.609,0.686,-0.152,0.323,63.559
'[20:24:14.000]',0.629,-,0.609,0.680,-0.152,0.316,63.559
'[20:24:14.008]',0.635,-,0.605,0.670,-0.149,0.311,63.364
'[20:24:14.016]',0.650,-,0.600,0.660,-0.149,0.306,63.364
'[20:24:14.024]',0.660,-,0.600,0.654,-0.147,0.302,63.559
'[20:24:14.032]',0.676,-,0.596,0.645,-0.147,0.299,64.146
'[20:24:14.040]',0.699,-,0.590,0.635,-0.144,0.298,65.124
'[20:24:14.048]',0.721,-,0.580,0.635,-0.144,0.296,67.080
'[20:24:14.056]',0.740,-,0.570,0.625,-0.142,0.293,70.600
'[20:24:14.064]',0.760,-,0.564,0.625,-0.142,0.291,75.293
'[20:24:14.072]',0.775,-,0.564,0.619,-0.142,0.289,81.160
'[20:24:14.080]',0.785,-,0.561,0.619,-0.142,0.286,86.636
'[20:24:14.088]',0.789,-,0.561,0.625,-0.142,0.283,91.134
'[20:24:14.096]',0.785,-,0.555,0.635,-0.142,0.282,94.850
'[20:24:14.104]',0.766,-,0.551,0.650,-0.142,0.279,97.979
'[20:24:14.112]',0.740,-,0.555,0.660,-0.144,0.276,100.913
'[20:24:14.120]',0.699,-,0.561,0.680,-0.144,0.273,104.042
'[20:24:14.128]',0.660,-,0.561,0.686,-0.147,0.271,106.975
'[20:24:14.136]',0.619,-,0.570,0.689,-0.149,0.269,109.322
'[20:24:14.144]',0.574,-,0.574,0.695,-0.152,0.267,110.887
'[20:24:14.152]',0.535,-,0.584,0.689,-0.154,0.265,111.473
'[20:24:14.160]',0.500,-,0.600,0.689,-0.156,0.263,111.669
'[20:24:14.168]',0.475,-,0.605,0.689,-0.156,0.261,111.473
'[20:24:14.176]',0.449,-,0.609,0.686,-0.156,0.259,110.887
'[20:24:14.184]',0.436,-,0.615,0.686,-0.156,0.257,109.909
'[20:24:14.192]',0.426,-,0.615,0.686,-0.156,0.255,108.344
'[20:24:14.200]',0.426,-,0.619,0.686,-0.156,0.253,106.389
'[20:24:14.208]',0.430,-,0.615,0.705,-0.156,0.251,104.042
'[20:24:14.216]',0.439,-,0.615,0.725,-0.156,0.249,101.499
'[20:24:14.224]',0.436,-,0.619,0.730,-0.156,0.248,98.761
'[20:24:14.232]',0.430,-,0.625,0.680,-0.156,0.246,96.024
'[20:24:14.240]',0.439,-,0.629,0.625,-0.156,0.246,92.894
'[20:24:14.248]',0.449,-,0.625,0.580,-0.156,0.246,90.157
'[20:24:14.256]',0.455,-,0.625,0.564,-0.154,0.247,87.810
'[20:24:14.264]',0.471,-,0.605,0.574,-0.154,0.248,86.245
'[20:24:14.272]',0.494,-,0.564,0.590,-0.152,0.252,85.463
'[20:24:14.280]',0.506,-,0.545,0.605,-0.149,0.259,84.681
'[20:24:14.288]',0.494,-,0.555,0.625,-0.147,0.270,83.898
'[20:24:14.296]',0.449,-,0.596,0.654,-0.144,0.285,82.529
'[20:24:14.304]',0.391,-,0.641,0.676,-0.144,0.306,81.160
'[20:24:14.312]',0.346,-,0.670,0.686,-0.142,0.331,80.183
'[20:24:14.320]',0.336,-,0.680,0.686,-0.142,0.362,79.791
'[20:24:14.328]',0.336,-,0.680,0.686,-0.139,0.395,79.205
'[20:24:14.336]',0.336,-,0.680,0.686,-0.137,0.429,78.618
'[20:24:14.344]',0.336,-,0.680,0.680,-0.137,0.460,77.836
'[20:24:14.352]',0.336,-,0.680,0.680,-0.134,0.489,77.054
'[20:24:14.360]',0.330,-,0.680,0.680,-0.134,0.520,76.271
'[20:24:14.368]',0.330,-,0.686,0.689,-0.132,0.550,75.685
'[20:24:14.376]',0.131,-,0.850,0.779,-0.132,0.578,75.098
'[20:24:14.384]',0.330,-,0.689,0.715,-0.132,0.601,74.511
'[20:24:14.392]',0.311,-,0.699,0.730,-0.132,0.620,73.729
'[20:24:14.400]',0.256,-,0.715,0.760,-0.132,0.633,73.142
'[20:24:14.408]',0.160,-,0.725,0.824,-0.132,0.642,72.360
'[20:24:14.416]',0.016,-,0.754,0.924,-0.132,0.645,71.773
'[20:24:14.424]',-0.164,-,0.779,1.049,-0.132,0.644,71.186
'[20:24:14.432]',-0.330,-,0.799,1.125,-0.132,0.638,70.795
'[20:24:14.440]',-0.469,-,0.830,1.084,-0.132,0.629,70.209
'[20:24:14.448]',-0.498,-,0.844,0.824,-0.132,0.617,69.818
'[20:24:14.456]',-0.498,-,0.824,0.350,-0.134,0.603,69.231
'[20:24:14.464]',-0.469,-,0.766,-0.039,-0.134,0.586,68.840
'[20:24:14.472]',-0.295,-,0.709,-0.094,-0.137,0.566,68.449
'[20:24:14.480]',-0.129,-,0.689,0.189,-0.137,0.543,67.862
'[20:24:14.488]',-0.025,-,0.725,0.404,-0.139,0.521,67.471
'[20:24:14.496]',0.016,-,0.785,0.520,-0.139,0.499,67.080
'[20:24:14.504]',0.076,-,0.814,0.555,-0.142,0.475,66.688
'[20:24:14.512]',0.189,-,0.799,0.580,-0.142,0.454,66.102
'[20:24:14.520]',0.346,-,0.760,0.625,-0.142,0.433,65.906
'[20:24:14.528]',0.471,-,0.699,0.670,-0.144,0.414,65.515
'[20:24:14.536]',0.551,-,0.660,0.689,-0.144,0.397,65.124
'[20:24:14.544]',0.584,-,0.629,0.689,-0.144,0.381,64.928
'[20:24:14.552]',0.600,-,0.625,0.686,-0.144,0.368,64.537
'[20:24:14.560]',0.609,-,0.615,0.686,-0.144,0.357,64.342
'[20:24:14.568]',0.615,-,0.615,0.680,-0.144,0.349,64.146
'[20:24:14.576]',0.619,-,0.609,0.680,-0.144,0.341,63.950
'[20:24:14.584]',0.629,-,0.605,0.680,-0.144,0.333,63.755
'[20:24:14.592]',0.641,-,0.600,0.676,-0.142,0.326,63.755
'[20:24:14.600]',0.650,-,0.600,0.664,-0.139,0.321,63.755
'[20:24:14.608]',0.660,-,0.590,0.660,-0.137,0.316,63.755
'[20:24:14.616]',0.670,-,0.590,0.654,-0.137,0.312,63.755
'[20:24:14.624]',0.686,-,0.584,0.645,-0.134,0.308,64.342
'[20:24:14.632]',0.705,-,0.584,0.635,-0.132,0.304,65.515
'[20:24:14.640]',0.721,-,0.574,0.625,-0.132,0.301,67.666
'[20:24:14.648]',0.740,-,0.570,0.619,-0.130,0.299,71.382
'[20:24:14.656]',0.760,-,0.564,0.615,-0.130,0.296,76.662
'[20:24:14.664]',0.779,-,0.561,0.615,-0.127,0.294,82.529
'[20:24:14.672]',0.795,-,0.555,0.615,-0.127,0.292,88.201
'[20:24:14.680]',0.799,-,0.551,0.619,-0.127,0.290,92.699
'[20:24:14.688]',0.789,-,0.551,0.635,-0.130,0.288,96.415
'[20:24:14.696]',0.775,-,0.551,0.654,-0.130,0.285,99.544
'[20:24:14.704]',0.750,-,0.551,0.680,-0.132,0.283,102.673
'[20:24:14.712]',0.715,-,0.555,0.699,-0.134,0.281,105.997
'[20:24:14.720]',0.670,-,0.561,0.709,-0.137,0.279,109.127
'[20:24:14.728]',0.629,-,0.564,0.709,-0.139,0.276,111.473
'[20:24:14.736]',0.584,-,0.570,0.709,-0.142,0.274,112.842
'[20:24:14.744]',0.545,-,0.580,0.715,-0.144,0.271,113.429
'[20:24:14.752]',0.510,-,0.590,0.709,-0.147,0.268,113.625
'[20:24:14.760]',0.475,-,0.600,0.705,-0.149,0.266,113.429
'[20:24:14.768]',0.455,-,0.609,0.695,-0.149,0.264,113.038
'[20:24:14.776]',0.436,-,0.615,0.686,-0.149,0.262,112.060
'[20:24:14.784]',0.426,-,0.619,0.686,-0.152,0.261,110.496
'[20:24:14.792]',0.426,-,0.619,0.686,-0.152,0.259,108.540
'[20:24:14.800]',0.430,-,0.615,0.699,-0.149,0.257,106.193
'[20:24:14.808]',0.439,-,0.609,0.725,-0.149,0.255,103.846
'[20:24:14.816]',0.439,-,0.609,0.734,-0.149,0.253,101.108
'[20:24:14.824]',0.436,-,0.615,0.709,-0.147,0.251,98.175
'[20:24:14.832]',0.439,-,0.619,0.654,-0.147,0.250,95.046
'[20:24:14.840]',0.455,-,0.615,0.605,-0.147,0.249,92.112
'[20:24:14.848]',0.461,-,0.619,0.574,-0.144,0.249,89.570
'[20:24:14.856]',0.465,-,0.609,0.574,-0.144,0.252,87.614
'[20:24:14.864]',0.490,-,0.580,0.596,-0.142,0.257,86.245
'[20:24:14.872]',0.510,-,0.551,0.600,-0.142,0.265,85.658
'[20:24:14.880]',0.516,-,0.545,0.609,-0.139,0.276,84.876
'[20:24:14.888]',0.480,-,0.564,0.629,-0.137,0.290,83.898
'[20:24:14.896]',0.426,-,0.615,0.654,-0.134,0.311,82.529
'[20:24:14.904]',0.371,-,0.660,0.670,-0.132,0.337,81.160
'[20:24:14.912]',0.346,-,0.676,0.680,-0.130,0.367,80.378
'[20:24:14.920]',0.340,-,0.680,0.680,-0.127,0.401,79.987
