"'Time','II','III','V','RESP','PLETH','ABP'"
"'[21:13:37.208]',0.310,0.470,0.535,0.261,1.804,-"
"'[21:13:37.216]',0.270,0.450,0.525,0.280,1.792,-"
"'[21:13:37.224]',0.265,0.440,0.515,0.299,1.781,-"
"'[21:13:37.232]',0.285,0.440,0.515,0.316,1.773,-"
"'[21:13:37.240]',0.320,0.400,0.510,0.334,1.766,-"
"'[21:13:37.248]',0.355,0.385,0.545,0.351,1.759,-"
"'[21:13:37.256]',0.385,0.420,0.580,0.367,1.749,-"
"'[21:13:37.264]',0.405,0.450,0.575,0.384,1.737,-"
"'[21:13:37.272]',0.440,0.455,0.565,0.401,1.722,-"
"'[21:13:37.280]',0.460,0.425,0.565,0.418,1.707,-"
"'[21:13:37.288]',0.420,0.435,0.565,0.436,1.690,-"
"'[21:13:37.296]',0.365,0.490,0.580,0.453,1.676,-"
"'[21:13:37.304]',0.385,0.505,0.590,0.470,1.664,-"
"'[21:13:37.312]',0.450,0.440,0.570,0.487,1.646,-"
"'[21:13:37.320]',0.485,0.430,0.570,0.503,1.627,-"
"'[21:13:37.328]',0.490,0.480,0.595,0.518,1.609,-"
"'[21:13:37.336]',0.500,0.500,0.610,0.532,1.595,-"
"'[21:13:37.344]',0.505,0.525,0.615,0.545,1.583,-"
"'[21:13:37.352]',0.465,0.530,0.585,0.558,1.570,-"
"'[21:13:37.360]',0.415,0.460,0.560,0.570,1.558,-"
"'[21:13:37.368]',0.375,0.435,0.555,0.583,1.548,-"
"'[21:13:37.376]',0.345,0.440,0.550,0.595,1.539,-"
"'[21:13:37.384]',0.350,0.420,0.540,0.608,1.532,-"
"'[21:13:37.392]',0.350,0.440,0.540,0.619,1.528,-"
"'[21:13:37.400]',0.360,0.460,0.550,0.630,1.526,-"
"'[21:13:37.408]',0.405,0.470,0.580,0.639,1.524,-"
"'[21:13:37.416]',0.375,0.485,0.585,0.648,1.521,-"
"'[21:13:37.424]',0.310,0.460,0.515,0.656,1.518,-"
"'[21:13:37.432]',0.270,0.400,0.495,0.664,1.512,-"
"'[21:13:37.440]',0.295,0.375,0.515,0.672,1.503,-"
"'[21:13:37.448]',0.345,0.405,0.535,0.679,1.494,-"
"'[21:13:37.456]',0.350,0.460,0.525,0.685,1.482,-"
"'[21:13:37.464]',0.285,0.510,0.515,0.692,1.469,-"
"'[21:13:37.472]',0.270,0.520,0.510,0.698,1.454,-"
"'[21:13:37.480]',0.330,0.475,0.520,0.704,1.439,-"
"'[21:13:37.488]',0.380,0.425,0.540,0.707,1.427,-"
"'[21:13:37.496]',0.420,0.385,0.580,0.712,1.418,-"
"'[21:13:37.504]',0.425,0.380,0.590,0.715,1.413,-"
"'[21:13:37.512]',0.380,0.450,0.565,0.718,1.407,-"
"'[21:13:37.520]',0.345,0.485,0.535,0.722,1.402,-"
"'[21:13:37.528]',0.340,0.515,0.520,0.726,1.396,-"
"'[21:13:37.536]',0.340,0.520,0.510,0.731,1.392,-"
"'[21:13:37.544]',0.335,0.440,0.505,0.736,1.390,-"
"'[21:13:37.552]',0.330,0.435,0.515,0.740,1.389,-"
"'[21:13:37.560]',0.300,0.500,0.525,0.745,1.387,-"
"'[21:13:37.568]',0.280,0.460,0.525,0.749,1.383,-"
"'[21:13:37.576]',0.270,0.420,0.530,0.754,1.378,-"
"'[21:13:37.584]',0.265,0.455,0.565,0.759,1.372,-"
"'[21:13:37.592]',0.385,0.465,0.590,0.765,1.370,-"
"'[21:13:37.600]',0.475,0.400,0.575,0.772,1.369,-"
"'[21:13:37.608]',0.340,0.325,0.510,0.779,1.366,-"
"'[21:13:37.616]',0.125,0.285,0.425,0.786,1.361,-"
"'[21:13:37.624]',0.044,0.315,0.395,0.792,1.379,-"
"'[21:13:37.632]',0.100,0.360,0.415,0.799,1.410,-"
"'[21:13:37.640]',0.220,0.395,0.440,0.807,1.424,-"
"'[21:13:37.648]',0.275,0.405,0.455,0.813,1.431,-"
"'[21:13:37.656]',0.230,0.395,0.490,0.820,1.433,-"
"'[21:13:37.664]',0.210,0.445,0.560,0.827,1.431,-"
"'[21:13:37.672]',0.370,0.595,0.620,0.834,1.427,-"
"'[21:13:37.680]',0.710,0.710,0.665,0.842,1.422,-"
"'[21:13:37.688]',1.070,0.725,0.695,0.851,1.420,-"
"'[21:13:37.696]',1.151,0.685,0.700,0.860,1.422,-"
"'[21:13:37.704]',0.915,0.620,0.630,0.870,1.423,-"
"'[21:13:37.712]',0.675,0.550,0.550,0.877,1.420,-"
"'[21:13:37.720]',0.450,0.530,0.495,0.886,1.416,-"
"'[21:13:37.728]',0.270,0.515,0.470,0.892,1.412,-"
"'[21:13:37.736]',0.235,0.440,0.470,0.900,1.406,-"
"'[21:13:37.744]',0.255,0.360,0.475,0.907,1.399,-"
"'[21:13:37.752]',0.165,0.300,0.450,0.913,1.391,-"
"'[21:13:37.760]',0.109,0.290,0.445,0.920,1.381,-"
"'[21:13:37.768]',0.160,0.375,0.485,0.927,1.370,-"
"'[21:13:37.776]',0.205,0.410,0.505,0.932,1.363,-"
"'[21:13:37.784]',0.230,0.380,0.515,0.937,1.356,-"
"'[21:13:37.792]',0.295,0.375,0.545,0.940,1.354,-"
"'[21:13:37.800]',0.365,0.400,0.565,0.943,1.357,-"
"'[21:13:37.808]',0.385,0.450,0.570,0.944,1.362,-"
"'[21:13:37.816]',0.335,0.500,0.565,0.944,1.367,-"
"'[21:13:37.824]',0.300,0.510,0.540,0.943,1.370,-"
"'[21:13:37.832]',0.300,0.430,0.530,0.942,1.368,-"
"'[21:13:37.840]',0.305,0.365,0.530,0.940,1.364,-"
"'[21:13:37.848]',0.375,0.350,0.565,0.938,1.359,-"
"'[21:13:37.856]',0.450,0.415,0.615,0.935,1.354,-"
"'[21:13:37.864]',0.410,0.490,0.620,0.932,1.349,-"
"'[21:13:37.872]',0.375,0.500,0.570,0.929,1.343,-"
"'[21:13:37.880]',0.410,0.435,0.565,0.926,1.337,-"
"'[21:13:37.888]',0.415,0.420,0.575,0.922,1.334,-"
"'[21:13:37.896]',0.395,0.435,0.570,0.919,1.333,-"
"'[21:13:37.904]',0.450,0.425,0.560,0.913,1.331,-"
"'[21:13:37.912]',0.500,0.440,0.585,0.909,1.330,-"
"'[21:13:37.920]',0.485,0.460,0.595,0.903,1.329,-"
"'[21:13:37.928]',0.415,0.480,0.590,0.897,1.330,-"
"'[21:13:37.936]',0.400,0.515,0.585,0.889,1.334,-"
"'[21:13:37.944]',0.430,0.525,0.585,0.883,1.339,-"
"'[21:13:37.952]',0.470,0.500,0.605,0.874,1.343,-"
"'[21:13:37.960]',0.505,0.480,0.615,0.866,1.345,-"
"'[21:13:37.968]',0.450,0.475,0.580,0.857,1.344,-"
"'[21:13:37.976]',0.370,0.490,0.565,0.848,1.341,-"
"'[21:13:37.984]',0.335,0.525,0.565,0.837,1.336,-"
"'[21:13:37.992]',0.250,0.470,0.515,0.828,1.334,-"
"'[21:13:38.000]',0.195,0.365,0.475,0.815,1.334,-"
"'[21:13:38.008]',0.250,0.350,0.500,0.803,1.334,-"
"'[21:13:38.016]',0.350,0.405,0.535,0.789,1.336,-"
"'[21:13:38.024]',0.385,0.420,0.540,0.774,1.340,-"
"'[21:13:38.032]',0.350,0.460,0.545,0.759,1.344,-"
"'[21:13:38.040]',0.310,0.510,0.550,0.744,1.349,-"
"'[21:13:38.048]',0.305,0.515,0.520,0.728,1.355,-"
"'[21:13:38.056]',0.350,0.465,0.520,0.713,1.361,-"
"'[21:13:38.064]',0.380,0.440,0.555,0.695,1.365,-"
"'[21:13:38.072]',0.415,0.470,0.590,0.678,1.367,-"
"'[21:13:38.080]',0.435,0.475,0.610,0.658,1.368,-"
"'[21:13:38.088]',0.385,0.455,0.575,0.640,1.371,-"
"'[21:13:38.096]',0.345,0.480,0.540,0.619,1.374,-"
"'[21:13:38.104]',0.370,0.525,0.550,0.599,1.376,-"
"'[21:13:38.112]',0.375,0.540,0.565,0.579,1.380,-"
"'[21:13:38.120]',0.355,0.475,0.540,0.558,1.383,-"
"'[21:13:38.128]',0.370,0.390,0.505,0.540,1.385,-"
"'[21:13:38.136]',0.310,0.370,0.475,0.523,1.386,-"
"'[21:13:38.144]',0.240,0.355,0.465,0.507,1.386,-"
"'[21:13:38.152]',0.260,0.345,0.480,0.492,1.385,-"
"'[21:13:38.160]',0.300,0.355,0.505,0.478,1.381,-"
"'[21:13:38.168]',0.310,0.385,0.510,0.464,1.376,-"
"'[21:13:38.176]',0.280,0.425,0.495,0.451,1.374,-"
"'[21:13:38.184]',0.270,0.475,0.500,0.438,1.376,-"
"'[21:13:38.192]',0.305,0.470,0.520,0.427,1.381,-"
"'[21:13:38.200]',0.350,0.445,0.540,0.416,1.388,-"
"'[21:13:38.208]',0.380,0.420,0.545,0.406,1.394,-"
"'[21:13:38.216]',0.310,0.400,0.505,0.397,1.400,-"
"'[21:13:38.224]',0.185,0.395,0.475,0.389,1.406,-"
"'[21:13:38.232]',0.155,0.445,0.495,0.381,1.412,-"
"'[21:13:38.240]',0.290,0.515,0.565,0.375,1.417,-"
"'[21:13:38.248]',0.600,0.590,0.645,0.370,1.423,-"
"'[21:13:38.256]',1.025,0.630,0.695,0.366,1.430,-"
"'[21:13:38.264]',1.231,0.615,0.710,0.361,1.438,-"
"'[21:13:38.272]',1.065,0.590,0.665,0.357,1.448,-"
"'[21:13:38.280]',0.715,0.565,0.560,0.354,1.458,-"
"'[21:13:38.288]',0.425,0.540,0.465,0.351,1.469,-"
"'[21:13:38.296]',0.340,0.515,0.460,0.348,1.481,-"
"'[21:13:38.304]',0.360,0.475,0.515,0.345,1.490,-"
"'[21:13:38.312]',0.340,0.430,0.530,0.342,1.497,-"
"'[21:13:38.320]',0.305,0.400,0.520,0.339,1.501,-"
"'[21:13:38.328]',0.275,0.370,0.500,0.336,1.504,-"
"'[21:13:38.336]',0.230,0.385,0.495,0.333,1.504,-"
"'[21:13:38.344]',0.185,0.415,0.495,0.330,1.502,-"
"'[21:13:38.352]',0.165,0.405,0.475,0.327,1.501,-"
"'[21:13:38.360]',0.225,0.375,0.480,0.324,1.501,-"
"'[21:13:38.368]',0.290,0.365,0.510,0.321,1.502,-"
"'[21:13:38.376]',0.310,0.370,0.530,0.317,1.504,-"
"'[21:13:38.384]',0.345,0.380,0.540,0.312,1.505,-"
"'[21:13:38.392]',0.380,0.400,0.560,0.307,1.507,-"
"'[21:13:38.400]',0.390,0.490,0.590,0.301,1.510,-"
"'[21:13:38.408]',0.385,0.535,0.615,0.295,1.513,-"
"'[21:13:38.416]',0.375,0.440,0.580,0.289,1.516,-"
"'[21:13:38.424]',0.400,0.335,0.530,0.283,1.517,-"
"'[21:13:38.432]',0.420,0.330,0.525,0.276,1.518,-"
"'[21:13:38.440]',0.370,0.430,0.545,0.270,1.518,-"
"'[21:13:38.448]',0.340,0.480,0.565,0.264,1.518,-"
"'[21:13:38.456]',0.410,0.465,0.600,0.258,1.518,-"
"'[21:13:38.464]',0.500,0.435,0.625,0.252,1.520,-"
"'[21:13:38.472]',0.510,0.435,0.630,0.247,1.522,-"
"'[21:13:38.480]',0.475,0.440,0.605,0.242,1.526,-"
"'[21:13:38.488]',0.485,0.430,0.600,0.237,1.534,-"
"'[21:13:38.496]',0.490,0.470,0.595,0.233,1.541,-"
"'[21:13:38.504]',0.455,0.505,0.600,0.228,1.545,-"
"'[21:13:38.512]',0.445,0.475,0.575,0.223,1.549,-"
"'[21:13:38.520]',0.460,0.415,0.550,0.220,1.551,-"
"'[21:13:38.528]',0.465,0.405,0.560,0.215,1.552,-"
"'[21:13:38.536]',0.390,0.495,0.570,0.211,1.552,-"
"'[21:13:38.544]',0.345,0.510,0.555,0.205,1.552,-"
"'[21:13:38.552]',0.310,0.445,0.525,0.201,1.552,-"
"'[21:13:38.560]',0.290,0.440,0.510,0.195,1.554,-"
"'[21:13:38.568]',0.320,0.430,0.500,0.190,1.559,-"
"'[21:13:38.576]',0.335,0.395,0.495,0.182,1.568,-"
"'[21:13:38.584]',0.330,0.390,0.525,0.175,1.578,-"
"'[21:13:38.592]',0.325,0.380,0.530,0.166,1.588,-"
"'[21:13:38.600]',0.315,0.420,0.515,0.158,1.598,-"
"'[21:13:38.608]',0.325,0.500,0.520,0.149,1.606,-"
"'[21:13:38.616]',0.350,0.530,0.540,0.140,1.614,-"
"'[21:13:38.624]',0.395,0.480,0.545,0.131,1.621,-"
"'[21:13:38.632]',0.420,0.455,0.560,0.122,1.625,-"
"'[21:13:38.640]',0.365,0.450,0.550,0.111,1.628,-"
"'[21:13:38.648]',0.335,0.445,0.545,0.101,1.631,-"
"'[21:13:38.656]',0.390,0.495,0.565,0.089,1.638,-"
"'[21:13:38.664]',0.445,0.565,0.595,0.077,1.646,-"
"'[21:13:38.672]',0.455,0.510,0.600,0.065,1.653,-"
"'[21:13:38.680]',0.415,0.405,0.540,0.053,1.658,-"
"'[21:13:38.688]',0.370,0.385,0.510,0.041,1.662,-"
"'[21:13:38.696]',0.325,0.445,0.490,0.029,1.665,-"
"'[21:13:38.704]',0.280,0.455,0.460,0.017,1.667,-"
"'[21:13:38.712]',0.275,0.410,0.470,0.005,1.668,-"
"'[21:13:38.720]',0.350,0.400,0.510,-0.008,1.668,-"
"'[21:13:38.728]',0.390,0.415,0.530,-0.020,1.668,-"
"'[21:13:38.736]',0.340,0.385,0.505,-0.032,1.668,-"
"'[21:13:38.744]',0.275,0.375,0.485,-0.044,1.670,-"
"'[21:13:38.752]',0.265,0.395,0.490,-0.056,1.674,-"
"'[21:13:38.760]',0.305,0.430,0.525,-0.068,1.681,-"
"'[21:13:38.768]',0.255,0.440,0.535,-0.079,1.684,-"
"'[21:13:38.776]',0.190,0.420,0.480,-0.090,1.686,-"
"'[21:13:38.784]',0.220,0.410,0.460,-0.100,1.690,-"
"'[21:13:38.792]',0.250,0.430,0.485,-0.111,1.695,-"
"'[21:13:38.800]',0.270,0.450,0.510,-0.121,1.699,-"
"'[21:13:38.808]',0.320,0.500,0.535,-0.132,1.701,-"
"'[21:13:38.816]',0.485,0.575,0.575,-0.143,1.703,-"
"'[21:13:38.824]',0.860,0.595,0.655,-0.154,1.704,-"
"'[21:13:38.832]',1.196,0.520,0.715,-0.165,1.702,-"
"'[21:13:38.840]',1.205,0.425,0.645,-0.175,1.698,-"
"'[21:13:38.848]',0.765,0.410,0.515,-0.185,1.693,-"
"'[21:13:38.856]',0.500,0.490,0.445,-0.195,1.689,-"
"'[21:13:38.864]',0.375,0.505,0.440,-0.205,1.687,-"
"'[21:13:38.872]',0.335,0.475,0.510,-0.214,1.686,-"
"'[21:13:38.880]',0.280,0.435,0.525,-0.224,1.685,-"
"'[21:13:38.888]',0.205,0.370,0.480,-0.234,1.685,-"
"'[21:13:38.896]',0.170,0.355,0.465,-0.244,1.685,-"
"'[21:13:38.904]',0.185,0.400,0.480,-0.253,1.685,-"
"'[21:13:38.912]',0.220,0.415,0.485,-0.263,1.685,-"
"'[21:13:38.920]',0.290,0.410,0.505,-0.272,1.685,-"
"'[21:13:38.928]',0.365,0.475,0.565,-0.279,1.686,-"
"'[21:13:38.936]',0.390,0.500,0.590,-0.286,1.687,-"
"'[21:13:38.944]',0.375,0.450,0.560,-0.293,1.686,-"
"'[21:13:38.952]',0.350,0.395,0.545,-0.299,1.685,-"
"'[21:13:38.960]',0.275,0.345,0.530,-0.304,1.685,-"
"'[21:13:38.968]',0.235,0.390,0.525,-0.309,1.685,-"
"'[21:13:38.976]',0.275,0.445,0.525,-0.315,1.685,-"
"'[21:13:38.984]',0.330,0.435,0.530,-0.319,1.685,-"
"'[21:13:38.992]',0.360,0.445,0.555,-0.324,1.685,-"
"'[21:13:39.000]',0.370,0.480,0.565,-0.327,1.685,-"
"'[21:13:39.008]',0.350,0.460,0.545,-0.331,1.685,-"
"'[21:13:39.016]',0.360,0.435,0.560,-0.334,1.685,-"
"'[21:13:39.024]',0.430,0.425,0.590,-0.337,1.685,-"
"'[21:13:39.032]',0.530,0.420,0.605,-0.340,1.685,-"
"'[21:13:39.040]',0.565,0.420,0.610,-0.344,1.685,-"
"'[21:13:39.048]',0.550,0.425,0.605,-0.347,1.685,-"
"'[21:13:39.056]',0.505,0.475,0.610,-0.351,1.685,-"
"'[21:13:39.064]',0.460,0.505,0.605,-0.354,1.685,-"
"'[21:13:39.072]',0.490,0.470,0.605,-0.358,1.685,-"
"'[21:13:39.080]',0.500,0.405,0.595,-0.362,1.685,-"
"'[21:13:39.088]',0.380,0.395,0.575,-0.366,1.685,-"
"'[21:13:39.096]',0.295,0.425,0.535,-0.369,1.685,-"
"'[21:13:39.104]',0.260,0.470,0.505,-0.373,1.685,-"
"'[21:13:39.112]',0.255,0.520,0.500,-0.377,1.685,-"
"'[21:13:39.120]',0.275,0.525,0.510,-0.383,1.685,-"
"'[21:13:39.128]',0.315,0.430,0.490,-0.388,1.685,-"
"'[21:13:39.136]',0.350,0.395,0.495,-0.395,1.685,-"
"'[21:13:39.144]',0.365,0.400,0.525,-0.402,1.685,-"
"'[21:13:39.152]',0.360,0.395,0.545,-0.409,1.685,-"
"'[21:13:39.160]',0.385,0.435,0.560,-0.415,1.685,-"
"'[21:13:39.168]',0.395,0.485,0.545,-0.423,1.685,-"
"'[21:13:39.176]',0.370,0.470,0.515,-0.430,1.685,-"
"'[21:13:39.184]',0.340,0.435,0.495,-0.439,1.685,-"
"'[21:13:39.192]',0.330,0.425,0.500,-0.449,1.685,-"
"'[21:13:39.200]',0.350,0.450,0.520,-0.462,1.685,-"
"'[21:13:39.208]',0.355,0.440,0.525,-0.474,1.686,-"
"'[21:13:39.216]',0.325,0.435,0.505,-0.487,1.687,-"
"'[21:13:39.224]',0.315,0.460,0.520,-0.500,1.686,-"
"'[21:13:39.232]',0.345,0.485,0.555,-0.512,1.685,-"
"'[21:13:39.240]',0.380,0.495,0.565,-0.525,1.685,-"
"'[21:13:39.248]',0.420,0.500,0.565,-0.536,1.685,-"
"'[21:13:39.256]',0.435,0.525,0.565,-0.547,1.685,-"
"'[21:13:39.264]',0.425,0.530,0.560,-0.557,1.685,-"
"'[21:13:39.272]',0.435,0.450,0.550,-0.566,1.685,-"
"'[21:13:39.280]',0.420,0.410,0.535,-0.575,1.685,-"
"'[21:13:39.288]',0.320,0.420,0.500,-0.584,1.685,-"
"'[21:13:39.296]',0.220,0.360,0.445,-0.593,1.685,-"
"'[21:13:39.304]',0.200,0.340,0.430,-0.601,1.685,-"
"'[21:13:39.312]',0.260,0.410,0.460,-0.609,1.685,-"
"'[21:13:39.320]',0.270,0.390,0.485,-0.616,1.685,-"
"'[21:13:39.328]',0.265,0.350,0.485,-0.622,1.686,-"
"'[21:13:39.336]',0.280,0.385,0.500,-0.628,1.690,-"
"'[21:13:39.344]',0.315,0.440,0.515,-0.634,1.692,-"
"'[21:13:39.352]',0.330,0.455,0.505,-0.640,1.693,-"
"'[21:13:39.360]',0.345,0.445,0.505,-0.646,1.693,-"
"'[21:13:39.368]',0.360,0.450,0.525,-0.652,1.692,-"
"'[21:13:39.376]',0.310,0.440,0.530,-0.661,1.691,-"
"'[21:13:39.384]',0.265,0.510,0.545,-0.668,1.689,-"
"'[21:13:39.392]',0.395,0.625,0.600,-0.676,1.688,-"
"'[21:13:39.400]',0.705,0.650,0.640,-0.685,1.691,-"
"'[21:13:39.408]',0.970,0.515,0.625,-0.692,1.695,-"
"'[21:13:39.416]',1.015,0.330,0.545,-0.699,1.697,-"
"'[21:13:39.424]',0.755,0.285,0.460,-0.706,1.698,-"
"'[21:13:39.432]',0.520,0.395,0.435,-0.712,1.699,-"
"'[21:13:39.440]',0.395,0.445,0.455,-0.720,1.696,-"
"'[21:13:39.448]',0.370,0.460,0.515,-0.728,1.693,-"
"'[21:13:39.456]',0.380,0.475,0.550,-0.738,1.692,-"
"'[21:13:39.464]',0.275,0.505,0.545,-0.748,1.690,-"
"'[21:13:39.472]',0.210,0.475,0.520,-0.756,1.689,-"
"'[21:13:39.480]',0.265,0.360,0.495,-0.764,1.690,-"
"'[21:13:39.488]',0.325,0.330,0.525,-0.771,1.690,-"
"'[21:13:39.496]',0.295,0.415,0.545,-0.777,1.692,-"
"'[21:13:39.504]',0.245,0.465,0.515,-0.786,1.696,-"
"'[21:13:39.512]',0.225,0.445,0.485,-0.793,1.701,-"
"'[21:13:39.520]',0.250,0.440,0.495,-0.803,1.706,-"
"'[21:13:39.528]',0.310,0.455,0.520,-0.812,1.710,-"
"'[21:13:39.536]',0.325,0.445,0.515,-0.822,1.712,-"
"'[21:13:39.544]',0.275,0.455,0.520,-0.831,1.715,-"
"'[21:13:39.552]',0.300,0.445,0.535,-0.841,1.716,-"
"'[21:13:39.560]',0.375,0.425,0.560,-0.850,1.717,-"
"'[21:13:39.568]',0.435,0.450,0.590,-0.858,1.719,-"
"'[21:13:39.576]',0.500,0.475,0.610,-0.865,1.723,-"
"'[21:13:39.584]',0.515,0.460,0.610,-0.870,1.728,-"
"'[21:13:39.592]',0.430,0.455,0.590,-0.875,1.734,-"
"'[21:13:39.600]',0.360,0.480,0.565,-0.880,1.740,-"
"'[21:13:39.608]',0.345,0.500,0.565,-0.886,1.746,-"
"'[21:13:39.616]',0.380,0.475,0.570,-0.892,1.749,-"
"'[21:13:39.624]',0.420,0.455,0.560,-0.897,1.750,-"
"'[21:13:39.632]',0.460,0.440,0.555,-0.901,1.752,-"
"'[21:13:39.640]',0.480,0.410,0.560,-0.904,1.753,-"
"'[21:13:39.648]',0.470,0.445,0.570,-0.906,1.752,-"
"'[21:13:39.656]',0.440,0.495,0.575,-0.908,1.749,-"
"'[21:13:39.664]',0.410,0.460,0.555,-0.910,1.744,-"
"'[21:13:39.672]',0.395,0.405,0.545,-0.913,1.946,-"
"'[21:13:39.680]',0.425,0.400,0.560,-0.916,2.248,-"
"'[21:13:39.688]',0.440,0.410,0.555,-0.918,2.400,-"
"'[21:13:39.696]',0.405,0.430,0.550,-0.922,2.475,-"
"'[21:13:39.704]',0.390,0.475,0.565,-0.925,2.513,-"
"'[21:13:39.712]',0.335,0.525,0.570,-0.929,2.541,-"
"'[21:13:39.720]',0.260,0.530,0.505,-0.932,2.554,-"
"'[21:13:39.728]',0.240,0.500,0.485,-0.935,2.561,-"
"'[21:13:39.736]',0.230,0.485,0.490,-0.938,2.573,-"
"'[21:13:39.744]',0.265,0.490,0.515,-0.940,2.587,-"
"'[21:13:39.752]',0.300,0.460,0.525,-0.942,2.594,-"
"'[21:13:39.760]',0.330,0.410,0.510,-0.945,2.598,-"
"'[21:13:39.768]',0.365,0.410,0.510,-0.947,2.608,-"
"'[21:13:39.776]',0.415,0.415,0.515,-0.950,2.618,-"
"'[21:13:39.784]',0.475,0.405,0.540,-0.953,2.623,-"
"'[21:13:39.792]',0.480,0.425,0.555,-0.956,2.621,-"
"'[21:13:39.800]',0.390,0.460,0.550,-0.958,2.611,-"
"'[21:13:39.808]',0.355,0.510,0.560,-0.959,2.597,-"
"'[21:13:39.816]',0.350,0.545,0.570,-0.961,2.583,-"
"'[21:13:39.824]',0.380,0.525,0.560,-0.962,2.567,-"
"'[21:13:39.832]',0.405,0.455,0.530,-0.964,2.554,-"
"'[21:13:39.840]',0.410,0.400,0.505,-0.966,2.548,-"
"'[21:13:39.848]',0.385,0.435,0.500,-0.968,2.549,-"
"'[21:13:39.856]',0.320,0.530,0.525,-0.969,2.558,-"
"'[21:13:39.864]',0.290,0.555,0.530,-0.970,2.576,-"
"'[21:13:39.872]',0.300,0.465,0.495,-0.971,2.597,-"
"'[21:13:39.880]',0.330,0.385,0.490,-0.971,2.616,-"
"'[21:13:39.888]',0.360,0.380,0.515,-0.970,2.633,-"
"'[21:13:39.896]',0.340,0.410,0.535,-0.968,2.651,-"
"'[21:13:39.904]',0.300,0.430,0.540,-0.966,2.665,-"
"'[21:13:39.912]',0.255,0.400,0.465,-0.964,2.667,-"
"'[21:13:39.920]',0.210,0.355,0.410,-0.962,2.659,-"
"'[21:13:39.928]',0.205,0.380,0.405,-0.959,2.647,-"
"'[21:13:39.936]',0.255,0.430,0.470,-0.956,2.641,-"
"'[21:13:39.944]',0.305,0.490,0.520,-0.953,2.642,-"
"'[21:13:39.952]',0.290,0.535,0.545,-0.949,2.643,-"
"'[21:13:39.960]',0.255,0.570,0.550,-0.944,2.647,-"
"'[21:13:39.968]',0.390,0.595,0.570,-0.939,2.649,-"
"'[21:13:39.976]',0.755,0.560,0.620,-0.934,2.646,-"
"'[21:13:39.984]',1.065,0.440,0.630,-0.929,2.645,-"
"'[21:13:39.992]',1.115,0.295,0.590,-0.923,2.644,-"
"'[21:13:40.000]',0.865,0.285,0.545,-0.918,2.644,-"
"'[21:13:40.008]',0.590,0.445,0.485,-0.913,2.639,-"
"'[21:13:40.016]',0.395,0.455,0.435,-0.907,2.637,-"
"'[21:13:40.024]',0.280,0.430,0.420,-0.901,2.644,-"
"'[21:13:40.032]',0.215,0.435,0.450,-0.895,2.648,-"
"'[21:13:40.040]',0.195,0.460,0.480,-0.889,2.650,-"
"'[21:13:40.048]',0.260,0.490,0.525,-0.883,2.651,-"
"'[21:13:40.056]',0.340,0.415,0.555,-0.877,2.651,-"
"'[21:13:40.064]',0.370,0.345,0.560,-0.871,2.651,-"
"'[21:13:40.072]',0.320,0.390,0.530,-0.865,2.651,-"
"'[21:13:40.080]',0.245,0.485,0.530,-0.858,2.651,-"
"'[21:13:40.088]',0.240,0.530,0.530,-0.851,2.651,-"
"'[21:13:40.096]',0.275,0.525,0.530,-0.843,2.656,-"
"'[21:13:40.104]',0.265,0.515,0.530,-0.836,2.658,-"
"'[21:13:40.112]',0.285,0.480,0.535,-0.828,2.659,-"
"'[21:13:40.120]',0.335,0.405,0.510,-0.821,2.660,-"
"'[21:13:40.128]',0.365,0.360,0.505,-0.813,2.656,-"
"'[21:13:40.136]',0.370,0.385,0.510,-0.806,2.650,-"
"'[21:13:40.144]',0.365,0.415,0.530,-0.798,2.647,-"
"'[21:13:40.152]',0.430,0.430,0.560,-0.791,2.645,-"
"'[21:13:40.160]',0.465,0.450,0.585,-0.783,2.644,-"
"'[21:13:40.168]',0.430,0.480,0.575,-0.776,2.644,-"
"'[21:13:40.176]',0.375,0.485,0.540,-0.767,2.644,-"
"'[21:13:40.184]',0.395,0.430,0.525,-0.759,2.648,-"
"'[21:13:40.192]',0.485,0.420,0.570,-0.751,2.654,-"
"'[21:13:40.200]',0.535,0.485,0.605,-0.743,2.657,-"
"'[21:13:40.208]',0.490,0.500,0.585,-0.735,2.659,-"
"'[21:13:40.216]',0.435,0.450,0.545,-0.728,2.660,-"
"'[21:13:40.224]',0.455,0.445,0.540,-0.721,2.656,-"
"'[21:13:40.232]',0.485,0.495,0.560,-0.714,2.654,-"
"'[21:13:40.240]',0.455,0.505,0.565,-0.708,2.653,-"
"'[21:13:40.248]',0.415,0.495,0.570,-0.702,2.652,-"
"'[21:13:40.256]',0.420,0.465,0.565,-0.697,2.661,-"
"'[21:13:40.264]',0.400,0.430,0.555,-0.691,2.670,-"
"'[21:13:40.272]',0.370,0.390,0.525,-0.687,2.674,-"
"'[21:13:40.280]',0.355,0.375,0.505,-0.682,2.679,-"
"'[21:13:40.288]',0.310,0.390,0.500,-0.679,2.687,-"
"'[21:13:40.296]',0.280,0.430,0.490,-0.676,2.686,-"
"'[21:13:40.304]',0.310,0.485,0.495,-0.674,2.682,-"
"'[21:13:40.312]',0.350,0.510,0.520,-0.673,2.675,-"
"'[21:13:40.320]',0.330,0.505,0.530,-0.674,2.664,-"
"'[21:13:40.328]',0.265,0.465,0.515,-0.675,2.658,-"
"'[21:13:40.336]',0.255,0.415,0.505,-0.678,2.655,-"
"'[21:13:40.344]',0.315,0.435,0.500,-0.680,2.649,-"
