'Time','II','III','V','RESP','PLETH','ABP'
'[20:44:27.824]',0.460,0.575,0.435,0.267,2.795,62.113
'[20:44:27.832]',0.475,0.535,0.465,0.268,2.838,61.899
'[20:44:27.840]',0.490,0.505,0.490,0.269,2.871,61.579
'[20:44:27.848]',0.505,0.495,0.510,0.270,2.894,61.258
'[20:44:27.856]',0.515,0.495,0.525,0.271,2.908,60.865
'[20:44:27.864]',0.520,0.485,0.530,0.271,2.911,60.438
'[20:44:27.872]',0.525,0.485,0.535,0.272,2.903,59.974
'[20:44:27.880]',0.525,0.485,0.535,0.272,2.885,59.546
'[20:44:27.888]',0.525,0.485,0.535,0.273,2.856,59.118
'[20:44:27.896]',0.525,0.485,0.535,0.273,2.818,58.619
'[20:44:27.904]',0.530,0.485,0.540,0.273,2.769,58.191
'[20:44:27.912]',0.535,0.495,0.540,0.273,2.710,57.692
'[20:44:27.920]',0.535,0.495,0.545,0.273,2.640,57.228
'[20:44:27.928]',0.535,0.490,0.550,0.273,2.563,56.765
'[20:44:27.936]',0.540,0.490,0.555,0.272,2.479,56.301
'[20:44:27.944]',0.540,0.490,0.560,0.271,2.391,55.767
'[20:44:27.952]',0.550,0.490,0.570,0.270,2.301,55.303
'[20:44:27.960]',0.555,0.490,0.580,0.270,2.212,54.839
'[20:44:27.968]',0.565,0.490,0.590,0.269,2.124,54.519
'[20:44:27.976]',0.570,0.495,0.600,0.269,2.039,54.233
'[20:44:27.984]',0.575,0.495,0.610,0.268,1.956,54.233
'[20:44:27.992]',0.585,0.495,0.620,0.268,1.886,54.804
'[20:44:28.000]',0.590,0.500,0.625,0.268,1.823,56.123
'[20:44:28.008]',0.590,0.505,0.625,0.267,1.759,58.405
'[20:44:28.016]',0.585,0.510,0.625,0.267,1.696,61.579
'[20:44:28.024]',0.580,0.515,0.620,0.267,1.635,65.608
'[20:44:28.032]',0.575,0.525,0.615,0.266,1.580,69.958
'[20:44:28.040]',0.570,0.530,0.605,0.266,1.528,74.486
'[20:44:28.048]',0.560,0.530,0.590,0.265,1.481,78.943
'[20:44:28.056]',0.550,0.540,0.575,0.264,1.438,83.186
'[20:44:28.064]',0.540,0.540,0.560,0.263,1.398,87.180
'[20:44:28.072]',0.530,0.545,0.550,0.262,1.362,90.852
'[20:44:28.080]',0.525,0.540,0.530,0.261,1.328,94.204
'[20:44:28.088]',0.520,0.530,0.520,0.260,1.304,97.199
'[20:44:28.096]',0.510,0.525,0.515,0.260,1.285,99.731
'[20:44:28.104]',0.500,0.520,0.505,0.259,1.264,101.941
'[20:44:28.112]',0.490,0.520,0.500,0.258,1.243,103.582
'[20:44:28.120]',0.490,0.520,0.495,0.258,1.224,105.008
'[20:44:28.128]',0.490,0.520,0.490,0.258,1.204,106.006
'[20:44:28.136]',0.490,0.520,0.495,0.257,1.186,106.612
'[20:44:28.144]',0.495,0.520,0.500,0.257,1.169,107.076
'[20:44:28.152]',0.495,0.525,0.505,0.257,1.153,107.326
'[20:44:28.160]',0.505,0.525,0.515,0.256,1.139,107.326
'[20:44:28.168]',0.520,0.530,0.525,0.256,1.123,107.112
'[20:44:28.176]',0.535,0.540,0.535,0.256,1.109,106.684
'[20:44:28.184]',0.545,0.545,0.545,0.257,1.098,106.006
'[20:44:28.192]',0.555,0.555,0.555,0.258,1.089,105.008
'[20:44:28.200]',0.570,0.570,0.565,0.258,1.077,103.796
'[20:44:28.208]',0.575,0.575,0.570,0.259,1.065,102.262
'[20:44:28.216]',0.585,0.580,0.570,0.259,1.051,100.587
'[20:44:28.224]',0.580,0.570,0.570,0.260,1.037,98.554
'[20:44:28.232]',0.565,0.555,0.565,0.260,1.023,96.379
'[20:44:28.240]',0.550,0.545,0.555,0.261,1.011,93.883
'[20:44:28.248]',0.535,0.540,0.550,0.261,1.001,91.102
'[20:44:28.256]',0.525,0.530,0.535,0.261,0.996,88.107
'[20:44:28.264]',0.510,0.525,0.530,0.261,1.000,85.005
'[20:44:28.272]',0.505,0.520,0.530,0.262,1.015,81.867
'[20:44:28.280]',0.505,0.515,0.525,0.262,1.045,79.014
'[20:44:28.288]',0.500,0.515,0.525,0.262,1.085,76.483
'[20:44:28.296]',0.500,0.515,0.525,0.262,1.138,74.308
'[20:44:28.304]',0.490,0.515,0.525,0.262,1.212,72.418
'[20:44:28.312]',0.490,0.515,0.525,0.262,1.304,70.813
'[20:44:28.320]',0.490,0.515,0.525,0.262,1.413,69.423
'[20:44:28.328]',0.490,0.520,0.525,0.262,1.534,68.246
'[20:44:28.336]',0.485,0.510,0.525,0.262,1.663,67.177
'[20:44:28.344]',0.490,0.515,0.555,0.262,1.796,66.249
'[20:44:28.352]',0.535,0.545,0.670,0.262,1.929,65.501
'[20:44:28.360]',0.640,0.605,0.885,0.262,2.059,64.716
'[20:44:28.368]',0.750,0.680,1.000,0.262,2.183,64.181
'[20:44:28.376]',0.770,0.720,0.980,0.262,2.299,63.682
'[20:44:28.384]',0.615,0.725,0.645,0.262,2.393,63.290
'[20:44:28.392]',0.475,0.695,0.375,0.262,2.471,62.898
'[20:44:28.400]',0.425,0.685,0.320,0.262,2.553,62.613
'[20:44:28.408]',0.435,0.685,0.345,0.262,2.631,62.363
'[20:44:28.416]',0.440,0.660,0.375,0.262,2.704,62.185
'[20:44:28.424]',0.440,0.610,0.410,0.262,2.768,61.971
'[20:44:28.432]',0.445,0.555,0.445,0.262,2.823,61.792
'[20:44:28.440]',0.460,0.520,0.480,0.262,2.867,61.543
'[20:44:28.448]',0.485,0.505,0.505,0.262,2.901,61.258
'[20:44:28.456]',0.500,0.495,0.520,0.262,2.923,60.901
'[20:44:28.464]',0.505,0.490,0.525,0.262,2.934,60.616
'[20:44:28.472]',0.510,0.485,0.530,0.262,2.934,60.224
'[20:44:28.480]',0.515,0.490,0.535,0.262,2.922,59.867
'[20:44:28.488]',0.520,0.495,0.535,0.262,2.900,59.475
'[20:44:28.496]',0.525,0.495,0.540,0.262,2.870,59.118
'[20:44:28.504]',0.530,0.495,0.550,0.262,2.830,58.655
'[20:44:28.512]',0.535,0.495,0.550,0.262,2.780,58.191
'[20:44:28.520]',0.540,0.500,0.555,0.262,2.720,57.692
'[20:44:28.528]',0.540,0.500,0.555,0.262,2.652,57.193
'[20:44:28.536]',0.545,0.500,0.565,0.262,2.575,56.658
'[20:44:28.544]',0.550,0.500,0.570,0.262,2.492,56.159
'[20:44:28.552]',0.555,0.500,0.580,0.262,2.404,55.731
'[20:44:28.560]',0.560,0.500,0.590,0.261,2.313,55.339
'[20:44:28.568]',0.570,0.500,0.595,0.261,2.220,54.982
'[20:44:28.576]',0.585,0.505,0.605,0.261,2.129,54.661
'[20:44:28.584]',0.605,0.505,0.620,0.261,2.051,54.519
'[20:44:28.592]',0.620,0.515,0.625,0.261,1.979,54.626
'[20:44:28.600]',0.640,0.530,0.640,0.261,1.903,55.339
'[20:44:28.608]',0.655,0.540,0.645,0.261,1.828,56.872
'[20:44:28.616]',0.660,0.550,0.645,0.261,1.757,59.439
'[20:44:28.624]',0.665,0.560,0.640,0.261,1.689,62.862
'[20:44:28.632]',0.660,0.570,0.640,0.261,1.626,66.963
'[20:44:28.640]',0.660,0.575,0.640,0.261,1.567,71.420
'[20:44:28.648]',0.650,0.575,0.630,0.261,1.513,75.841
'[20:44:28.656]',0.640,0.585,0.620,0.261,1.464,80.298
'[20:44:28.664]',0.635,0.590,0.600,0.261,1.419,84.399
'[20:44:28.672]',0.615,0.585,0.580,0.261,1.378,88.321
'[20:44:28.680]',0.600,0.580,0.565,0.261,1.342,91.886
'[20:44:28.688]',0.590,0.575,0.555,0.260,1.316,95.060
'[20:44:28.696]',0.580,0.575,0.550,0.260,1.295,97.877
'[20:44:28.704]',0.575,0.575,0.535,0.260,1.273,100.230
'[20:44:28.712]',0.575,0.575,0.530,0.260,1.251,102.191
'[20:44:28.720]',0.575,0.575,0.525,0.260,1.231,103.760
'[20:44:28.728]',0.575,0.575,0.525,0.260,1.212,104.901
'[20:44:28.736]',0.575,0.575,0.530,0.260,1.195,105.935
'[20:44:28.744]',0.575,0.575,0.530,0.260,1.179,106.612
'[20:44:28.752]',0.580,0.575,0.535,0.260,1.164,107.112
'[20:44:28.760]',0.585,0.585,0.535,0.260,1.150,107.361
'[20:44:28.768]',0.590,0.585,0.545,0.260,1.136,107.361
'[20:44:28.776]',0.600,0.590,0.555,0.260,1.122,107.147
'[20:44:28.784]',0.615,0.595,0.565,0.260,1.114,106.826
'[20:44:28.792]',0.620,0.605,0.570,0.260,1.109,106.042
'[20:44:28.800]',0.635,0.615,0.580,0.260,1.099,105.079
'[20:44:28.808]',0.640,0.635,0.585,0.260,1.088,103.689
'[20:44:28.816]',0.650,0.640,0.590,0.259,1.076,102.120
'[20:44:28.824]',0.655,0.635,0.595,0.259,1.063,100.337
'[20:44:28.832]',0.650,0.625,0.590,0.259,1.049,98.340
'[20:44:28.840]',0.640,0.615,0.580,0.259,1.036,96.130
'[20:44:28.848]',0.630,0.610,0.570,0.258,1.025,93.669
'[20:44:28.856]',0.605,0.595,0.565,0.258,1.027,90.995
'[20:44:28.864]',0.585,0.580,0.555,0.257,1.040,88.107
'[20:44:28.872]',0.575,0.575,0.550,0.256,1.054,85.183
'[20:44:28.880]',0.570,0.570,0.545,0.254,1.077,82.259
'[20:44:28.888]',0.570,0.570,0.545,0.253,1.109,79.549
'[20:44:28.896]',0.570,0.570,0.545,0.252,1.154,77.160
'[20:44:28.904]',0.570,0.570,0.545,0.250,1.218,75.057
'[20:44:28.912]',0.570,0.560,0.545,0.249,1.302,73.309
'[20:44:28.920]',0.565,0.560,0.550,0.248,1.403,71.741
'[20:44:28.928]',0.570,0.560,0.545,0.247,1.517,70.421
'[20:44:28.936]',0.565,0.560,0.550,0.246,1.642,69.173
'[20:44:28.944]',0.565,0.560,0.550,0.245,1.772,68.032
'[20:44:28.952]',0.570,0.565,0.595,0.244,1.905,67.105
'[20:44:28.960]',0.620,0.590,0.720,0.242,2.037,66.285
'[20:44:28.968]',0.730,0.665,0.935,0.241,2.165,65.679
'[20:44:28.976]',0.835,0.740,1.000,0.240,2.287,65.144
'[20:44:28.984]',0.840,0.775,0.935,0.239,2.387,64.823
'[20:44:28.992]',0.645,0.755,0.580,0.238,2.472,64.574
'[20:44:29.000]',0.520,0.725,0.345,0.237,2.561,64.217
'[20:44:29.008]',0.485,0.720,0.310,0.237,2.646,64.003
'[20:44:29.016]',0.495,0.715,0.350,0.236,2.725,63.682
'[20:44:29.024]',0.505,0.690,0.390,0.236,2.796,63.361
'[20:44:29.032]',0.505,0.635,0.430,0.236,2.857,63.040
'[20:44:29.040]',0.505,0.590,0.465,0.236,2.909,62.720
'[20:44:29.048]',0.520,0.555,0.500,0.235,2.951,62.434
'[20:44:29.056]',0.540,0.540,0.520,0.235,2.983,62.113
'[20:44:29.064]',0.555,0.530,0.540,0.235,3.006,61.721
'[20:44:29.072]',0.565,0.530,0.550,0.235,3.018,61.365
'[20:44:29.080]',0.570,0.530,0.555,0.234,3.018,61.008
'[20:44:29.088]',0.575,0.530,0.560,0.233,3.005,60.580
'[20:44:29.096]',0.575,0.525,0.565,0.233,2.982,60.117
'[20:44:29.104]',0.580,0.525,0.570,0.232,2.952,59.689
'[20:44:29.112]',0.585,0.530,0.570,0.231,2.912,59.261
'[20:44:29.120]',0.585,0.530,0.570,0.231,2.862,58.762
'[20:44:29.128]',0.590,0.530,0.570,0.231,2.803,58.227
'[20:44:29.136]',0.590,0.530,0.575,0.230,2.735,57.799
'[20:44:29.144]',0.595,0.530,0.575,0.230,2.661,57.300
'[20:44:29.152]',0.595,0.530,0.585,0.230,2.581,56.801
'[20:44:29.160]',0.595,0.525,0.595,0.230,2.498,56.301
'[20:44:29.168]',0.600,0.525,0.600,0.230,2.413,55.873
'[20:44:29.176]',0.610,0.525,0.610,0.230,2.329,55.446
'[20:44:29.184]',0.620,0.525,0.620,0.230,2.255,55.089
'[20:44:29.192]',0.630,0.520,0.640,0.230,2.187,54.982
'[20:44:29.200]',0.640,0.525,0.655,0.231,2.113,55.232
'[20:44:29.208]',0.655,0.525,0.660,0.232,2.040,56.123
'[20:44:29.216]',0.660,0.530,0.665,0.233,1.969,57.870
'[20:44:29.224]',0.665,0.535,0.660,0.234,1.900,60.580
'[20:44:29.232]',0.665,0.540,0.660,0.235,1.837,64.181
'[20:44:29.240]',0.665,0.550,0.660,0.236,1.777,68.389
'[20:44:29.248]',0.660,0.555,0.650,0.236,1.721,72.882
'[20:44:29.256]',0.660,0.565,0.640,0.237,1.671,77.374
'[20:44:29.264]',0.650,0.570,0.625,0.238,1.624,81.724
'[20:44:29.272]',0.640,0.570,0.610,0.239,1.581,85.932
'[20:44:29.280]',0.625,0.570,0.595,0.240,1.542,89.818
'[20:44:29.288]',0.615,0.570,0.585,0.242,1.511,93.455
'[20:44:29.296]',0.605,0.565,0.575,0.243,1.487,96.664
'[20:44:29.304]',0.595,0.565,0.560,0.244,1.462,99.553
'[20:44:29.312]',0.585,0.560,0.555,0.245,1.439,101.977
'[20:44:29.320]',0.585,0.560,0.550,0.246,1.417,104.045
'[20:44:29.328]',0.585,0.560,0.545,0.247,1.398,105.685
'[20:44:29.336]',0.580,0.560,0.545,0.248,1.381,106.826
'[20:44:29.344]',0.575,0.560,0.545,0.250,1.365,107.611
'[20:44:29.352]',0.575,0.560,0.540,0.251,1.348,108.074
'[20:44:29.360]',0.575,0.560,0.540,0.253,1.331,108.431
'[20:44:29.368]',0.575,0.560,0.545,0.254,1.314,108.645
'[20:44:29.376]',0.580,0.560,0.555,0.256,1.294,108.538
'[20:44:29.384]',0.590,0.565,0.560,0.258,1.280,108.288
'[20:44:29.392]',0.595,0.570,0.575,0.259,1.266,107.753
'[20:44:29.400]',0.605,0.570,0.585,0.260,1.249,106.862
'[20:44:29.408]',0.615,0.585,0.595,0.261,1.232,105.792
'[20:44:29.416]',0.620,0.595,0.605,0.263,1.214,104.473
'[20:44:29.424]',0.630,0.600,0.615,0.263,1.197,102.904
'[20:44:29.432]',0.630,0.595,0.615,0.264,1.181,101.157
'[20:44:29.440]',0.630,0.590,0.605,0.265,1.166,99.267
'[20:44:29.448]',0.620,0.575,0.600,0.266,1.152,97.057
'[20:44:29.456]',0.605,0.565,0.590,0.267,1.140,94.596
'[20:44:29.464]',0.585,0.555,0.580,0.268,1.132,91.744
'[20:44:29.472]',0.570,0.545,0.575,0.269,1.130,88.606
'[20:44:29.480]',0.555,0.540,0.565,0.270,1.138,85.219
'[20:44:29.488]',0.550,0.535,0.560,0.271,1.156,82.010
'[20:44:29.496]',0.550,0.535,0.560,0.272,1.187,79.014
'[20:44:29.504]',0.545,0.530,0.560,0.273,1.235,76.447
'[20:44:29.512]',0.535,0.525,0.560,0.274,1.301,74.237
'[20:44:29.520]',0.530,0.525,0.555,0.276,1.387,72.418
'[20:44:29.528]',0.525,0.525,0.555,0.278,1.492,70.956
'[20:44:29.536]',0.525,0.520,0.550,0.280,1.610,69.815
'[20:44:29.544]',0.525,0.520,0.550,0.282,1.737,68.817
'[20:44:29.552]',0.520,0.510,0.555,0.285,1.869,67.854
'[20:44:29.560]',0.525,0.515,0.595,0.287,2.003,67.070
'[20:44:29.568]',0.580,0.545,0.720,0.290,2.134,66.392
'[20:44:29.576]',0.685,0.620,0.930,0.292,2.261,65.750
'[20:44:29.584]',0.790,0.695,1.000,0.294,2.366,65.251
'[20:44:29.592]',0.795,0.725,0.950,0.297,2.456,64.823
'[20:44:29.600]',0.605,0.705,0.590,0.299,2.549,64.467
'[20:44:29.608]',0.470,0.670,0.350,0.301,2.640,64.288
'[20:44:29.616]',0.435,0.660,0.310,0.303,2.724,64.181
'[20:44:29.624]',0.440,0.665,0.345,0.306,2.801,64.003
'[20:44:29.632]',0.450,0.635,0.385,0.308,2.866,63.682
'[20:44:29.640]',0.450,0.585,0.425,0.310,2.923,63.254
'[20:44:29.648]',0.445,0.530,0.465,0.312,2.969,62.862
'[20:44:29.656]',0.465,0.500,0.495,0.314,3.004,62.577
'[20:44:29.664]',0.485,0.485,0.520,0.315,3.027,62.220
'[20:44:29.672]',0.500,0.475,0.535,0.316,3.040,61.971
'[20:44:29.680]',0.505,0.470,0.540,0.317,3.042,61.579
'[20:44:29.688]',0.510,0.465,0.550,0.317,3.032,61.151
'[20:44:29.696]',0.515,0.465,0.550,0.317,3.013,60.616
'[20:44:29.704]',0.520,0.465,0.555,0.317,2.985,60.117
'[20:44:29.712]',0.520,0.470,0.560,0.316,2.948,59.546
'[20:44:29.720]',0.525,0.475,0.560,0.316,2.901,59.011
'[20:44:29.728]',0.525,0.475,0.560,0.316,2.846,58.405
'[20:44:29.736]',0.525,0.475,0.570,0.315,2.780,57.977
'[20:44:29.744]',0.525,0.475,0.575,0.314,2.708,57.549
'[20:44:29.752]',0.525,0.475,0.575,0.314,2.629,57.193
'[20:44:29.760]',0.525,0.475,0.580,0.312,2.544,56.765
'[20:44:29.768]',0.530,0.475,0.585,0.311,2.457,56.230
'[20:44:29.776]',0.535,0.475,0.595,0.310,2.368,55.767
'[20:44:29.784]',0.545,0.475,0.600,0.309,2.287,55.553
'[20:44:29.792]',0.550,0.475,0.615,0.308,2.214,55.303
'[20:44:29.800]',0.555,0.475,0.625,0.308,2.135,55.089
'[20:44:29.808]',0.565,0.475,0.635,0.306,2.054,55.196
'[20:44:29.816]',0.575,0.480,0.645,0.305,1.976,55.731
'[20:44:29.824]',0.585,0.480,0.645,0.304,1.900,57.228
'[20:44:29.832]',0.590,0.485,0.650,0.302,1.829,59.867
'[20:44:29.840]',0.590,0.495,0.650,0.301,1.762,63.540
'[20:44:29.848]',0.595,0.500,0.650,0.300,1.701,67.783
'[20:44:29.856]',0.595,0.505,0.640,0.299,1.645,72.240
'[20:44:29.864]',0.590,0.515,0.630,0.298,1.594,76.732
'[20:44:29.872]',0.585,0.520,0.610,0.297,1.548,81.047
'[20:44:29.880]',0.570,0.525,0.595,0.297,1.511,85.183
'[20:44:29.888]',0.550,0.520,0.585,0.296,1.481,89.105
'[20:44:29.896]',0.535,0.515,0.575,0.295,1.449,92.813
'[20:44:29.904]',0.530,0.510,0.560,0.294,1.418,96.165
'[20:44:29.912]',0.520,0.510,0.550,0.293,1.390,99.267
'[20:44:29.920]',0.510,0.510,0.540,0.292,1.365,101.728
'[20:44:29.928]',0.505,0.505,0.535,0.290,1.341,103.760
'[20:44:29.936]',0.500,0.505,0.530,0.289,1.322,105.151
'[20:44:29.944]',0.495,0.500,0.530,0.288,1.305,106.185
'[20:44:29.952]',0.495,0.500,0.530,0.287,1.289,106.862
'[20:44:29.960]',0.495,0.500,0.530,0.286,1.277,107.397
'[20:44:29.968]',0.500,0.505,0.530,0.285,1.266,107.789
'[20:44:29.976]',0.505,0.510,0.535,0.284,1.255,108.074
'[20:44:29.984]',0.510,0.510,0.540,0.282,1.248,108.181
'[20:44:29.992]',0.515,0.520,0.550,0.281,1.242,108.003
'[20:44:30.000]',0.525,0.525,0.560,0.280,1.234,107.504
'[20:44:30.008]',0.535,0.530,0.570,0.280,1.225,106.684
'[20:44:30.016]',0.550,0.540,0.580,0.280,1.215,105.614
'[20:44:30.024]',0.555,0.560,0.585,0.280,1.205,104.188
'[20:44:30.032]',0.565,0.565,0.590,0.280,1.195,102.476
'[20:44:30.040]',0.570,0.560,0.590,0.280,1.183,100.587
'[20:44:30.048]',0.570,0.550,0.585,0.280,1.171,98.376
'[20:44:30.056]',0.560,0.540,0.580,0.280,1.160,96.094
'[20:44:30.064]',0.550,0.525,0.570,0.280,1.151,93.527
'[20:44:30.072]',0.530,0.510,0.560,0.281,1.143,90.817
'[20:44:30.080]',0.505,0.500,0.550,0.282,1.142,87.822
'[20:44:30.088]',0.490,0.485,0.540,0.283,1.149,84.613
'[20:44:30.096]',0.480,0.475,0.540,0.283,1.162,81.582
'[20:44:30.104]',0.475,0.475,0.540,0.284,1.188,78.729
'[20:44:30.112]',0.475,0.470,0.540,0.285,1.229,76.305
'[20:44:30.120]',0.480,0.470,0.540,0.285,1.286,74.308
'[20:44:30.128]',0.480,0.470,0.540,0.286,1.363,72.632
'[20:44:30.136]',0.485,0.465,0.535,0.287,1.456,71.206
'[20:44:30.144]',0.485,0.465,0.535,0.288,1.563,69.993
'[20:44:30.152]',0.485,0.465,0.535,0.289,1.680,68.817
'[20:44:30.160]',0.485,0.460,0.535,0.290,1.804,67.747
'[20:44:30.168]',0.490,0.465,0.560,0.291,1.932,66.713
'[20:44:30.176]',0.530,0.485,0.665,0.292,2.057,65.857
'[20:44:30.184]',0.625,0.545,0.875,0.293,2.161,65.108
'[20:44:30.192]',0.740,0.620,1.000,0.293,2.254,64.574
'[20:44:30.200]',0.765,0.655,0.995,0.294,2.353,64.181
'[20:44:30.208]',0.605,0.660,0.650,0.294,2.450,64.003
'[20:44:30.216]',0.460,0.620,0.375,0.294,2.543,63.754
'[20:44:30.224]',0.410,0.615,0.305,0.294,2.628,63.504
'[20:44:30.232]',0.415,0.620,0.335,0.294,2.705,63.254
'[20:44:30.240]',0.425,0.600,0.375,0.293,2.773,62.898
'[20:44:30.248]',0.420,0.555,0.410,0.292,2.832,62.613
'[20:44:30.256]',0.420,0.505,0.440,0.291,2.880,62.292
'[20:44:30.264]',0.435,0.460,0.475,0.291,2.917,62.042
'[20:44:30.272]',0.460,0.440,0.500,0.290,2.944,61.792
'[20:44:30.280]',0.475,0.435,0.520,0.290,2.958,61.543
'[20:44:30.288]',0.480,0.430,0.530,0.289,2.961,61.258
'[20:44:30.296]',0.490,0.430,0.535,0.289,2.959,60.794
'[20:44:30.304]',0.490,0.430,0.540,0.288,2.950,60.224
'[20:44:30.312]',0.495,0.430,0.540,0.288,2.934,59.689
'[20:44:30.320]',0.500,0.430,0.545,0.288,2.907,59.154
'[20:44:30.328]',0.490,0.435,0.550,0.289,2.870,58.762
'[20:44:30.336]',0.490,0.435,0.550,0.289,2.823,58.334
'[20:44:30.344]',0.490,0.435,0.550,0.290,2.765,57.942
'[20:44:30.352]',0.500,0.445,0.550,0.291,2.698,57.442
'[20:44:30.360]',0.510,0.450,0.550,0.292,2.623,56.908
'[20:44:30.368]',0.515,0.445,0.555,0.293,2.542,56.301
'[20:44:30.376]',0.520,0.445,0.560,0.295,2.457,55.695
'[20:44:30.384]',0.525,0.440,0.575,0.296,2.378,54.982
'[20:44:30.392]',0.530,0.440,0.580,0.298,2.303,54.412
'[20:44:30.400]',0.540,0.440,0.590,0.300,2.221,54.055
'[20:44:30.408]',0.550,0.440,0.600,0.301,2.135,54.055
'[20:44:30.416]',0.560,0.440,0.615,0.303,2.050,54.376
'[20:44:30.424]',0.565,0.440,0.625,0.305,1.965,55.089
'[20:44:30.432]',0.570,0.445,0.630,0.307,1.884,56.658
'[20:44:30.440]',0.575,0.445,0.635,0.310,1.807,59.011
'[20:44:30.448]',0.580,0.450,0.635,0.312,1.736,62.185
'[20:44:30.456]',0.585,0.460,0.635,0.315,1.671,66.000
'[20:44:30.464]',0.585,0.465,0.625,0.318,1.610,70.172
'[20:44:30.472]',0.575,0.475,0.620,0.321,1.555,74.700
'[20:44:30.480]',0.565,0.480,0.605,0.324,1.512,79.121
'[20:44:30.488]',0.550,0.480,0.595,0.328,1.477,83.472
'[20:44:30.496]',0.535,0.480,0.580,0.332,1.442,87.536
'[20:44:30.504]',0.520,0.475,0.570,0.335,1.408,91.280
'[20:44:30.512]',0.510,0.470,0.560,0.339,1.376,94.775
'[20:44:30.520]',0.500,0.465,0.550,0.342,1.347,97.698
'[20:44:30.528]',0.490,0.465,0.535,0.345,1.321,100.194
'[20:44:30.536]',0.485,0.465,0.530,0.348,1.295,102.227
'[20:44:30.544]',0.485,0.465,0.525,0.351,1.271,103.831
'[20:44:30.552]',0.485,0.465,0.520,0.354,1.248,105.079
'[20:44:30.560]',0.485,0.465,0.525,0.357,1.227,105.935
'[20:44:30.568]',0.485,0.465,0.525,0.360,1.205,106.541
'[20:44:30.576]',0.485,0.465,0.525,0.362,1.185,106.969
'[20:44:30.584]',0.490,0.465,0.530,0.365,1.171,107.254
'[20:44:30.592]',0.495,0.470,0.535,0.367,1.159,107.326
'[20:44:30.600]',0.505,0.480,0.545,0.370,1.144,107.147
'[20:44:30.608]',0.515,0.485,0.555,0.372,1.127,106.684
'[20:44:30.616]',0.530,0.490,0.570,0.375,1.109,105.935
'[20:44:30.624]',0.545,0.505,0.575,0.377,1.092,104.865
'[20:44:30.632]',0.560,0.520,0.580,0.379,1.073,103.546
'[20:44:30.640]',0.570,0.530,0.580,0.382,1.054,102.048
'[20:44:30.648]',0.575,0.525,0.580,0.385,1.033,100.373
'[20:44:30.656]',0.575,0.515,0.580,0.388,1.012,98.483
'[20:44:30.664]',0.565,0.505,0.570,0.391,0.991,96.308
'[20:44:30.672]',0.550,0.500,0.560,0.394,0.972,93.776
'[20:44:30.680]',0.530,0.495,0.550,0.397,0.961,91.031
'[20:44:30.688]',0.510,0.485,0.535,0.400,0.957,88.071
'[20:44:30.696]',0.495,0.475,0.530,0.403,0.956,85.005
'[20:44:30.704]',0.490,0.475,0.530,0.407,0.965,81.903
'[20:44:30.712]',0.490,0.475,0.530,0.410,0.988,78.979
'[20:44:30.720]',0.490,0.470,0.535,0.415,1.028,76.447
'[20:44:30.728]',0.485,0.465,0.535,0.419,1.088,74.201
'[20:44:30.736]',0.480,0.465,0.535,0.424,1.166,72.275
'[20:44:30.744]',0.480,0.470,0.530,0.429,1.260,70.742
'[20:44:30.752]',0.475,0.475,0.535,0.433,1.369,69.352
'[20:44:30.760]',0.470,0.475,0.535,0.438,1.488,68.246
'[20:44:30.768]',0.470,0.475,0.535,0.442,1.615,67.319
'[20:44:30.776]',0.480,0.475,0.565,0.446,1.745,66.535
'[20:44:30.784]',0.525,0.500,0.670,0.451,1.857,65.857
'[20:44:30.792]',0.630,0.570,0.870,0.455,1.959,65.287
'[20:44:30.800]',0.755,0.660,1.000,0.459,2.068,64.716
'[20:44:30.808]',0.785,0.700,0.980,0.463,2.178,64.181
'[20:44:30.816]',0.630,0.705,0.650,0.467,2.283,63.540
'[20:44:30.824]',0.490,0.680,0.375,0.470,2.379,63.040
'[20:44:30.832]',0.435,0.670,0.305,0.473,2.467,62.720
'[20:44:30.840]',0.440,0.670,0.330,0.475,2.547,62.577
'[20:44:30.848]',0.445,0.645,0.365,0.477,2.618,62.470
'[20:44:30.856]',0.445,0.590,0.400,0.479,2.677,62.363
'[20:44:30.864]',0.445,0.535,0.435,0.480,2.727,62.113
'[20:44:30.872]',0.455,0.500,0.465,0.482,2.768,61.721
'[20:44:30.880]',0.475,0.475,0.490,0.482,2.796,61.365
'[20:44:30.888]',0.490,0.470,0.510,0.483,2.811,60.901
'[20:44:30.896]',0.500,0.465,0.515,0.484,2.824,60.438
'[20:44:30.904]',0.505,0.465,0.525,0.484,2.819,60.045
'[20:44:30.912]',0.510,0.465,0.530,0.484,2.802,59.689
'[20:44:30.920]',0.515,0.465,0.535,0.484,2.783,59.261
'[20:44:30.928]',0.515,0.465,0.540,0.484,2.759,58.869
'[20:44:30.936]',0.520,0.465,0.540,0.484,2.727,58.369
'[20:44:30.944]',0.520,0.465,0.545,0.483,2.685,57.942
'[20:44:30.952]',0.515,0.465,0.550,0.482,2.633,57.478
'[20:44:30.960]',0.515,0.465,0.555,0.481,2.573,57.014
'[20:44:30.968]',0.520,0.470,0.555,0.480,2.504,56.551
'[20:44:30.976]',0.525,0.470,0.560,0.479,2.429,56.087
'[20:44:30.984]',0.530,0.475,0.570,0.478,2.358,55.624
'[20:44:30.992]',0.540,0.475,0.575,0.477,2.288,55.196
'[20:44:31.000]',0.550,0.475,0.585,0.475,2.212,54.768
'[20:44:31.008]',0.560,0.480,0.600,0.474,2.131,54.376
