'Time','II','III','AVR','V','RESP','PLETH','ABP'
'[09:23:03.012]',0.345,0.290,-,0.930,0.739,1.904,108.483
'[09:23:03.020]',0.300,0.280,-,0.890,0.735,1.877,124.015
'[09:23:03.028]',0.275,0.275,-,0.855,0.731,1.848,135.884
'[09:23:03.036]',0.250,0.265,-,0.845,0.726,1.820,142.576
'[09:23:03.044]',0.230,0.255,-,0.840,0.721,1.790,144.432
'[09:23:03.052]',0.230,0.255,-,0.835,0.715,1.759,143.064
'[09:23:03.060]',0.235,0.260,-,0.830,0.709,1.728,139.499
'[09:23:03.068]',0.240,0.260,-,0.830,0.702,1.702,134.321
'[09:23:03.076]',0.235,0.260,-,0.830,0.695,1.677,128.069
'[09:23:03.084]',0.235,0.255,-,0.830,0.688,1.654,121.231
'[09:23:03.092]',0.230,0.250,-,0.830,0.681,1.631,114.491
'[09:23:03.100]',0.220,0.245,-,0.825,0.674,1.614,108.385
'[09:23:03.108]',0.220,0.250,-,0.815,0.667,1.598,103.012
'[09:23:03.116]',0.225,0.250,-,0.805,0.660,1.579,98.470
'[09:23:03.124]',0.220,0.250,-,0.800,0.653,1.560,94.806
'[09:23:03.132]',0.220,0.245,-,0.796,0.646,1.542,91.876
'[09:23:03.140]',0.215,0.245,-,0.796,0.639,1.523,89.434
'[09:23:03.148]',0.215,0.245,-,0.791,0.633,1.504,87.284
'[09:23:03.156]',0.215,0.240,-,0.791,0.627,1.485,85.282
'[09:23:03.164]',0.225,0.250,-,0.791,0.623,1.466,83.230
'[09:23:03.172]',0.255,0.265,-,0.810,0.618,1.449,81.228
'[09:23:03.180]',0.290,0.280,-,0.835,0.615,1.431,79.616
'[09:23:03.188]',0.315,0.300,-,0.855,0.612,1.414,78.590
'[09:23:03.196]',0.325,0.305,-,0.861,0.610,1.404,78.346
'[09:23:03.204]',0.345,0.315,-,0.866,0.609,1.396,78.883
'[09:23:03.212]',0.380,0.325,-,0.881,0.608,1.386,79.811
'[09:23:03.220]',0.390,0.330,-,0.876,0.607,1.378,81.130
'[09:23:03.228]',0.340,0.285,-,0.845,0.608,1.376,82.693
'[09:23:03.236]',0.280,0.255,-,0.810,0.608,1.386,84.403
'[09:23:03.244]',0.230,0.245,-,0.791,0.610,1.410,86.161
'[09:23:03.252]',0.200,0.235,-,0.781,0.611,1.455,87.871
'[09:23:03.260]',0.185,0.225,-,0.775,0.613,1.523,89.287
'[09:23:03.268]',0.185,0.225,-,0.775,0.616,1.613,90.313
'[09:23:03.276]',0.190,0.235,-,0.781,0.619,1.719,90.655
'[09:23:03.284]',0.195,0.235,-,0.786,0.622,1.839,90.410
'[09:23:03.292]',0.195,0.230,-,0.791,0.626,1.963,89.629
'[09:23:03.300]',0.185,0.220,-,0.796,0.629,2.069,88.310
'[09:23:03.308]',0.135,0.180,-,0.791,0.632,2.161,86.601
'[09:23:03.316]',0.055,0.100,-,0.840,0.635,2.252,84.793
'[09:23:03.324]',0.044,0.035,-,0.915,0.637,2.333,82.937
'[09:23:03.332]',0.565,0.245,-,1.010,0.639,2.396,81.032
'[09:23:03.340]',1.140,0.765,-,1.041,0.642,2.439,79.323
'[09:23:03.348]',1.220,1.021,-,0.550,0.644,2.517,77.760
'[09:23:03.356]',0.590,0.780,-,0.129,0.647,2.605,76.343
'[09:23:03.364]',0.195,0.425,-,0.115,0.649,2.636,75.171
'[09:23:03.372]',0.044,0.225,-,0.520,0.651,2.634,74.194
'[09:23:03.380]',0.095,0.190,-,0.765,0.653,2.612,73.315
'[09:23:03.388]',0.195,0.210,-,0.905,0.655,2.578,72.680
'[09:23:03.396]',0.245,0.220,-,0.970,0.656,2.540,72.240
'[09:23:03.404]',0.260,0.220,-,1.000,0.657,2.499,71.947
'[09:23:03.412]',0.275,0.220,-,1.026,0.658,2.450,71.654
'[09:23:03.420]',0.295,0.235,-,1.046,0.658,2.398,71.508
'[09:23:03.428]',0.305,0.240,-,1.060,0.658,2.346,71.312
'[09:23:03.436]',0.315,0.240,-,1.085,0.658,2.298,71.117
'[09:23:03.444]',0.330,0.255,-,1.106,0.658,2.254,70.922
'[09:23:03.452]',0.350,0.260,-,1.131,0.656,2.213,70.677
'[09:23:03.460]',0.365,0.265,-,1.155,0.656,2.176,70.482
'[09:23:03.468]',0.380,0.265,-,1.181,0.654,2.144,70.287
'[09:23:03.476]',0.405,0.280,-,1.206,0.652,2.116,70.042
'[09:23:03.484]',0.435,0.295,-,1.230,0.650,2.096,69.652
'[09:23:03.492]',0.470,0.305,-,1.250,0.648,2.081,69.261
'[09:23:03.500]',0.510,0.320,-,1.281,0.645,2.071,68.821
'[09:23:03.508]',0.545,0.335,-,1.305,0.643,2.066,68.284
'[09:23:03.516]',0.580,0.345,-,1.325,0.639,2.066,67.942
'[09:23:03.524]',0.610,0.365,-,1.335,0.635,2.069,67.503
'[09:23:03.532]',0.630,0.375,-,1.325,0.631,2.070,67.063
'[09:23:03.540]',0.645,0.385,-,1.305,0.626,2.067,66.623
'[09:23:03.548]',0.640,0.385,-,1.271,0.621,2.060,66.184
'[09:23:03.556]',0.620,0.380,-,1.230,0.615,2.048,66.184
'[09:23:03.564]',0.585,0.365,-,1.181,0.610,2.029,67.063
'[09:23:03.572]',0.530,0.350,-,1.116,0.605,2.005,69.749
'[09:23:03.580]',0.475,0.335,-,1.055,0.599,1.977,75.611
'[09:23:03.588]',0.410,0.315,-,0.995,0.593,1.945,85.721
'[09:23:03.596]',0.350,0.295,-,0.951,0.587,1.919,99.740
'[09:23:03.604]',0.305,0.280,-,0.910,0.580,1.896,115.126
'[09:23:03.612]',0.260,0.260,-,0.881,0.573,1.871,128.362
'[09:23:03.620]',0.235,0.250,-,0.861,0.566,1.844,137.057
'[09:23:03.628]',0.220,0.245,-,0.850,0.559,1.811,140.915
'[09:23:03.636]',0.215,0.245,-,0.840,0.552,1.776,141.062
'[09:23:03.644]',0.215,0.245,-,0.840,0.546,1.740,138.766
'[09:23:03.652]',0.220,0.250,-,0.840,0.540,1.706,134.566
'[09:23:03.660]',0.220,0.250,-,0.845,0.532,1.672,128.948
'[09:23:03.668]',0.220,0.250,-,0.840,0.525,1.638,122.354
'[09:23:03.676]',0.220,0.250,-,0.840,0.516,1.608,115.614
'[09:23:03.684]',0.230,0.250,-,0.835,0.507,1.582,109.167
'[09:23:03.692]',0.220,0.250,-,0.830,0.498,1.561,103.354
'[09:23:03.700]',0.220,0.250,-,0.820,0.488,1.545,98.372
'[09:23:03.708]',0.220,0.250,-,0.815,0.479,1.527,94.171
'[09:23:03.716]',0.220,0.250,-,0.810,0.470,1.506,90.606
'[09:23:03.724]',0.220,0.250,-,0.805,0.462,1.486,87.626
'[09:23:03.732]',0.220,0.250,-,0.805,0.455,1.465,84.989
'[09:23:03.740]',0.230,0.250,-,0.805,0.449,1.445,82.595
'[09:23:03.748]',0.245,0.255,-,0.825,0.443,1.426,80.349
'[09:23:03.756]',0.275,0.275,-,0.850,0.439,1.409,78.346
'[09:23:03.764]',0.300,0.285,-,0.871,0.435,1.390,76.685
'[09:23:03.772]',0.310,0.285,-,0.876,0.432,1.372,75.757
'[09:23:03.780]',0.335,0.295,-,0.881,0.429,1.356,75.660
'[09:23:03.788]',0.370,0.310,-,0.890,0.427,1.337,76.294
'[09:23:03.796]',0.385,0.315,-,0.885,0.426,1.326,77.418
'[09:23:03.804]',0.335,0.280,-,0.855,0.425,1.319,78.883
'[09:23:03.812]',0.270,0.245,-,0.825,0.424,1.314,80.495
'[09:23:03.820]',0.225,0.235,-,0.805,0.425,1.320,82.351
'[09:23:03.828]',0.200,0.230,-,0.791,0.426,1.340,84.354
'[09:23:03.836]',0.190,0.225,-,0.786,0.428,1.381,86.308
'[09:23:03.844]',0.190,0.220,-,0.786,0.430,1.446,87.871
'[09:23:03.852]',0.190,0.220,-,0.791,0.433,1.537,88.994
'[09:23:03.860]',0.200,0.225,-,0.791,0.435,1.654,89.434
'[09:23:03.868]',0.210,0.230,-,0.791,0.438,1.791,89.238
'[09:23:03.876]',0.210,0.235,-,0.791,0.441,1.939,88.408
'[09:23:03.884]',0.165,0.200,-,0.796,0.443,2.090,87.187
'[09:23:03.892]',0.090,0.125,-,0.861,0.445,2.217,85.575
'[09:23:03.900]',0.070,0.050,-,0.956,0.447,2.324,83.670
'[09:23:03.908]',0.540,0.225,-,1.055,0.448,2.426,81.716
'[09:23:03.916]',1.120,0.710,-,1.070,0.449,2.515,79.762
'[09:23:03.924]',1.216,0.990,-,0.585,0.450,2.582,77.858
'[09:23:03.932]',0.625,0.790,-,0.155,0.450,2.624,76.099
'[09:23:03.940]',0.215,0.440,-,0.124,0.451,2.641,74.536
'[09:23:03.948]',0.040,0.230,-,0.480,0.451,2.639,73.168
'[09:23:03.956]',0.075,0.185,-,0.730,0.451,2.620,71.947
'[09:23:03.964]',0.175,0.200,-,0.885,0.451,2.587,70.873
'[09:23:03.972]',0.235,0.215,-,0.961,0.451,2.543,69.994
'[09:23:03.980]',0.260,0.220,-,0.995,0.451,2.494,69.310
'[09:23:03.988]',0.275,0.220,-,1.015,0.452,2.439,68.821
'[09:23:03.996]',0.290,0.225,-,1.031,0.452,2.390,68.284
'[09:23:04.004]',0.300,0.230,-,1.050,0.453,2.343,67.942
'[09:23:04.012]',0.305,0.235,-,1.075,0.454,2.293,67.551
'[09:23:04.020]',0.325,0.240,-,1.101,0.455,2.243,67.258
'[09:23:04.028]',0.340,0.250,-,1.121,0.456,2.196,66.965
'[09:23:04.036]',0.355,0.250,-,1.150,0.457,2.153,66.721
'[09:23:04.044]',0.375,0.260,-,1.170,0.458,2.114,66.526
'[09:23:04.052]',0.400,0.275,-,1.196,0.459,2.081,66.281
'[09:23:04.060]',0.425,0.280,-,1.220,0.460,2.055,65.988
'[09:23:04.068]',0.450,0.285,-,1.245,0.462,2.034,65.598
'[09:23:04.076]',0.480,0.295,-,1.271,0.463,2.022,65.158
'[09:23:04.084]',0.515,0.305,-,1.296,0.464,2.015,64.816
'[09:23:04.092]',0.555,0.320,-,1.315,0.465,2.013,64.425
'[09:23:04.100]',0.585,0.330,-,1.330,0.467,2.016,64.132
'[09:23:04.108]',0.610,0.345,-,1.325,0.468,2.022,63.839
'[09:23:04.116]',0.625,0.355,-,1.305,0.470,2.026,63.497
'[09:23:04.124]',0.625,0.365,-,1.281,0.471,2.028,63.155
'[09:23:04.132]',0.610,0.365,-,1.235,0.473,2.028,63.009
'[09:23:04.140]',0.575,0.355,-,1.181,0.476,2.023,63.351
'[09:23:04.148]',0.525,0.340,-,1.126,0.479,2.013,65.012
'[09:23:04.156]',0.465,0.320,-,1.060,0.484,1.995,69.163
'[09:23:04.164]',0.400,0.300,-,1.010,0.488,1.972,77.125
'[09:23:04.172]',0.345,0.280,-,0.961,0.493,1.940,89.287
'[09:23:04.180]',0.300,0.260,-,0.920,0.497,1.904,104.136
'[09:23:04.188]',0.255,0.250,-,0.890,0.503,1.867,118.300
'[09:23:04.196]',0.225,0.240,-,0.871,0.508,1.834,128.753
'[09:23:04.204]',0.210,0.235,-,0.861,0.513,1.804,134.370
'[09:23:04.212]',0.195,0.230,-,0.855,0.517,1.769,135.787
'[09:23:04.220]',0.190,0.230,-,0.855,0.522,1.734,134.517
'[09:23:04.228]',0.190,0.230,-,0.850,0.527,1.700,131.293
'[09:23:04.236]',0.190,0.230,-,0.850,0.531,1.667,126.506
'[09:23:04.244]',0.185,0.230,-,0.850,0.535,1.631,120.498
'[09:23:04.252]',0.180,0.230,-,0.840,0.539,1.596,113.758
'[09:23:04.260]',0.180,0.230,-,0.835,0.544,1.562,107.115
'[09:23:04.268]',0.180,0.230,-,0.830,0.548,1.530,100.912
'[09:23:04.276]',0.185,0.230,-,0.825,0.552,1.497,95.490
'[09:23:04.284]',0.175,0.220,-,0.815,0.556,1.463,90.801
'[09:23:04.292]',0.175,0.220,-,0.810,0.560,1.439,86.796
'[09:23:04.300]',0.175,0.220,-,0.810,0.564,1.418,83.230
'[09:23:04.308]',0.185,0.230,-,0.815,0.569,1.397,80.104
'[09:23:04.316]',0.215,0.250,-,0.830,0.574,1.376,77.369
'[09:23:04.324]',0.250,0.265,-,0.855,0.579,1.355,74.878
'[09:23:04.332]',0.265,0.270,-,0.871,0.586,1.333,72.680
'[09:23:04.340]',0.275,0.270,-,0.871,0.593,1.311,70.970
'[09:23:04.348]',0.300,0.280,-,0.885,0.602,1.288,70.091
'[09:23:04.356]',0.335,0.295,-,0.900,0.612,1.265,70.091
'[09:23:04.364]',0.340,0.280,-,0.885,0.621,1.240,70.922
'[09:23:04.372]',0.275,0.250,-,0.850,0.631,1.219,72.289
'[09:23:04.380]',0.220,0.230,-,0.820,0.641,1.201,73.901
'[09:23:04.388]',0.185,0.220,-,0.800,0.652,1.193,75.806
'[09:23:04.396]',0.165,0.215,-,0.791,0.664,1.195,77.858
'[09:23:04.404]',0.155,0.210,-,0.786,0.677,1.208,80.055
'[09:23:04.412]',0.155,0.210,-,0.786,0.692,1.239,82.253
'[09:23:04.420]',0.160,0.210,-,0.786,0.707,1.291,84.061
'[09:23:04.428]',0.165,0.210,-,0.791,0.721,1.370,85.379
'[09:23:04.436]',0.165,0.210,-,0.800,0.735,1.475,85.966
'[09:23:04.444]',0.155,0.200,-,0.805,0.748,1.599,85.868
'[09:23:04.452]',0.105,0.160,-,0.820,0.761,1.738,85.184
'[09:23:04.460]',0.030,0.085,-,0.910,0.776,1.882,84.012
'[09:23:04.468]',0.115,0.035,-,1.041,0.790,2.022,82.449
'[09:23:04.476]',0.595,0.280,-,1.135,0.806,2.155,80.593
'[09:23:04.484]',1.086,0.745,-,1.015,0.821,2.273,78.688
'[09:23:04.492]',1.101,0.930,-,0.541,0.836,2.361,76.685
'[09:23:04.500]',0.480,0.700,-,0.160,0.850,2.422,74.878
'[09:23:04.508]',0.109,0.365,-,0.150,0.863,2.470,73.120
'[09:23:04.516]',-0.050,0.175,-,0.485,0.876,2.500,71.605
'[09:23:04.524]',0.004,0.145,-,0.725,0.886,2.508,70.384
'[09:23:04.532]',0.120,0.180,-,0.885,0.896,2.498,69.310
'[09:23:04.540]',0.190,0.195,-,0.970,0.904,2.470,68.479
'[09:23:04.548]',0.225,0.200,-,1.010,0.912,2.430,67.844
'[09:23:04.556]',0.240,0.210,-,1.036,0.919,2.382,67.503
'[09:23:04.564]',0.260,0.215,-,1.060,0.926,2.331,67.161
'[09:23:04.572]',0.285,0.220,-,1.075,0.932,2.277,66.916
'[09:23:04.580]',0.300,0.230,-,1.101,0.938,2.219,66.721
'[09:23:04.588]',0.320,0.240,-,1.121,0.943,2.159,66.623
'[09:23:04.596]',0.340,0.250,-,1.140,0.948,2.108,66.526
'[09:23:04.604]',0.365,0.265,-,1.160,0.951,2.061,66.428
'[09:23:04.612]',0.390,0.275,-,1.186,0.955,2.010,66.281
'[09:23:04.620]',0.425,0.285,-,1.206,0.958,1.959,66.037
'[09:23:04.628]',0.475,0.315,-,1.225,0.961,1.916,65.793
'[09:23:04.636]',0.520,0.340,-,1.245,0.964,1.884,65.402
'[09:23:04.644]',0.560,0.355,-,1.271,0.967,1.863,65.060
'[09:23:04.652]',0.605,0.380,-,1.296,0.970,1.854,64.718
'[09:23:04.660]',0.655,0.405,-,1.310,0.973,1.855,64.425
'[09:23:04.668]',0.695,0.425,-,1.320,0.975,1.864,64.132
'[09:23:04.676]',0.715,0.435,-,1.305,0.978,1.876,63.742
'[09:23:04.684]',0.715,0.435,-,1.281,0.980,1.886,63.302
'[09:23:04.692]',0.705,0.435,-,1.240,0.982,1.891,62.814
'[09:23:04.700]',0.690,0.435,-,1.191,0.985,1.894,62.569
'[09:23:04.708]',0.650,0.420,-,1.131,0.987,1.896,62.862
'[09:23:04.716]',0.590,0.395,-,1.075,0.990,1.894,64.621
'[09:23:04.724]',0.540,0.390,-,1.021,0.993,1.888,69.163
'[09:23:04.732]',0.485,0.380,-,0.970,0.996,1.878,77.809
'[09:23:04.740]',0.425,0.355,-,0.935,0.999,1.864,90.801
'[09:23:04.748]',0.380,0.340,-,0.910,0.999,1.847,106.187
'[09:23:04.756]',0.355,0.335,-,0.890,1.000,1.824,120.450
'[09:23:04.764]',0.330,0.325,-,0.876,1.000,1.798,130.756
'[09:23:04.772]',0.325,0.320,-,0.871,1.000,1.766,136.129
'[09:23:04.780]',0.320,0.315,-,0.861,1.000,1.733,137.496
'[09:23:04.788]',0.310,0.305,-,0.861,1.000,1.700,136.226
'[09:23:04.796]',0.315,0.305,-,0.866,1.000,1.672,133.100
'[09:23:04.804]',0.315,0.305,-,0.871,1.000,1.649,128.509
'[09:23:04.812]',0.320,0.305,-,0.871,1.000,1.625,122.599
'[09:23:04.820]',0.310,0.300,-,0.855,1.000,1.595,116.102
'[09:23:04.828]',0.305,0.300,-,0.845,0.999,1.567,109.850
'[09:23:04.836]',0.305,0.305,-,0.835,0.998,1.542,104.184
'[09:23:04.844]',0.300,0.300,-,0.835,0.993,1.518,99.300
'[09:23:04.852]',0.285,0.285,-,0.835,0.988,1.495,95.246
'[09:23:04.860]',0.280,0.280,-,0.830,0.982,1.471,91.876
'[09:23:04.868]',0.275,0.275,-,0.825,0.977,1.447,88.994
'[09:23:04.876]',0.275,0.275,-,0.830,0.968,1.423,86.503
'[09:23:04.884]',0.310,0.295,-,0.835,0.960,1.401,84.158
'[09:23:04.892]',0.345,0.320,-,0.866,0.950,1.384,81.912
'[09:23:04.900]',0.360,0.325,-,0.885,0.940,1.372,79.909
'[09:23:04.908]',0.350,0.315,-,0.895,0.929,1.360,78.346
'[09:23:04.916]',0.380,0.325,-,0.895,0.918,1.345,77.613
'[09:23:04.924]',0.415,0.345,-,0.900,0.906,1.328,77.760
'[09:23:04.932]',0.420,0.330,-,0.890,0.894,1.312,78.541
'[09:23:04.940]',0.345,0.290,-,0.855,0.879,1.296,79.860
'[09:23:04.948]',0.285,0.260,-,0.820,0.863,1.282,81.570
'[09:23:04.956]',0.240,0.245,-,0.805,0.845,1.273,83.621
'[09:23:04.964]',0.205,0.230,-,0.796,0.826,1.276,85.966
'[09:23:04.972]',0.190,0.230,-,0.786,0.803,1.294,88.554
'[09:23:04.980]',0.190,0.230,-,0.786,0.780,1.336,90.948
'[09:23:04.988]',0.190,0.225,-,0.791,0.755,1.404,92.950
'[09:23:04.996]',0.190,0.230,-,0.796,0.730,1.482,94.318
'[09:23:05.004]',0.195,0.230,-,0.805,0.705,1.571,94.855
'[09:23:05.012]',0.185,0.215,-,0.810,0.680,1.687,94.611
'[09:23:05.020]',0.135,0.170,-,0.810,0.655,1.826,93.781
'[09:23:05.028]',0.050,0.085,-,0.871,0.631,1.977,92.560
'[09:23:05.036]',0.044,0.030,-,0.966,0.604,2.128,90.850
'[09:23:05.044]',0.595,0.295,-,1.080,0.578,2.271,88.945
'[09:23:05.052]',1.171,0.850,-,1.116,0.550,2.397,86.943
'[09:23:05.060]',1.225,1.035,-,0.534,0.522,2.503,84.989
'[09:23:05.068]',0.515,0.715,-,0.075,0.496,2.587,83.182
'[09:23:05.076]',0.130,0.360,-,0.209,0.470,2.648,81.570
'[09:23:05.084]',0.020,0.195,-,0.546,0.445,2.687,80.104
'[09:23:05.092]',0.095,0.180,-,0.791,0.421,2.704,78.932
'[09:23:05.100]',0.185,0.205,-,0.925,0.396,2.702,78.004
'[09:23:05.108]',0.235,0.220,-,0.990,0.372,2.687,77.320
'[09:23:05.116]',0.255,0.230,-,1.021,0.346,2.661,76.734
'[09:23:05.124]',0.270,0.230,-,1.041,0.322,2.624,76.343
'[09:23:05.132]',0.280,0.235,-,1.060,0.298,2.581,76.099
'[09:23:05.140]',0.300,0.240,-,1.075,0.275,2.532,75.855
'[09:23:05.148]',0.310,0.240,-,1.106,0.253,2.478,75.757
'[09:23:05.156]',0.325,0.245,-,1.131,0.231,2.426,75.611
'[09:23:05.164]',0.355,0.260,-,1.155,0.213,2.378,75.562
'[09:23:05.172]',0.380,0.280,-,1.181,0.195,2.333,75.415
'[09:23:05.180]',0.395,0.285,-,1.211,0.181,2.293,75.220
'[09:23:05.188]',0.420,0.295,-,1.235,0.166,2.260,74.976
'[09:23:05.196]',0.460,0.315,-,1.261,0.153,2.237,74.634
'[09:23:05.204]',0.490,0.330,-,1.291,0.141,2.221,74.194
'[09:23:05.212]',0.520,0.335,-,1.325,0.131,2.213,73.755
'[09:23:05.220]',0.560,0.350,-,1.356,0.121,2.212,73.315
'[09:23:05.228]',0.600,0.370,-,1.376,0.113,2.217,72.875
'[09:23:05.236]',0.630,0.385,-,1.381,0.105,2.228,72.436
'[09:23:05.244]',0.650,0.395,-,1.376,0.099,2.242,71.947
'[09:23:05.252]',0.655,0.400,-,1.356,0.094,2.258,71.361
'[09:23:05.260]',0.650,0.400,-,1.315,0.089,2.272,70.922
'[09:23:05.268]',0.630,0.405,-,1.266,0.085,2.284,70.970
'[09:23:05.276]',0.595,0.385,-,1.206,0.082,2.293,72.240
'[09:23:05.284]',0.545,0.365,-,1.135,0.079,2.295,76.050
'[09:23:05.292]',0.490,0.350,-,1.060,0.077,2.290,83.719
'[09:23:05.300]',0.425,0.320,-,0.995,0.076,2.280,95.930
'[09:23:05.308]',0.365,0.295,-,0.946,0.075,2.262,111.169
'[09:23:05.316]',0.320,0.285,-,0.900,0.075,2.239,126.262
'[09:23:05.324]',0.295,0.280,-,0.866,0.075,2.213,137.789
'[09:23:05.332]',0.280,0.275,-,0.850,0.075,2.183,144.285
'[09:23:05.340]',0.265,0.265,-,0.840,0.076,2.150,146.239
'[09:23:05.348]',0.260,0.265,-,0.840,0.077,2.115,145.018
'[09:23:05.356]',0.255,0.265,-,0.840,0.077,2.081,141.550
'[09:23:05.364]',0.255,0.265,-,0.835,0.077,2.049,136.422
'[09:23:05.372]',0.245,0.255,-,0.840,0.076,2.019,130.218
'[09:23:05.380]',0.240,0.255,-,0.840,0.076,1.991,123.429
'[09:23:05.388]',0.235,0.250,-,0.835,0.075,1.968,116.689
'[09:23:05.396]',0.230,0.250,-,0.830,0.075,1.957,110.485
'[09:23:05.404]',0.230,0.250,-,0.825,0.074,1.952,105.113
'[09:23:05.412]',0.230,0.255,-,0.815,0.073,1.940,100.668
'[09:23:05.420]',0.230,0.255,-,0.810,0.072,1.924,97.053
'[09:23:05.428]',0.230,0.250,-,0.810,0.072,1.905,94.171
'[09:23:05.436]',0.230,0.250,-,0.805,0.071,1.885,91.876
'[09:23:05.444]',0.235,0.255,-,0.805,0.071,1.861,89.922
'[09:23:05.452]',0.240,0.265,-,0.800,0.071,1.838,88.164
'[09:23:05.460]',0.250,0.265,-,0.805,0.072,1.813,86.308
'[09:23:05.468]',0.275,0.275,-,0.825,0.073,1.790,84.500
'[09:23:05.476]',0.305,0.290,-,0.850,0.074,1.767,82.791
'[09:23:05.484]',0.320,0.300,-,0.861,0.076,1.745,81.716
'[09:23:05.492]',0.325,0.305,-,0.861,0.078,1.727,81.374
'[09:23:05.500]',0.350,0.315,-,0.871,0.081,1.712,81.618
'[09:23:05.508]',0.380,0.325,-,0.876,0.084,1.696,82.302
'[09:23:05.516]',0.360,0.310,-,0.855,0.088,1.684,83.279
'[09:23:05.524]',0.290,0.265,-,0.825,0.093,1.680,84.598
'[09:23:05.532]',0.225,0.235,-,0.800,0.099,1.692,86.112
'[09:23:05.540]',0.190,0.225,-,0.786,0.105,1.720,87.724
'[09:23:05.548]',0.175,0.225,-,0.775,0.112,1.770,89.385
'[09:23:05.556]',0.175,0.230,-,0.770,0.118,1.845,90.752
'[09:23:05.564]',0.180,0.230,-,0.775,0.124,1.941,91.680
'[09:23:05.572]',0.180,0.225,-,0.781,0.131,2.060,92.071
'[09:23:05.580]',0.185,0.230,-,0.786,0.138,2.194,91.876
'[09:23:05.588]',0.190,0.230,-,0.786,0.146,2.315,91.045
'[09:23:05.596]',0.170,0.210,-,0.786,0.154,2.424,89.824
'[09:23:05.604]',0.095,0.155,-,0.805,0.162,2.543,88.164
'[09:23:05.612]',0.040,0.060,-,0.881,0.171,2.657,86.356
'[09:23:05.620]',0.240,0.030,-,0.966,0.180,2.753,84.500
'[09:23:05.628]',0.855,0.480,-,1.060,0.189,2.827,82.547
'[09:23:05.636]',1.236,0.976,-,0.845,0.199,2.879,80.739
'[09:23:05.644]',0.895,1.041,-,0.305,0.207,2.907,79.127
'[09:23:05.652]',0.360,0.595,-,0.105,0.215,2.916,77.662
'[09:23:05.660]',0.080,0.295,-,0.350,0.222,2.910,76.441
'[09:23:05.668]',0.040,0.195,-,0.640,0.228,2.891,75.366
'[09:23:05.676]',0.140,0.205,-,0.835,0.235,2.860,74.536
'[09:23:05.684]',0.210,0.215,-,0.935,0.241,2.820,73.852
'[09:23:05.692]',0.240,0.220,-,0.980,0.247,2.779,73.364
'[09:23:05.700]',0.260,0.225,-,1.000,0.253,2.736,72.973
'[09:23:05.708]',0.265,0.220,-,1.026,0.258,2.686,72.729
'[09:23:05.716]',0.275,0.220,-,1.046,0.263,2.631,72.485
'[09:23:05.724]',0.295,0.230,-,1.065,0.267,2.575,72.289
'[09:23:05.732]',0.315,0.245,-,1.090,0.272,2.520,72.094
'[09:23:05.740]',0.330,0.255,-,1.111,0.275,2.468,71.947
'[09:23:05.748]',0.355,0.270,-,1.135,0.279,2.419,71.654
'[09:23:05.756]',0.380,0.280,-,1.160,0.281,2.374,71.508
'[09:23:05.764]',0.400,0.290,-,1.186,0.283,2.335,71.312
'[09:23:05.772]',0.420,0.295,-,1.216,0.285,2.303,70.970
'[09:23:05.780]',0.445,0.300,-,1.240,0.286,2.282,70.531
'[09:23:05.788]',0.480,0.315,-,1.266,0.287,2.269,70.091
'[09:23:05.796]',0.520,0.325,-,1.296,0.288,2.262,69.603
'[09:23:05.804]',0.560,0.335,-,1.320,0.288,2.261,69.163
'[09:23:05.812]',0.605,0.355,-,1.335,0.288,2.264,68.724
'[09:23:05.820]',0.630,0.370,-,1.341,0.288,2.265,68.284
'[09:23:05.828]',0.645,0.375,-,1.325,0.288,2.263,67.844
'[09:23:05.836]',0.645,0.380,-,1.296,0.287,2.259,67.405
'[09:23:05.844]',0.630,0.385,-,1.261,0.286,2.252,67.161
'[09:23:05.852]',0.605,0.375,-,1.216,0.284,2.240,67.747
'[09:23:05.860]',0.565,0.360,-,1.160,0.282,2.225,69.847
'[09:23:05.868]',0.510,0.345,-,1.090,0.280,2.205,74.976
'[09:23:05.876]',0.450,0.330,-,1.026,0.278,2.182,84.305
'[09:23:05.884]',0.390,0.310,-,0.961,0.276,2.154,97.981
'[09:23:05.892]',0.345,0.295,-,0.915,0.274,2.127,114.002
'[09:23:05.900]',0.300,0.280,-,0.881,0.270,2.099,128.704
'[09:23:05.908]',0.260,0.260,-,0.855,0.267,2.064,139.010
'[09:23:05.916]',0.235,0.250,-,0.835,0.262,2.024,144.139
'[09:23:05.924]',0.225,0.250,-,0.835,0.258,1.984,144.920
'[09:23:05.932]',0.225,0.250,-,0.835,0.253,1.946,142.869
'[09:23:05.940]',0.230,0.255,-,0.830,0.247,1.908,138.864
'[09:23:05.948]',0.230,0.260,-,0.830,0.241,1.870,133.344
'[09:23:05.956]',0.230,0.260,-,0.835,0.235,1.833,126.946
'[09:23:05.964]',0.230,0.255,-,0.830,0.229,1.797,120.059
'[09:23:05.972]',0.230,0.255,-,0.825,0.224,1.763,113.514
'[09:23:05.980]',0.230,0.255,-,0.815,0.218,1.734,107.555
'[09:23:05.988]',0.225,0.250,-,0.815,0.213,1.710,102.475
'[09:23:05.996]',0.215,0.245,-,0.810,0.207,1.689,98.225
'[09:23:06.004]',0.220,0.245,-,0.805,0.202,1.669,94.806
'[09:23:06.012]',0.220,0.250,-,0.800,0.197,1.647,91.973
'[09:23:06.020]',0.225,0.250,-,0.796,0.192,1.628,89.678
