Time,HR,PTT,DBP,SBP
27.128,,,,
27.136,,,,
27.144,,,,
27.152,,,,
27.16,,,,
27.168,,,,
27.176,,,,
27.184,,,,
27.192,,,,
27.2,,,,
27.208,,,,
27.216,,,,
27.224,,,,
27.232,,,,
27.24,,,,
27.248,,,,
27.256,,,,
27.264,,,,
27.272,,,,
27.28,95.79703612087005,0.5999999999999979,,
27.288,,,,
27.296,,,,
27.304,,,,
27.312,,,,
27.32,,,,
27.328,,,,
27.336,,,,
27.344,,,,
27.352,,,,
27.36,,,,
27.368,,,,
27.376,,,,
27.384,,,,
27.392,,,,
27.4,,,,
27.408,,,,
27.416,,,,
27.424,,,,
27.432,,,,
27.44,,,,
27.448,,,,
27.456,,,,
27.464,,,,
27.472,,,,
27.48,,,,
27.488,,,,
27.496,,,,
27.504,,,,
27.512,,,,
27.52,,,,
27.528,,,,
27.536,,,,
27.544,,,,
27.552,,,,
27.56,,,,
27.568,,,,
27.576,,,,
27.584,,,,
27.592,,,,
27.6,,,,
27.608,,,,
27.616,,,,
27.624,,,,118.601
27.632,,,,
27.64,,,,
27.648,,,,
27.656,,,,
27.664,,,,
27.672,,,,
27.68,,,,
27.688,,,,
27.696,,,,
27.704,,,,
27.712,,,,
27.72,,,,
27.728,,,,
27.736,,,,
27.744,,,,
27.752,,,,
27.76,,,,
27.768,,,,
27.776,,,,
27.784,,,,
27.792,,,,
27.8,,,,
27.808,,,,
27.816,,,,
27.824,,,,
27.832,,,,
27.84,,,,
27.848,,,,
27.856,,,,
27.864,,,,
27.872,,,,
27.88,,,,
27.888,,,,
27.896,,,,
27.904,,,,
27.912,94.93670886075981,0.6159999999999997,,
27.92,,,,
27.928,,,,
27.936,,,,
27.944,,,,
27.952,,,,
27.96,,,,
27.968,,,,
27.976,,,,
27.984,,,,
27.992,,,,
28.0,,,,
28.008,,,,
28.016,,,,
28.024,,,,
28.032,,,,
28.04,,,,
28.048,,,,
28.056,,,,
28.064,,,,
28.072,,,,
28.08,,,,
28.088,,,,
28.096,,,,
28.104,,,,
28.112,,,,
28.12,,,,
28.128,,,,
28.136,,,,
28.144,,,64.861,
28.152,,,,
28.16,,,,
28.168,,,,
28.176,,,,
28.184,,,,
28.192,,,,
28.2,,,,
28.208,,,,
28.216,,,,
28.224,,,,
28.232,,,,
28.24,,,,
28.248,,,,
28.256,,,,
28.264,,,,109.655
28.272,,,,
28.28,,,,
28.288,,,,
28.296,,,,
28.304,,,,
28.312,,,,
28.32,,,,
28.328,,,,
28.336,,,,
28.344,,,,
28.352,,,,
28.36,,,,
28.368,,,,
28.376,,,,
28.384,,,,
28.392,,,,
28.4,,,,
28.408,,,,
28.416,,,,
28.424,,,,
28.432,,,,
28.44,,,,
28.448,,,,
28.456,,,,
28.464,,,,
28.472,,,,
28.48,,,,
28.488,,,,
28.496,,,,
28.504,,,,
28.512,,,,
28.52,,,,
28.528,,,,
28.536,,,,
28.544,,,,
28.552,93.74999999999991,0.6159999999999997,,
28.56,,,,
28.568,,,,
28.576,,,,
28.584,,,,
28.592,,,,
28.6,,,,
28.608,,,,
28.616,,,,
28.624,,,,
28.632,,,,
28.64,,,,
28.648,,,,
28.656,,,,
28.664,,,,
28.672,,,,
28.68,,,,
28.688,,,,
28.696,,,,
28.704,,,,
28.712,,,,
28.72,,,,
28.728,,,,
28.736,,,,
28.744,,,,
28.752,,,,
28.76,,,,
28.768,,,,
28.776,,,,
28.784,,,,
28.792,,,,
28.8,,,61.348,
28.808,,,,
28.816,,,,
28.824,,,,
28.832,,,,
28.84,,,,
28.848,,,,
28.856,,,,
28.864,,,,
28.872,,,,
28.88,,,,
28.888,,,,
28.896,,,,
28.904,,,,
28.912,,,,103.74
28.92,,,,
28.928,,,,
28.936,,,,
28.944,,,,
28.952,,,,
28.96,,,,
28.968,,,,
28.976,,,,
28.984,,,,
28.992,,,,
29.0,,,,
29.008,,,,
29.016,,,,
29.024,,,,
29.032,,,,
29.04,,,,
29.048,,,,
29.056,,,,
29.064,,,,
29.072,,,,
29.08,,,,
29.088,,,,
29.096,,,,
29.104,,,,
29.112,,,,
29.12,,,,
29.128,,,,
29.136,,,,
29.144,,,,
29.152,,,,
29.16,,,,
29.168,,,,
29.176,,,,
29.184,,,,
29.192,93.74999999999991,0.6400000000000006,,
29.2,,,,
29.208,,,,
29.216,,,,
29.224,,,,
29.232,,,,
29.24,,,,
29.248,,,,
29.256,,,,
29.264,,,,
29.272,,,,
29.28,,,,
29.288,,,,
29.296,,,,
29.304,,,,
29.312,,,,
29.32,,,,
29.328,,,,
29.336,,,,
29.344,,,,
29.352,,,,
29.36,,,,
29.368,,,,
29.376,,,,
29.384,,,,
29.392,,,,
29.4,,,,
29.408,,,,
29.416,,,,
29.424,,,,
29.432,,,,
29.44,,,,
29.448,,,59.252,
29.456,,,,
29.464,,,,
29.472,,,,
29.48,,,,
29.488,,,,
29.496,,,,
29.504,,,,
29.512,,,,
29.52,,,,
29.528,,,,
29.536,,,,
29.544,,,,
29.552,,,,
29.56,,,,
29.568,,,,97.695
29.576,,,,
29.584,,,,
29.592,,,,
29.6,,,,
29.608,,,,
29.616,,,,
29.624,,,,
29.632,,,,
29.64,,,,
29.648,,,,
29.656,,,,
29.664,,,,
29.672,,,,
29.68,,,,
29.688,,,,
29.696,,,,
29.704,,,,
29.712,,,,
29.72,,,,
29.728,,,,
29.736,,,,
29.744,,,,
29.752,,,,
29.76,,,,
29.768,,,,
29.776,,,,
29.784,,,,
29.792,,,,
29.8,,,,
29.808,,,,
29.816,,,,
29.824,,,,
29.832,,,,
29.84,92.59259259259264,0.6239999999999988,,
29.848,,,,
29.856,,,,
29.864,,,,
29.872,,,,
29.88,,,,
29.888,,,,
29.896,,,,
29.904,,,,
29.912,,,,
29.92,,,,
29.928,,,,
29.936,,,,
29.944,,,,
29.952,,,,
29.96,,,,
29.968,,,,
29.976,,,,
29.984,,,,
29.992,,,,
30.0,,,,
30.008,,,,
30.016,,,,
30.024,,,,
30.032,,,,
30.04,,,,
30.048,,,,
30.056,,,,
30.064,,,,
30.072,,,,
30.08,,,,
30.088,,,58.801,
30.096,,,,
30.104,,,,
30.112,,,,
30.12,,,,
30.128,,,,
30.136,,,,
30.144,,,,
30.152,,,,
30.16,,,,
30.168,,,,
30.176,,,,
30.184,,,,
30.192,,,,
30.2,,,,
30.208,,,,96.422
30.216,,,,
30.224,,,,
30.232,,,,
30.24,,,,
30.248,,,,
30.256,,,,
30.264,,,,
30.272,,,,
30.28,,,,
30.288,,,,
30.296,,,,
30.304,,,,
30.312,,,,
30.32,,,,
30.328,,,,
30.336,,,,
30.344,,,,
30.352,,,,
30.36,,,,
30.368,,,,
30.376,,,,
30.384,,,,
30.392,,,,
30.4,,,,
30.408,,,,
30.416,,,,
30.424,,,,
30.432,,,,
30.44,,,,
30.448,,,,
30.456,,,,
30.464,96.15384615384635,,,
30.472,,,,
30.48,,,,
30.488,,,,
30.496,,,,
30.504,,,,
30.512,,,,
30.52,,,,
30.528,,,,
30.536,,,,
30.544,,,,
30.552,,,,
30.56,,,,
30.568,,,,
30.576,,,,
30.584,,,,
30.592,,,,
30.6,,,,
30.608,,,,
30.616,,,,
30.624,,,,
30.632,,,,
30.64,,,,
30.648,,,,
30.656,,,,
30.664,,,,
30.672,,,,
30.68,,,,
30.688,,,,
30.696,,,,
30.704,,,60.413,
30.712,,,,
30.72,,,,
30.728,,,,
30.736,,,,
30.744,,,,
30.752,,,,
30.76,,,,
30.768,,,,
30.776,,,,
30.784,,,,
30.792,,,,
30.8,,,,
30.808,,,,
30.816,,,,
30.824,,,,
30.832,,,,
30.84,,,,
30.848,,,,
30.856,,,,139.507
30.864,,,,
30.872,,,,
30.88,,,,
30.888,,,,
30.896,,,,
30.904,,,,
30.912,,,,
30.92,,,,
30.928,,,,
30.936,,,,
30.944,,,,
30.952,,,,
30.96,,,,
30.968,,,,
30.976,,,,
30.984,,,,
30.992,,,,
31.0,,,,
31.008,,,,
31.016,,,,
31.024,,,,
31.032,,,,
31.04,,,,
31.048,,,,
31.056,,,,
31.064,,,,
31.072,,,,
31.08,,,,
31.088,,,,
31.096,,,,
31.104,,,,
31.112,92.59259259259264,0.5680000000000014,,
31.12,,,,
31.128,,,,
31.136,,,,
31.144,,,,
31.152,,,,
31.16,,,,
31.168,,,,
31.176,,,,
31.184,,,,
31.192,,,,
31.2,,,,
31.208,,,,
31.216,,,,
31.224,,,,
31.232,,,,
31.24,,,,
31.248,,,,
31.256,,,,
31.264,,,,
31.272,,,,
31.28,,,,
31.288,,,,
31.296,,,,
31.304,,,,
31.312,,,,
31.32,,,,
31.328,,,,
31.336,,,,
31.344,,,,
31.352,,,,
31.36,,,,
31.368,,,,
31.376,,,,
31.384,,,,
31.392,,,,
31.4,,,,
31.408,,,,
31.416,,,,134.075
31.424,,,,
31.432,,,,
31.44,,,,
31.448,,,,
31.456,,,,
31.464,,,,
31.472,,,,
31.48,,,,
31.488,,,,
31.496,,,,
31.504,,,,
31.512,,,,
31.52,,,,
31.528,,,,
31.536,,,,
31.544,,,,
31.552,,,,
31.56,,,,
31.568,,,,
31.576,,,,
31.584,,,,
31.592,,,,
31.6,,,,
31.608,,,,
31.616,,,,
31.624,,,,
31.632,,,,
31.64,,,,
31.648,,,,
31.656,,,,
31.664,,,,
31.672,,,,
31.68,,,,
31.688,,,,
31.696,,,,
31.704,,,,
31.712,,,,
31.72,,,,
31.728,,,,
31.736,,,,
31.744,,,,
31.752,,,,
31.76,92.59259259259213,0.6239999999999988,,
31.768,,,,
31.776,,,,
31.784,,,,
31.792,,,,
31.8,,,,
31.808,,,,
31.816,,,,
31.824,,,,
31.832,,,,
31.84,,,,
31.848,,,,
31.856,,,,
31.864,,,,
31.872,,,,
31.88,,,,
31.888,,,,
31.896,,,,
31.904,,,,
31.912,,,,
31.92,,,,
31.928,,,,
31.936,,,,
31.944,,,,
31.952,,,,
31.96,,,,
31.968,,,,
31.976,,,,
31.984,,,,
31.992,,,57.189,
32.0,,,,
32.008,,,,
32.016,,,,
32.024,,,,
32.032,,,,
32.04,,,,
32.048,,,,
32.056,,,,
32.064,,,,
32.072,,,,
32.08,,,,
32.088,,,,
32.096,,,,
32.104,,,,
32.112,,,,
32.12,,,,
32.128,,,,99.097
32.136,,,,
32.144,,,,
32.152,,,,
32.16,,,,
32.168,,,,
32.176,,,,
32.184,,,,
32.192,,,,
32.2,,,,
32.208,,,,
32.216,,,,
32.224,,,,
32.232,,,,
32.24,,,,
32.248,,,,
32.256,,,,
32.264,,,,
32.272,,,,
32.28,,,,
32.288,,,,
32.296,,,,
32.304,,,,
32.312,,,,
32.32,,,,
32.328,,,,
32.336,,,,
32.344,,,,
32.352,,,,
32.36,,,,
32.368,,,,
32.376,,,,
32.384,,,,
32.392,,,,
32.4,93.75000000000044,,,
32.408,,,,
32.416,,,,
32.424,,,,
32.432,,,,
32.44,,,,
32.448,,,,
32.456,,,,
32.464,,,,
32.472,,,,
32.48,,,,
32.488,,,,
32.496,,,,
32.504,,,,
32.512,,,,
32.52,,,,
32.528,,,,
32.536,,,,
32.544,,,,
32.552,,,,
32.56,,,,
32.568,,,,
32.576,,,,
32.584,,,,
32.592,,,,
32.6,,,,
32.608,,,,
32.616,,,,
32.624,,,,
32.632,,,,
32.64,,,,
32.648,,,56.85,
32.656,,,,
32.664,,,,
32.672,,,,
32.68,,,,
32.688,,,,
32.696,,,,
32.704,,,,
32.712,,,,
32.72,,,,
32.728,,,,
32.736,,,,
32.744,,,,
32.752,,,,
32.76,,,,
32.768,,,,105.255
32.776,,,,
32.784,,,,
32.792,,,,
32.8,,,,
32.808,,,,
32.816,,,,
32.824,,,,
32.832,,,,
32.84,,,,
32.848,,,,
32.856,,,,
32.864,,,,
32.872,,,,
32.88,,,,
32.888,,,,
32.896,,,,
32.904,,,,
32.912,,,,
32.92,,,,
32.928,,,,
32.936,,,,
32.944,,,,
32.952,,,,
32.96,,,,
32.968,,,,
32.976,,,,
32.984,,,,
32.992,,,,
33.0,,,,
33.008,,,,
33.016,,,,
33.024,96.15384615384579,0.5371428571428558,,
33.032,,,,
33.04,,,,
33.048,,,,
33.056,,,,
33.064,,,,
33.072,,,,
33.08,,,,
33.088,,,,
33.096,,,,
33.104,,,,
33.112,,,,
33.12,,,,
33.128,,,,
33.136,,,,
33.144,,,,
33.152,,,,
33.16,,,,
33.168,,,,
33.176,,,,
33.184,,,,
33.192,,,,
33.2,,,,
33.208,,,,
33.216,,,,
33.224,,,,
33.232,,,,
33.24,,,,
33.248,,,,
33.256,,,,
33.264,,,,
33.272,,,49.919,
33.28,,,,
33.288,,,,
33.296,,,,
33.304,,,,
33.312,,,,
33.32,,,,
33.328,,,,
33.336,,,,
33.344,,,,
33.352,,,,
33.36,,,,
33.368,,,,
33.376,,,,
33.384,,,,
33.392,,,,
33.4,,,,
33.408,,,,
33.416,,,,104.723
33.424,,,,
33.432,,,,
33.44,,,,
33.448,,,,
33.456,,,,
33.464,,,,
33.472,,,,
33.48,,,,
33.488,,,,
33.496,,,,
33.504,,,,
33.512,,,,
33.52,,,,
33.528,,,,
33.536,,,,
33.544,,,,
33.552,,,,
33.56,,,,
33.568,,,,
33.576,,,,
33.584,,,,
33.592,,,,
33.6,,,,
33.608,,,,
33.616,,,,
33.624,,,,
33.632,,,,
33.64,,,,
33.648,,,,
33.656,94.93670886075981,0.45028571428571285,,
33.664,,,,
33.672,,,,
33.68,,,,
33.688,,,,
33.696,,,,
33.704,,,,
33.712,,,,
33.72,,,,
33.728,,,,
33.736,,,,
33.744,,,,
33.752,,,,
33.76,,,,
33.768,,,,
33.776,,,,
33.784,,,,
33.792,,,,
33.8,,,,
33.808,,,,
33.816,,,,
33.824,,,,
33.832,,,,
33.84,,,,
33.848,,,,
33.856,,,,
33.864,,,,
33.872,,,,
33.88,,,,
33.888,,,,
33.896,,,,
33.904,,,55.287,
33.912,,,,
33.92,,,,
33.928,,,,
33.936,,,,
33.944,,,,
33.952,,,,
33.96,,,,
33.968,,,,
33.976,,,,
33.984,,,,
33.992,,,,
34.0,,,,
34.008,,,,
34.016,,,,
34.024,,,,
34.032,,,,
34.04,,,,110.88
34.048,,,,
34.056,,,,
34.064,,,,
34.072,,,,
34.08,,,,
34.088,,,,
34.096,,,,
34.104,,,,
34.112,,,,
34.12,,,,
34.128,,,,
34.136,,,,
34.144,,,,
34.152,,,,
34.16,,,,
34.168,,,,
34.176,,,,
34.184,,,,
34.192,,,,
34.2,,,,
34.208,,,,
34.216,,,,
34.224,,,,
34.232,,,,
34.24,,,,
34.248,,,,
34.256,,,,
34.264,,,,
34.272,97.40259740259745,0.36342857142857,,
34.28,,,,
34.288,,,,
34.296,,,,
34.304,,,,
34.312,,,,
34.32,,,,
34.328,,,,
34.336,,,,
34.344,,,,
34.352,,,,
34.36,,,,
34.368,,,,
34.376,,,,
34.384,,,,
34.392,,,,
34.4,,,,
34.408,,,,
34.416,,,63.846,
34.424,,,,
34.432,,,,
34.44,,,,
34.448,,,,
34.456,,,,
34.464,,,,
34.472,,,,
34.48,,,,
34.488,,,,
34.496,,,,
34.504,,,,
34.512,,,,
34.52,,,,
34.528,,,,
34.536,,,,
34.544,,,,
34.552,,,,
34.56,,,,
34.568,,,,
34.576,,,,
34.584,,,,
34.592,,,,
34.6,,,,
34.608,,,,
34.616,,,,
34.624,,,,
34.632,,,,
34.64,,,,
34.648,,,,
34.656,,,,
34.664,,,,
34.672,,,,117.859
34.68,,,,
34.688,,,,
34.696,,,,
34.704,,,,
34.712,,,,
34.72,,,,
34.728,,,,
34.736,,,,
34.744,,,,
34.752,,,,
34.76,,,,
34.768,,,,
34.776,,,,
34.784,,,,
34.792,,,,
34.8,,,,
34.808,,,,
34.816,,,,
34.824,,,,
34.832,,,,
34.84,,,,
34.848,,,,
34.856,,,,
34.864,,,,
34.872,,,,
34.88,98.68421052631513,0.276571428571427,,
34.888,,,,
34.896,,,,
34.904,,,,
34.912,,,,
34.92,,,,
34.928,,,,
34.936,,,,
34.944,,,,
34.952,,,,
34.96,,,,
34.968,,,,
34.976,,,,
34.984,,,,
34.992,,,,
35.0,,,,
35.008,,,,
35.016,,,,
35.024,,,,
35.032,,,,
35.04,,,,
35.048,,,,
35.056,,,,
35.064,,,,
35.072,,,,
35.08,,,,
35.088,,,,
35.096,,,,
35.104,,,,
35.112,,,,
35.12,,,,
35.128,,,,
35.136,,,,
35.144,,,,
35.152,,,,
35.16,,,,
35.168,,,,
35.176,,,,
35.184,,,,
35.192,,,,
35.2,,,,
35.208,,,,
35.216,,,,
35.224,,,,
35.232,,,,
35.24,,,,140.377
35.248,,,,
35.256,,,,
35.264,,,,
35.272,,,,
35.28,,,,
35.288,,,,
35.296,,,,
35.304,,,,
35.312,,,,
35.32,,,,
35.328,,,,
35.336,,,,
35.344,,,,
35.352,,,,
35.36,,,,
35.368,,,,
35.376,,,,
35.384,,,,
35.392,,,,
35.4,,,,
35.408,,,,
35.416,,,,
35.424,,,,
35.432,,,,
35.44,,,,
35.448,,,,
35.456,,,,
35.464,,,,
35.472,,,,
35.48,,,,
35.488,,,,
35.496,97.40259740259745,0.18971428571428411,,
35.504,,,,
35.512,,,,
35.52,,,,
35.528,,,,
35.536,,,,
35.544,,,,
35.552,,,,
35.56,,,,
35.568,,,,
35.576,,,,
35.584,,,,
35.592,,,,
35.6,,,,
35.608,,,,
35.616,,,,
35.624,,,,
35.632,,,,
35.64,,,,
35.648,,,,
35.656,,,,
35.664,,,,
35.672,,,,
35.68,,,,
35.688,,,,
35.696,,,,
35.704,,,,
35.712,,,,
35.72,,,,
35.728,,,,
35.736,,,,
35.744,,,74.194,
35.752,,,,
35.76,,,,
35.768,,,,
35.776,,,,
35.784,,,,
35.792,,,,
35.8,,,,
35.808,,,,
35.816,,,,
35.824,,,,
35.832,,,,
35.84,,,,
35.848,,,,
35.856,,,,
35.864,,,,
35.872,,,,122.502
35.88,,,,
35.888,,,,
35.896,,,,
35.904,,,,
35.912,,,,
35.92,,,,
35.928,,,,
35.936,,,,
35.944,,,,
35.952,,,,
35.96,,,,
35.968,,,,
35.976,,,,
35.984,,,,
35.992,,,,
36.0,,,,
36.008,,,,
36.016,,,,
36.024,,,,
36.032,,,,
36.04,,,,
36.048,,,,
36.056,,,,
36.064,,,,
36.072,,,,
36.08,,,,
36.088,,,,
36.096,,,,
36.104,98.68421052631628,0.10285714285714118,,
36.112,,,,
36.12,,,,
36.128,,,,
36.136,,,,
36.144,,,,
36.152,,,,
36.16,,,,
36.168,,,,
36.176,,,,
36.184,,,,
36.192,,,,
36.2,,,,
36.208,,,,
36.216,,,,
36.224,,,,
36.232,,,,
36.24,,,,
36.248,,,,
36.256,,,,
36.264,,,,
36.272,,,,
36.28,,,,
36.288,,,,
36.296,,,,
36.304,,,,
36.312,,,,
36.32,,,,
36.328,,,,
36.336,,,,
36.344,,,,
36.352,,,,
36.36,,,,
36.368,,,,
36.376,,,,
36.384,,,,
36.392,,,,
36.4,,,,
36.408,,,,
36.416,,,,
36.424,,,,141.747
36.432,,,,
36.44,,,,
36.448,,,,
36.456,,,,
36.464,,,,
36.472,,,,
36.48,,,,
36.488,,,,
36.496,,,,
36.504,,,,
36.512,,,,
36.52,,,,
36.528,,,,
36.536,,,,
36.544,,,,
36.552,,,,
36.56,,,,
36.568,,,,
36.576,,,,
36.584,,,,
36.592,,,,
36.6,,,,
36.608,,,,
36.616,,,,
36.624,,,,
36.632,,,,
36.64,,,,
36.648,,,,
36.656,,,,
36.664,,,,
36.672,,,,
36.68,,,,
36.688,,,,
36.696,,,,
36.704,,,,
36.712,98.68421052631513,0.015999999999998238,,
36.72,,,,
36.728,,,,
36.736,,,,
36.744,,,,
36.752,,,,
36.76,,,,
36.768,,,,
36.776,,,,
36.784,,,,
36.792,,,,
36.8,,,,
36.808,,,,
36.816,,,,
36.824,,,,
36.832,,,,
36.84,,,,
36.848,,,,
36.856,,,,
36.864,,,,
36.872,,,,
36.88,,,,
36.888,,,,
36.896,,,,
36.904,,,,
36.912,,,,
36.92,,,,
36.928,,,,
36.936,,,82.737,
36.944,,,,
36.952,,,,
36.96,,,,
36.968,,,,
36.976,,,,
36.984,,,,
36.992,,,,
37.0,,,,
37.008,,,,
37.016,,,,
37.024,,,,
37.032,,,,
37.04,,,,
37.048,,,,
37.056,,,,
37.064,,,,
37.072,,,,
37.08,,,,127.966
37.088,,,,
37.096,,,,
37.104,,,,
37.112,,,,
37.12,,,,
37.128,,,,
37.136,,,,
37.144,,,,
37.152,,,,
37.16,,,,
37.168,,,,
37.176,,,,
37.184,,,,
37.192,,,,
37.2,,,,
37.208,,,,
37.216,,,,
37.224,,,,
37.232,,,,
37.24,,,,
37.248,,,,
37.256,,,,
37.264,,,,
37.272,,,,
37.28,,,,
37.288,,,,
37.296,,,,
37.304,,,,
37.312,100.00000000000095,0.016000000000005343,,
37.32,,,,
37.328,,,,
37.336,,,,
37.344,,,,
37.352,,,,
37.36,,,,
37.368,,,,
37.376,,,,
37.384,,,,
37.392,,,,
37.4,,,,
37.408,,,,
37.416,,,,
37.424,,,,
37.432,,,,
37.44,,,,
37.448,,,,
37.456,,,,
37.464,,,,
37.472,,,,
37.48,,,,
37.488,,,,
37.496,,,,
37.504,,,,
37.512,,,,
37.52,,,,
37.528,,,,
37.536,,,,
37.544,,,,
37.552,,,79.03,
37.56,,,,
37.568,,,,
37.576,,,,
37.584,,,,
37.592,,,,
37.6,,,,
37.608,,,,
37.616,,,,
37.624,,,,
37.632,,,,
37.64,,,,
37.648,,,,
37.656,,,,
37.664,,,,
37.672,,,,139.007
37.68,,,,
37.688,,,,
37.696,,,,
37.704,,,,
37.712,,,,
37.72,,,,
37.728,,,,
37.736,,,,
37.744,,,,
37.752,,,,
37.76,,,,
37.768,,,,
37.776,,,,
37.784,,,,
37.792,,,,
37.8,,,,
37.808,,,,
37.816,,,,
37.824,,,,
37.832,,,,
37.84,,,,
37.848,,,,
37.856,,,,
37.864,,,,
37.872,,,,
37.88,,,,
37.888,,,,
37.896,,,,
37.904,,,,
37.912,99.99999999999976,0.02400000000000091,,
37.92,,,,
37.928,,,,
37.936,,,,
37.944,,,,
37.952,,,,
37.96,,,,
37.968,,,,
37.976,,,,
37.984,,,,
37.992,,,,
38.0,,,,
38.008,,,,
38.016,,,,
38.024,,,,
38.032,,,,
38.04,,,,
38.048,,,,
38.056,,,,
38.064,,,,
38.072,,,,
38.08,,,,
38.088,,,,
38.096,,,,
38.104,,,,
38.112,,,,
38.12,,,,
38.128,,,,
38.136,,,,
38.144,,,,
38.152,,,,
38.16,,,,
38.168,,,,
38.176,,,,
38.184,,,,
38.192,,,,
38.2,,,,
38.208,,,,
38.216,,,,
38.224,,,,
38.232,,,,
38.24,,,,
38.248,,,,
38.256,,,,
38.264,,,,
38.272,,,,
38.28,,,,
38.288,,,,125.967
38.296,,,,
38.304,,,,
38.312,,,,
38.32,,,,
38.328,,,,
38.336,,,,
38.344,,,,
38.352,,,,
38.36,,,,
38.368,,,,
38.376,,,,
38.384,,,,
38.392,,,,
38.4,,,,
38.408,,,,
38.416,,,,
38.424,,,,
38.432,,,,
38.44,,,,
38.448,,,,
38.456,,,,
38.464,,,,
38.472,,,,
38.48,,,78.788,
38.488,,,,
38.496,,,,
38.504,,,,
38.512,,,,
38.52,98.68421052631513,0.023999999999993804,,
38.528,,,,
38.536,,,,
38.544,,,,
38.552,,,,
38.56,,,,
38.568,,,,
38.576,,,,
38.584,,,,
38.592,,,,
38.6,,,,
38.608,,,,
38.616,,,,
38.624,,,,
38.632,,,,
38.64,,,,
38.648,,,,
38.656,,,,
38.664,,,,
38.672,,,,
38.68,,,,
38.688,,,,
38.696,,,,
38.704,,,,
38.712,,,,
38.72,,,,
38.728,,,,
38.736,,,,
38.744,,,,
38.752,,,,
38.76,,,,
38.768,,,,
38.776,,,,
38.784,,,,
38.792,,,,
38.8,,,,
38.808,,,,
38.816,,,,
38.824,,,,
38.832,,,,
38.84,,,,
38.848,,,,
38.856,,,,
38.864,,,,
38.872,,,,
38.88,,,,
38.888,,,,
38.896,,,,127.627
38.904,,,,
38.912,,,,
38.92,,,,
38.928,,,,
38.936,,,,
38.944,,,,
38.952,,,,
38.96,,,,
38.968,,,,
38.976,,,,
38.984,,,,
38.992,,,,
39.0,,,,
39.008,,,,
39.016,,,,
39.024,,,,
39.032,,,,
39.04,,,,
39.048,,,,
39.056,,,,
39.064,,,,
39.072,,,,
39.08,,,,
39.088,,,,
39.096,,,,
39.104,,,,
39.112,,,,
39.12,,,,
39.128,98.68421052631628,0.02400000000000091,,
39.136,,,,
39.144,,,,
39.152,,,,
39.16,,,,
39.168,,,,
39.176,,,,
39.184,,,,
39.192,,,,
39.2,,,,
39.208,,,,
39.216,,,,
39.224,,,,
39.232,,,,
39.24,,,,
39.248,,,,
39.256,,,,
39.264,,,,
39.272,,,,
39.28,,,,
39.288,,,,
39.296,,,,
39.304,,,,
39.312,,,,
39.32,,,,
39.328,,,,
39.336,,,,
39.344,,,,
39.352,,,,
39.36,,,,
39.368,,,83.14,
39.376,,,,
39.384,,,,
39.392,,,,
39.4,,,,
39.408,,,,
39.416,,,,
39.424,,,,
39.432,,,,
39.44,,,,
39.448,,,,
39.456,,,,
39.464,,,,
39.472,,,,
39.48,,,,
39.488,,,,
39.496,,,,121.567
39.504,,,,
39.512,,,,
39.52,,,,
39.528,,,,
39.536,,,,
39.544,,,,
39.552,,,,
39.56,,,,
39.568,,,,
39.576,,,,
39.584,,,,
39.592,,,,
39.6,,,,
39.608,,,,
39.616,,,,
39.624,,,,
39.632,,,,
39.64,,,,
39.648,,,,
39.656,,,,
39.664,,,,
39.672,,,,
39.68,,,,
39.688,,,,
39.696,,,,
39.704,,,,
39.712,,,,
39.72,,,,
39.728,,,,
39.736,98.68421052631628,0.016000000000005343,,
39.744,,,,
39.752,,,,
39.76,,,,
39.768,,,,
39.776,,,,
39.784,,,,
39.792,,,,
39.8,,,,
39.808,,,,
39.816,,,,
39.824,,,,
39.832,,,,
39.84,,,,
39.848,,,,
39.856,,,,
39.864,,,,
39.872,,,,
39.88,,,,
39.888,,,,
39.896,,,,
39.904,,,,
39.912,,,,
39.92,,,,
39.928,,,,
39.936,,,,
39.944,,,,
39.952,,,,
39.96,,,,
39.968,,,,
39.976,,,,
39.984,,,,
39.992,,,,
40.0,,,,
40.008,,,,
40.016,,,,
40.024,,,,
40.032,,,,
40.04,,,,
40.048,,,,
40.056,,,,
40.064,,,,
40.072,,,,
40.08,,,,
40.088,,,,
40.096,,,,129.191
40.104,,,,
40.112,,,,
40.12,,,,
40.128,,,,
40.136,,,,
40.144,,,,
40.152,,,,
40.16,,,,
40.168,,,,
40.176,,,,
40.184,,,,
40.192,,,,
40.2,,,,
40.208,,,,
40.216,,,,
40.224,,,,
40.232,,,,
40.24,,,,
40.248,,,,
40.256,,,,
40.264,,,,
40.272,,,,
40.28,,,,
40.288,,,,
40.296,,,,
40.304,,,,
40.312,,,,
40.32,,,,
40.328,,,,
40.336,,,,
40.344,98.68421052631513,0.007999999999995566,,
40.352,,,,
40.36,,,,
40.368,,,,
40.376,,,,
40.384,,,,
40.392,,,,
40.4,,,,
40.408,,,,
40.416,,,,
40.424,,,,
40.432,,,,
40.44,,,,
40.448,,,,
40.456,,,,
40.464,,,,
40.472,,,,
40.48,,,,
40.488,,,,
40.496,,,,
40.504,,,84.542,
40.512,,,,
40.52,,,,
40.528,,,,
40.536,,,,
40.544,,,,
40.552,,,,
40.56,,,,
40.568,,,,
40.576,,,,
40.584,,,,
40.592,,,,
40.6,,,,
40.608,,,,
40.616,,,,
40.624,,,,
40.632,,,,
40.64,,,,
40.648,,,,
40.656,,,,
40.664,,,,
40.672,,,,
